dataset,seed,method,status,fail_reason,base_f1,aug_f1,gain,aug_count,aug_ratio,actual_aug_ratio,source_space,label_mode,backbone,train_split_only,uses_external_library,library_name,budget_matched,selection_rule,best_val_f1,stop_epoch,warning_count,fallback_count,method_elapsed_sec,activation_policy,activation_scope,activation_topk,activation_tau,operator_name,dictionary_estimator,safe_generator,bridge_realizer,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,gamma_requested_mean,gamma_used_mean,gamma_zero_rate,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,safe_clip_rate,template_usage_entropy,top_template_concentration,aug_valid_rate,candidate_audit_rows,candidate_audit_available,candidate_accept_rate,candidate_physics_ok,candidate_audit_path,z_displacement_norm_mean,template_response_abs_mean,template_response_top1_mean,template_response_top5_mean,template_response_gap_top1_top5_mean,template_response_entropy_mean,pre_safe_displacement_norm_mean,post_safe_displacement_norm_mean,gamma_used_ratio_mean,gamma_requested_mean_audit,gamma_used_mean_audit,safe_radius_ratio_mean_audit,safe_clip_rate_audit,gamma_zero_rate_audit,manifold_margin_mean_audit,transport_error_logeuc_mean_audit,template_response_top1_mean_audit,template_response_top5_mean_audit,template_response_gap_top1_top5_mean_audit,template_response_entropy_mean_audit,selected_template_response_abs_mean_audit,gamma_used_ratio_mean_audit,pre_safe_displacement_norm_mean_audit,post_safe_displacement_norm_mean_audit,template_usage_entropy_audit,top_template_concentration_audit,selection_stage,selector_name,feasible_rate,selector_accept_rate,pre_filter_reject_count,post_bridge_reject_count,reject_reason_zero_gamma,reject_reason_safe_radius,reject_reason_zero_direction,reject_reason_zero_margin,reject_reason_bridge_fail,reject_reason_transport_error,relevance_score_mean,safe_balance_score_mean,fidelity_score_mean,variety_score_mean,fv_score_mean,feasible_rate_audit,selector_accept_rate_audit,relevance_score_mean_audit,safe_balance_score_mean_audit,fidelity_score_mean_audit,variety_score_mean_audit,fv_score_mean_audit,gamma_used_gt_requested_count,safe_radius_ratio_out_of_bounds_count,direction_bank_source,utilization_mode,core_training_mode,aug_train_ratio,multi_template_pairs,template_selection,zpia_z_dim,zpia_n_train,zpia_n_train_lt_z_dim,zpia_row_norm_min,zpia_row_norm_max,zpia_row_norm_mean,zpia_fallback_row_count,telm2_recon_last,telm2_recon_mean,telm2_recon_std,selected_template_entropy,pca_n_components,pca_explained_variance_ratio_sum
handmovementdirection,3,csta_top1_current,success,,0.1875628456510809,0.3022830090837565,0.1147201634326756,1280,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,anchor_top_response,0.3084116541353383,30,0,0,9.925246721948497,top1,single_anchor,1.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002853808720964,1.1148474314107159e-07,1.082066329618715,0.1440518849742863,0.1358228205739916,1.0034452843727364,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1280.0,1280.0,10.0,10.0,0.0,2.138815696335292,0.2578125,1.0,1280.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_direction_specificity_stress_v1/resnet1d_s123/_csta_runs/csta_top1_current/handmovementdirection/s3/candidate_audit/handmovementdirection_s3_csta_top1_current_candidate_audit.csv.gz,0.100000000024577,0.4229690046634856,0.4229690046634856,0.2825848460190182,0.1403841586444674,2.0349746484128968,0.100000000024577,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.1358228205739916,0.0,0.0,1.0034452843727364,1.1148474314107159e-07,0.4229690046634856,0.2825848460190182,0.1403841586444674,2.0349746484128968,0.4229690046634856,1.0,0.100000000024577,0.1000000014901161,2.138815696335292,0.2578125,response_only,top_response,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,top_response,55.0,128.0,False,1.0,1.0,1.0,0.0,0.7623051847260964,0.7644649575641655,0.0116461000250424,2.138815696335292,,
handmovementdirection,3,csta_template_random_within_bank,success,,0.1875628456510809,0.3471395576707726,0.1595767120196917,1280,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,csta_bank_random,0.2850649350649351,14,0,0,7.46956361096818,random_within_bank,single_anchor,,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002854411702236,1.114850460553982e-07,1.0868284186871329,0.1482023632957843,0.1358228204090184,1.0034452843727364,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1280.0,1280.0,10.0,10.0,0.0,2.2618594754105543,0.140625,1.0,1280.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_direction_specificity_stress_v1/resnet1d_s123/_csta_runs/csta_template_random_within_bank/handmovementdirection/s3/candidate_audit/handmovementdirection_s3_csta_template_random_within_bank_candidate_audit.csv.gz,0.0999999999085478,0.2033921996350224,0.4229690046634856,0.2825848460190182,0.1403841586444674,2.0349746484128968,0.0999999999085478,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.1358228204090184,0.0,0.0,1.0034452843727364,1.114850460553982e-07,0.4229690046634856,0.2825848460190182,0.1403841586444674,2.0349746484128968,0.2033921996350224,1.0,0.0999999999085478,0.1000000014901161,2.2618594754105543,0.140625,response_only,random,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,random,55.0,128.0,False,1.0,1.0,1.0,0.0,0.7623051847260964,0.7644649575641655,0.0116461000250424,2.2618594754105543,,
handmovementdirection,3,random_cov_state,success,,0.18756284565108094,0.326324469181612,0.13876162353053106,1280,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,0.28360423116615063,25,0,0,4.644046443048865,,,,,,,,,,1.1147033529183393e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
handmovementdirection,3,pca_cov_state,success,,0.18756284565108094,0.28519219209962543,0.09762934644854449,1280,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,pca_top_z_direction,0.29848660111818004,21,0,0,4.0173484300030395,,,,,,,,,,1.1148696691926239e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.6058002710342407
handwriting,1,csta_topk_uniform_top5,success,,0.382737297846506,0.4692893639142952,0.0865520660677892,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.3974358974358974,15,0,0,6.604901090962812,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001568529731629,0.0003234642576246,1.0785511875746852,0.1188303850733959,0.6681662137261706,0.2429830989517447,0.1,0.0949935641724592,0.0,0.0,0.0,1200.0,1200.0,10.0,10.0,0.1916666666666666,2.219098213268788,0.1583333333333333,1.0,1200.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_direction_specificity_stress_v1/resnet1d_s123/_csta_runs/csta_topk_uniform_top5/handwriting/s1/candidate_audit/handwriting_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.094993564533283,0.3624644310350514,0.5721789178923395,0.3697576212937539,0.2024212965985855,2.025558924146072,0.1000000003848144,0.094993565355738,0.9499356417245928,0.1,0.0949935641724592,0.6681662137261706,0.1916666666666666,0.0,0.2429830989517447,0.0003234642576246,0.5721789178923395,0.3697576212937539,0.2024212965985855,2.025558924146072,0.3624644310350514,0.9499356417245928,0.1000000003848144,0.094993565355738,2.219098213268788,0.1583333333333333,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,6.0,120.0,False,1.0,1.0,1.0,0.0,0.7453685192797045,0.7444455584581675,0.002264257482999,2.219098213268788,,
handwriting,1,csta_top1_current,success,,0.382737297846506,0.4439585763613071,0.06122127851480108,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,anchor_top_response,0.3786666666666666,15,0,0,6.542605524067767,top1,single_anchor,1.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001569889694019,0.0003234042366955,1.0856277965421537,0.1261520874621245,0.6681662146588558,0.2429830989517447,0.1,0.0949935641421626,0.0,0.0,0.0,1200.0,1200.0,10.0,10.0,0.1916666666666666,1.7244544304389924,0.3,1.0,1200.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_direction_specificity_stress_v1/resnet1d_s123/_csta_runs/csta_top1_current/handwriting/s1/candidate_audit/handwriting_s1_csta_top1_current_candidate_audit.csv.gz,0.0949935647628233,0.5721789178923395,0.5721789178923395,0.3697576212937539,0.2024212965985855,2.025558924146072,0.1000000006384217,0.094993565355738,0.9499356414216268,0.1,0.0949935641421626,0.6681662146588558,0.1916666666666666,0.0,0.2429830989517447,0.0003234042366955,0.5721789178923395,0.3697576212937539,0.2024212965985855,2.025558924146072,0.5721789178923395,0.9499356414216268,0.1000000006384217,0.094993565355738,1.7244544304389924,0.3,response_only,top_response,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,top_response,6.0,120.0,False,1.0,1.0,1.0,0.0,0.7453685192797045,0.7444455584581675,0.002264257482999,1.7244544304389924,,
handwriting,1,csta_template_random_within_bank,success,,0.382737297846506,0.4701177273179985,0.0873804294714925,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,csta_bank_random,0.4333333333333333,28,0,0,7.997104885056615,random_within_bank,single_anchor,,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.000156845521844,0.0003234701568072,1.0770054054429483,0.1180092608613292,0.6681662138991928,0.2429830989517447,0.1,0.0949935641491999,0.0,0.0,0.0,1200.0,1200.0,10.0,10.0,0.1916666666666666,2.258223307985274,0.1333333333333333,1.0,1200.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_direction_specificity_stress_v1/resnet1d_s123/_csta_runs/csta_template_random_within_bank/handwriting/s1/candidate_audit/handwriting_s1_csta_template_random_within_bank_candidate_audit.csv.gz,0.0949935645836223,0.2448149542336098,0.5721789178923395,0.3697576212937539,0.2024212965985855,2.025558924146072,0.1000000004467793,0.0949935653246939,0.9499356414919996,0.1,0.0949935641491999,0.6681662138991928,0.1916666666666666,0.0,0.2429830989517447,0.0003234701568072,0.5721789178923395,0.3697576212937539,0.2024212965985855,2.025558924146072,0.2448149542336098,0.9499356414919996,0.1000000004467793,0.0949935653246939,2.258223307985274,0.1333333333333333,response_only,random,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,random,6.0,120.0,False,1.0,1.0,1.0,0.0,0.7453685192797045,0.7444455584581675,0.002264257482999,2.258223307985274,,
handwriting,1,random_cov_state,success,,0.382737297846506,0.4822955299476751,0.0995582321011691,1200,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,0.4,18,0,0,2.248989142011851,,,,,,,,,,0.0003234982522515674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
handwriting,1,pca_cov_state,success,,0.382737297846506,0.5107466165913952,0.1280093187448892,1200,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,pca_top_z_direction,0.3426666666666667,19,0,0,2.237668656045571,,,,,,,,,,0.0003235855563832931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0
handwriting,2,csta_topk_uniform_top5,success,,0.4136709560472157,0.4788160889086109,0.06514513286139517,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.4930555555555555,16,0,0,6.891486995038576,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001569548081644,0.0003197857569375,1.0824877931967478,0.1248401396651636,0.6407217778412391,0.2591882417685238,0.1,0.0963474860058775,0.0,0.0,0.0,1200.0,1200.0,10.0,10.0,0.15,2.1580509684502043,0.1666666666666666,1.0,1200.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_direction_specificity_stress_v1/resnet1d_s123/_csta_runs/csta_topk_uniform_top5/handwriting/s2/candidate_audit/handwriting_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.096347486201824,0.3961350884392496,0.5572447501663175,0.3912168280639282,0.1660279221023891,2.055819159028318,0.1000000002041799,0.0963474861035744,0.9634748600587758,0.1,0.0963474860058775,0.6407217778412391,0.15,0.0,0.2591882417685238,0.0003197857569375,0.5572447501663175,0.3912168280639282,0.1660279221023891,2.055819159028318,0.3961350884392496,0.9634748600587758,0.1000000002041799,0.0963474861035744,2.1580509684502043,0.1666666666666666,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,6.0,120.0,False,1.0,1.0,1.0,0.0,0.7552577188516096,0.7538034710311421,0.0025632709193199,2.1580509684502043,,
handwriting,2,csta_top1_current,success,,0.4136709560472157,0.4402879389107743,0.02661698286355857,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,anchor_top_response,0.4888888888888889,30,0,0,8.228042473900132,top1,single_anchor,1.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001570287447129,0.0003197416613547,1.0871537296516651,0.1287937591271396,0.6407217781894755,0.2591882417685238,0.1,0.0963474859942405,0.0,0.0,0.0,1200.0,1200.0,10.0,10.0,0.15,1.7302490774189403,0.2916666666666667,1.0,1200.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_direction_specificity_stress_v1/resnet1d_s123/_csta_runs/csta_top1_current/handwriting/s2/candidate_audit/handwriting_s2_csta_top1_current_candidate_audit.csv.gz,0.0963474862760119,0.5572447501663175,0.5572447501663175,0.3912168280639282,0.1660279221023891,2.055819159028318,0.1000000003069636,0.0963474865381916,0.963474859942406,0.1,0.0963474859942405,0.6407217781894755,0.15,0.0,0.2591882417685238,0.0003197416613547,0.5572447501663175,0.3912168280639282,0.1660279221023891,2.055819159028318,0.5572447501663175,0.963474859942406,0.1000000003069636,0.0963474865381916,1.7302490774189403,0.2916666666666667,response_only,top_response,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,top_response,6.0,120.0,False,1.0,1.0,1.0,0.0,0.7552577188516096,0.7538034710311421,0.0025632709193199,1.7302490774189403,,
handwriting,2,csta_template_random_within_bank,success,,0.4136709560472157,0.4460861030838466,0.0324151470366309,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,csta_bank_random,0.4402777777777777,16,0,0,6.8873091959394515,random_within_bank,single_anchor,,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001568520057745,0.0003198007310961,1.0761957939181916,0.119861997911618,0.6407217768727247,0.2591882417685238,0.1,0.0963474860076154,0.0,0.0,0.0,1200.0,1200.0,10.0,10.0,0.15,2.266056805310132,0.1333333333333333,1.0,1200.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_direction_specificity_stress_v1/resnet1d_s123/_csta_runs/csta_template_random_within_bank/handwriting/s2/candidate_audit/handwriting_s2_csta_template_random_within_bank_candidate_audit.csv.gz,0.0963474860613275,0.2642799556520808,0.5572447501663175,0.3912168280639282,0.1660279221023891,2.055819159028318,0.1000000000530772,0.0963474861656626,0.9634748600761543,0.1,0.0963474860076154,0.6407217768727247,0.15,0.0,0.2591882417685238,0.0003198007310961,0.5572447501663175,0.3912168280639282,0.1660279221023891,2.055819159028318,0.2642799556520808,0.9634748600761543,0.1000000000530772,0.0963474861656626,2.266056805310132,0.1333333333333333,response_only,random,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,random,6.0,120.0,False,1.0,1.0,1.0,0.0,0.7552577188516096,0.7538034710311421,0.0025632709193199,2.266056805310132,,
handwriting,2,random_cov_state,success,,0.4136709560472157,0.4569835573835273,0.043312601336311596,1200,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,0.4847222222222222,22,0,0,2.6159251409117132,,,,,,,,,,0.00031998749797953037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
handwriting,2,pca_cov_state,success,,0.4136709560472157,0.43572233097758606,0.02205137493037035,1200,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,pca_top_z_direction,0.4599206349206349,30,0,0,3.2242193199926987,,,,,,,,,,0.00031978780700214965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.9999999403953552
handwriting,3,csta_topk_uniform_top5,success,,0.4038917991696072,0.4560640132267901,0.052172214057182864,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.3654761904761905,24,0,0,7.74946830002591,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001569405826218,0.000324694489452,1.082370704597051,0.1243733582160114,0.64532551924759,0.2621793509247431,0.1,0.0967404976609793,0.0,0.0,0.0,1200.0,1200.0,10.0,10.0,0.1833333333333333,2.1664664038326835,0.1666666666666666,1.0,1200.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_direction_specificity_stress_v1/resnet1d_s123/_csta_runs/csta_topk_uniform_top5/handwriting/s3/candidate_audit/handwriting_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0967404972016734,0.3674349302134919,0.5363409377057261,0.3583981210964416,0.1779428166092844,2.05449023240266,0.0999999995347346,0.0967404974624514,0.9674049766097932,0.1,0.0967404976609793,0.64532551924759,0.1833333333333333,0.0,0.2621793509247431,0.000324694489452,0.5363409377057261,0.3583981210964416,0.1779428166092844,2.05449023240266,0.3674349302134919,0.9674049766097932,0.0999999995347346,0.0967404974624514,2.1664664038326835,0.1666666666666666,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,6.0,120.0,False,1.0,1.0000000000000002,1.0,0.0,0.7505251104427254,0.7490490656463976,0.0034144444333813,2.1664664038326835,,
handwriting,3,csta_top1_current,success,,0.4038917991696072,0.4575732617233551,0.053681462553747894,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,anchor_top_response,0.4106666666666666,17,0,0,6.932886232039891,top1,single_anchor,1.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001570376637773,0.0003246830092025,1.0859129055947516,0.1291985385815033,0.6453255192171444,0.2621793509247431,0.1,0.0967404976647494,0.0,0.0,0.0,1200.0,1200.0,10.0,10.0,0.1833333333333333,1.7246552098925076,0.35,1.0,1200.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_direction_specificity_stress_v1/resnet1d_s123/_csta_runs/csta_top1_current/handwriting/s3/candidate_audit/handwriting_s3_csta_top1_current_candidate_audit.csv.gz,0.0967404971774767,0.5363409377057261,0.5363409377057261,0.3583981210964416,0.1779428166092844,2.05449023240266,0.0999999994968588,0.0967404978349804,0.9674049766474944,0.1,0.0967404976647494,0.6453255192171444,0.1833333333333333,0.0,0.2621793509247431,0.0003246830092025,0.5363409377057261,0.3583981210964416,0.1779428166092844,2.05449023240266,0.5363409377057261,0.9674049766474944,0.0999999994968588,0.0967404978349804,1.7246552098925076,0.35,response_only,top_response,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,top_response,6.0,120.0,False,1.0,1.0000000000000002,1.0,0.0,0.7505251104427254,0.7490490656463976,0.0034144444333813,1.7246552098925076,,
handwriting,3,csta_template_random_within_bank,success,,0.4038917991696072,0.4547239492376078,0.05083215006800057,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,csta_bank_random,0.3363095238095238,15,0,0,6.796688194968738,random_within_bank,single_anchor,,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001568359719645,0.0003247368089313,1.0768135730418753,0.1190233223943091,0.6453255189528941,0.2621793509247431,0.1,0.0967404976360713,0.0,0.0,0.0,1200.0,1200.0,10.0,10.0,0.1833333333333333,2.266056805310132,0.1333333333333333,1.0,1200.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_direction_specificity_stress_v1/resnet1d_s123/_csta_runs/csta_template_random_within_bank/handwriting/s3/candidate_audit/handwriting_s3_csta_template_random_within_bank_candidate_audit.csv.gz,0.0967404971921682,0.2745895224197348,0.5363409377057261,0.3583981210964416,0.1779428166092844,2.05449023240266,0.0999999995591372,0.0967404970278342,0.9674049763607138,0.1,0.0967404976360713,0.6453255189528941,0.1833333333333333,0.0,0.2621793509247431,0.0003247368089313,0.5363409377057261,0.3583981210964416,0.1779428166092844,2.05449023240266,0.2745895224197348,0.9674049763607138,0.0999999995591372,0.0967404970278342,2.266056805310132,0.1333333333333333,response_only,random,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,random,6.0,120.0,False,1.0,1.0000000000000002,1.0,0.0,0.7505251104427254,0.7490490656463976,0.0034144444333813,2.266056805310132,,
handwriting,3,random_cov_state,success,,0.4038917991696072,0.45387301816529885,0.049981218995691634,1200,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,0.325,20,0,0,2.375801315996796,,,,,,,,,,0.0003246335819973823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
handwriting,3,pca_cov_state,success,,0.4038917991696072,0.45585281918268705,0.05196102001307984,1200,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,pca_top_z_direction,0.3902777777777778,20,0,0,2.3278619489865378,,,,,,,,,,0.000324747311473929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.9999999403953552
japanesevowels,1,csta_topk_uniform_top5,success,,0.9561456014766324,0.977748412110884,0.021602810634251624,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.9813519813519817,30,0,0,11.694838352967054,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003159381836357,2.4622206994638933,1.2247455895150228,0.3390200504332407,0.0248602950322588,5.394679395933378,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,10.0,0.0,2.2808997157194475,0.1527777777777778,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_direction_specificity_stress_v1/resnet1d_s123/_csta_runs/csta_topk_uniform_top5/japanesevowels/s1/candidate_audit/japanesevowels_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999998403343,1.54321983751448,2.0970127461580987,1.5304873451039536,0.5665254010541452,2.09135402552237,0.0999999998403343,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.0248602950322588,0.0,0.0,5.394679395933378,2.4622206994638933,2.0970127461580987,1.5304873451039536,0.5665254010541452,2.09135402552237,1.54321983751448,1.0,0.0999999998403343,0.1000000014901161,2.2808997157194475,0.1527777777777778,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,78.0,216.0,False,1.0,1.0,1.0,0.0,0.7457823519458467,0.7501390617000077,0.012200302220932,2.2808997157194475,,
japanesevowels,1,csta_top1_current,success,,0.9561456014766324,0.9815603038063924,0.025414702329759953,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,anchor_top_response,0.9813519813519817,20,0,0,9.738115518004633,top1,single_anchor,1.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.000315797997885,2.462220994634432,1.2183675323914578,0.3333182110171244,0.0248602950266905,5.394679395933378,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,10.0,0.0,2.208934062412209,0.1527777777777778,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_direction_specificity_stress_v1/resnet1d_s123/_csta_runs/csta_top1_current/japanesevowels/s1/candidate_audit/japanesevowels_s1_csta_top1_current_candidate_audit.csv.gz,0.0999999998190068,2.0970127461580987,2.0970127461580987,1.5304873451039536,0.5665254010541452,2.09135402552237,0.0999999998190068,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.0248602950266905,0.0,0.0,5.394679395933378,2.462220994634432,2.0970127461580987,1.5304873451039536,0.5665254010541452,2.09135402552237,2.0970127461580987,1.0,0.0999999998190068,0.1000000014901161,2.208934062412209,0.1527777777777778,response_only,top_response,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,top_response,78.0,216.0,False,1.0,1.0,1.0,0.0,0.7457823519458467,0.7501390617000077,0.012200302220932,2.208934062412209,,
