dataset,seed,method,status,fail_reason,base_f1,aug_f1,gain,aug_count,aug_ratio,actual_aug_ratio,source_space,label_mode,backbone,train_split_only,uses_external_library,library_name,budget_matched,selection_rule,best_val_f1,stop_epoch,warning_count,fallback_count,method_elapsed_sec,activation_policy,activation_scope,activation_topk,activation_tau,operator_name,dictionary_estimator,safe_generator,bridge_realizer,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,gamma_requested_mean,gamma_used_mean,gamma_zero_rate,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,safe_clip_rate,template_usage_entropy,top_template_concentration,direction_bank_source,utilization_mode,core_training_mode,aug_train_ratio,multi_template_pairs,template_selection,zpia_z_dim,zpia_n_train,zpia_n_train_lt_z_dim,zpia_row_norm_min,zpia_row_norm_max,zpia_row_norm_mean,zpia_fallback_row_count,telm2_recon_last,telm2_recon_mean,telm2_recon_std,selected_template_entropy
japanesevowels,2,csta_topk_uniform_top5,success,,0.9741476029508114,0.9720074904623128,-0.0021401124884985,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,1.0,30,0,0,11.04982979700435,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003157888430975,2.443911620853792,1.21840940076974,0.3328679261125654,0.0375873301836795,5.356552201176859,0.1,0.1,0.0,0.0,0.0,2160,2160,10,10,0.0,2.2579419741768376,0.1527777777777778,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,78,216,False,1.0,1.0,1.0,0,0.7493481019152409,0.7534476229307976,0.0126902622167224,2.2579419741768376
japanesevowels,3,csta_top1_current,success,,0.9681596726696928,0.9596290379699084,-0.0085306346997844,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,anchor_top_response,1.0,14,0,0,8.119893335009692,top1,single_anchor,1,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003157694157359,2.444024776771844,1.2141882912955115,0.3329321093500812,0.0374169818125771,5.378469108461614,0.1,0.1,0.0,0.0,0.0,2160,2160,10,10,0.0,2.0712488317909603,0.1759259259259259,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,78,216,False,1.0,1.0,1.0,0,0.7488016497452964,0.7512732409111937,0.0123525275859869,2.0712488317909603
japanesevowels,3,csta_topk_softmax_tau_0.05,success,,0.9681596726696928,0.9860556898370442,0.0178960171673513,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.05_response,1.0,26,0,0,10.174596553988522,softmax_topk,single_anchor,5,0.05,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003157654564822,2.444023194841088,1.2138367946561532,0.3325508180364209,0.0374169818162264,5.378469108461614,0.1,0.1,0.0,0.0,0.0,2160,2160,10,10,0.0,2.078695357931689,0.1898148148148148,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,78,216,False,1.0,1.0,1.0,0,0.7488016497452964,0.7512732409111937,0.0123525275859869,2.078695357931689
japanesevowels,3,csta_topk_softmax_tau_0.10,success,,0.9681596726696928,0.9851409309725132,0.0169812583028203,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.10_response,1.0,16,0,0,8.578678143996513,softmax_topk,single_anchor,5,0.1,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003157557415749,2.4440227212438392,1.2134919883765831,0.3323312572497016,0.0374169818173978,5.378469108461614,0.1,0.1,0.0,0.0,0.0,2160,2160,10,10,0.0,2.078022230662132,0.1851851851851851,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,78,216,False,1.0,1.0,1.0,0,0.7488016497452964,0.7512732409111937,0.0123525275859869,2.078022230662132
japanesevowels,3,csta_topk_softmax_tau_0.20,success,,0.9681596726696928,0.9826553759995382,0.0144957033298454,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.20_response,1.0,30,0,0,11.165315599006137,softmax_topk,single_anchor,5,0.2,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003157157929221,2.4440259707649035,1.2113481442641052,0.3306074254779974,0.0374169818000464,5.378469108461614,0.1,0.1,0.0,0.0,0.0,2160,2160,10,10,0.0,2.170371358089739,0.1851851851851851,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,78,216,False,1.0,1.0,1.0,0,0.7488016497452964,0.7512732409111937,0.0123525275859869,2.170371358089739
japanesevowels,3,csta_topk_uniform_top5,success,,0.9681596726696928,0.9858464973490269,0.017686824679334,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.9813519813519817,30,0,0,10.788892738026334,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003158949349976,2.4440257806547754,1.2170674258325704,0.3375596601228831,0.0374169817955772,5.378469108461614,0.1,0.1,0.0,0.0,0.0,2160,2160,10,10,0.0,2.275338940407792,0.1481481481481481,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,78,216,False,1.0,1.0,1.0,0,0.7488016497452964,0.7512732409111937,0.0123525275859869,2.275338940407792
natops,1,csta_top1_current,success,,0.9373000436629222,0.9608391608391608,0.0235391171762385,1440,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,anchor_top_response,0.972027972027972,30,0,0,8.796585597010562,top1,single_anchor,1,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0004472896885619,2.911503228539113,1.3589758523567543,0.4994200166062549,0.0361466770753385,5.82076716417455,0.1,0.1,0.0,0.0,0.0,1440,1440,10,10,0.0,1.2082755326541423,0.5208333333333334,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,300,144,True,1.0,1.0,1.0,0,0.7413955341463061,0.757840911898841,0.0115851800505578,1.2082755326541423
natops,1,csta_topk_softmax_tau_0.05,success,,0.9373000436629222,0.9721214722343507,0.0348214285714285,1440,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.05_response,0.972027972027972,30,0,0,8.824982598016504,softmax_topk,single_anchor,5,0.05,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0004473543065182,2.9115028350429726,1.361414657882054,0.5018288304389258,0.0361466770752114,5.82076716417455,0.1,0.1,0.0,0.0,0.0,1440,1440,10,10,0.0,1.200588048123843,0.5138888888888888,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,300,144,True,1.0,1.0,1.0,0,0.7413955341463061,0.757840911898841,0.0115851800505578,1.200588048123843
natops,1,csta_topk_softmax_tau_0.10,success,,0.9373000436629222,0.972152603731551,0.0348525600686288,1440,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.10_response,0.972027972027972,30,0,0,8.85023416299373,softmax_topk,single_anchor,5,0.1,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0004474194826895,2.9115028324998,1.3639747780282026,0.504468725789958,0.036146677076321,5.82076716417455,0.1,0.1,0.0,0.0,0.0,1440,1440,10,10,0.0,1.2142689091635543,0.5208333333333334,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,300,144,True,1.0,1.0,1.0,0,0.7413955341463061,0.757840911898841,0.0115851800505578,1.2142689091635543
natops,1,csta_topk_softmax_tau_0.20,success,,0.9373000436629222,0.9888888888888888,0.0515888452259666,1440,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.20_response,0.972027972027972,30,0,0,8.842646836012136,softmax_topk,single_anchor,5,0.2,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0004475950030156,2.9115037858355524,1.3686391972697107,0.5106274658230223,0.0361466770655351,5.82076716417455,0.1,0.1,0.0,0.0,0.0,1440,1440,10,10,0.0,1.3283647913102588,0.4375,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,300,144,True,1.0,1.0,1.0,0,0.7413955341463061,0.757840911898841,0.0115851800505578,1.3283647913102588
natops,1,csta_topk_uniform_top5,success,,0.9373000436629222,0.966476799110864,0.0291767554479418,1440,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.972027972027972,30,0,0,8.779450135014486,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0004486332146048,2.9115049204579395,1.4018361419529,0.5480701959539224,0.0361466770758831,5.82076716417455,0.1,0.1,0.0,0.0,0.0,1440,1440,10,10,0.0,2.160811559321453,0.1875,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,300,144,True,1.0,1.0,1.0,0,0.7413955341463061,0.757840911898841,0.0115851800505578,2.160811559321453
natops,2,csta_top1_current,success,,0.9070392331641024,0.9604946174708764,0.0534553843067739,1440,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,anchor_top_response,1.0,30,0,0,8.891456795012346,top1,single_anchor,1,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.000448612641476,2.9148413004653007,1.4075778563718833,0.5541958958148894,0.036731161400486,5.7362806886113855,0.1,0.1,0.0,0.0,0.0,1440,1440,10,10,0.0,1.8575993708735523,0.4513888888888889,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,300,144,True,1.0,1.0,1.0,0,0.753430123513149,0.7592133258157752,0.0107950116523461,1.8575993708735523
natops,2,csta_topk_softmax_tau_0.05,success,,0.9070392331641024,0.9551617873651772,0.0481225542010748,1440,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.05_response,1.0,30,0,0,8.958510689990362,softmax_topk,single_anchor,5,0.05,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0004487231104354,2.914841608093094,1.41047291557207,0.5579116186165014,0.0367311614039278,5.7362806886113855,0.1,0.1,0.0,0.0,0.0,1440,1440,10,10,0.0,1.863090448206117,0.4513888888888889,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,300,144,True,1.0,1.0,1.0,0,0.753430123513149,0.7592133258157752,0.0107950116523461,1.863090448206117
natops,2,csta_topk_softmax_tau_0.10,success,,0.9070392331641024,0.9306227541521658,0.0235835209880633,1440,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.10_response,1.0,30,0,0,8.996285581990378,softmax_topk,single_anchor,5,0.1,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0004486703455162,2.914843854984379,1.4100993902318533,0.5558812777512203,0.0367311614022183,5.7362806886113855,0.1,0.1,0.0,0.0,0.0,1440,1440,10,10,0.0,1.8550694116099653,0.4583333333333333,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,300,144,True,1.0,1.0,1.0,0,0.753430123513149,0.7592133258157752,0.0107950116523461,1.8550694116099653
natops,2,csta_topk_softmax_tau_0.20,success,,0.9070392331641024,0.9668211593128166,0.0597819261487142,1440,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.20_response,1.0,20,0,0,8.178830785996979,softmax_topk,single_anchor,5,0.2,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0004489257678806,2.9148432413815586,1.4150756392671031,0.5624804608824243,0.0367311613993934,5.7362806886113855,0.1,0.1,0.0,0.0,0.0,1440,1440,10,10,0.0,1.9763950773352403,0.3958333333333333,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,300,144,True,1.0,1.0,1.0,0,0.753430123513149,0.7592133258157752,0.0107950116523461,1.9763950773352403
natops,2,csta_topk_uniform_top5,success,,0.9070392331641024,0.96107248923737,0.0540332560732675,1440,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,1.0,14,0,0,7.402604164992226,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0004493863662795,2.914843103501098,1.4253124776353003,0.5750430026591705,0.0367311613770138,5.7362806886113855,0.1,0.1,0.0,0.0,0.0,1440,1440,10,10,0.0,2.1789852033783856,0.1944444444444444,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,300,144,True,1.0,1.0,1.0,0,0.753430123513149,0.7592133258157752,0.0107950116523461,2.1789852033783856
natops,3,csta_top1_current,success,,0.920588320022504,0.9610222820054012,0.0404339619828971,1440,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,anchor_top_response,0.972027972027972,19,0,0,8.166465526010143,top1,single_anchor,1,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.000447083351461,2.921464249410688,1.358631484086037,0.4990538930126268,0.0374223596743741,5.643837013582447,0.1,0.1,0.0,0.0,0.0,1440,1440,10,10,0.0,0.4564476447184191,0.9097222222222222,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,300,144,True,1.0,1.0,1.0,0,0.7591960365934863,0.7556615765190766,0.0114538393452741,0.4564476447184191
natops,3,csta_topk_softmax_tau_0.05,success,,0.920588320022504,0.9554917955427112,0.0349034755202072,1440,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.05_response,0.972027972027972,30,0,0,9.36127550600213,softmax_topk,single_anchor,5,0.05,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0004470796937567,2.9214640643165444,1.3579762604955676,0.4989414369592616,0.0374223596747448,5.643837013582447,0.1,0.1,0.0,0.0,0.0,1440,1440,10,10,0.0,0.4540879358740386,0.9097222222222222,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,300,144,True,1.0,1.0,1.0,0,0.7591960365934863,0.7556615765190766,0.0114538393452741,0.4540879358740386
natops,3,csta_topk_softmax_tau_0.10,success,,0.920588320022504,0.9491587211835072,0.0285704011610031,1440,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.10_response,0.972027972027972,30,0,0,9.416582845995435,softmax_topk,single_anchor,5,0.1,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0004470824819542,2.9214639856602123,1.3580639054814008,0.4990158718543728,0.0374223596739423,5.643837013582447,0.1,0.1,0.0,0.0,0.0,1440,1440,10,10,0.0,0.4888679675589399,0.9027777777777778,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,300,144,True,1.0,1.0,1.0,0,0.7591960365934863,0.7556615765190766,0.0114538393452741,0.4888679675589399
natops,3,csta_topk_softmax_tau_0.20,success,,0.920588320022504,0.9721354844305664,0.0515471644080623,1440,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.20_response,0.972027972027972,19,0,0,8.293124918011017,softmax_topk,single_anchor,5,0.2,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0004471432013501,2.921463979586885,1.3600292563226744,0.5011296894708789,0.0374223596744287,5.643837013582447,0.1,0.1,0.0,0.0,0.0,1440,1440,10,10,0.0,0.4994328650810273,0.8958333333333334,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,300,144,True,1.0,1.0,1.0,0,0.7591960365934863,0.7556615765190766,0.0114538393452741,0.4994328650810273
natops,3,csta_topk_uniform_top5,success,,0.920588320022504,0.9550596329553824,0.0344713129328784,1440,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.972027972027972,30,0,0,9.52621913398616,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0004487496863068,2.9214561923216844,1.405648870062669,0.5563515004368449,0.0374223596814477,5.643837013582447,0.1,0.1,0.0,0.0,0.0,1440,1440,10,10,0.0,2.1859164585147184,0.1736111111111111,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,300,144,True,1.0,1.0,1.0,0,0.7591960365934863,0.7556615765190766,0.0114538393452741,2.1859164585147184
racketsports,1,csta_top1_current,success,,0.8656212251404092,0.8899359908344853,0.024314765694076,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,anchor_top_response,0.9388888888888888,26,0,0,7.406806386017706,top1,single_anchor,1,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002216588285287,0.0001210326529765,1.0987927673324502,0.1565561591593233,0.0982861652156449,2.1438648560026827,0.1,0.1,0.0,0.0,0.0,1200,1200,10,10,0.0,2.246311023933396,0.1666666666666666,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,21,120,False,1.0,1.0,1.0,0,0.6439876728442867,0.6505309066490541,0.0133635817838723,2.246311023933396
racketsports,1,csta_topk_softmax_tau_0.05,success,,0.8656212251404092,0.8895155379348831,0.0238943127944739,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.05_response,0.9701754385964912,30,0,0,8.072514608007623,softmax_topk,single_anchor,5,0.05,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002216497996783,0.0001210331358036,1.0984198050481015,0.1557768737492048,0.0982861651898896,2.1438648560026827,0.1,0.1,0.0,0.0,0.0,1200,1200,10,10,0.0,2.237014868256096,0.1916666666666666,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,21,120,False,1.0,1.0,1.0,0,0.6439876728442867,0.6505309066490541,0.0133635817838723,2.237014868256096
racketsports,1,csta_topk_softmax_tau_0.10,success,,0.8656212251404092,0.8722502514351462,0.006629026294737,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.10_response,0.9373774509803922,30,0,0,8.323076050990494,softmax_topk,single_anchor,5,0.1,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002216781975057,0.0001210296946669,1.09970441709625,0.1578034869156625,0.0982861652336529,2.1438648560026827,0.1,0.1,0.0,0.0,0.0,1200,1200,10,10,0.0,2.26516388984502,0.1583333333333333,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,21,120,False,1.0,1.0,1.0,0,0.6439876728442867,0.6505309066490541,0.0133635817838723,2.26516388984502
racketsports,1,csta_topk_softmax_tau_0.20,success,,0.8656212251404092,0.8709233176838811,0.0053020925434719,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.20_response,0.9388888888888888,27,0,0,7.683897280017845,softmax_topk,single_anchor,5,0.2,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002216684241228,0.0001210277356475,1.099203105759011,0.1571028751369382,0.098286165120739,2.1438648560026827,0.1,0.1,0.0,0.0,0.0,1200,1200,10,10,0.0,2.2151477235682644,0.2,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,21,120,False,1.0,1.0,1.0,0,0.6439876728442867,0.6505309066490541,0.0133635817838723,2.2151477235682644
racketsports,1,csta_topk_uniform_top5,success,,0.8656212251404092,0.8836541979147613,0.0180329727743521,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.9409722222222222,24,0,0,7.444421985012013,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002216949517642,0.0001210313389003,1.0995935217345465,0.1589441426297356,0.0982861650624899,2.1438648560026827,0.1,0.1,0.0,0.0,0.0,1200,1200,10,10,0.0,2.275203377551117,0.1583333333333333,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,21,120,False,1.0,1.0,1.0,0,0.6439876728442867,0.6505309066490541,0.0133635817838723,2.275203377551117
racketsports,2,csta_top1_current,success,,0.8588293650793651,0.877184664584263,0.0183552995048978,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,anchor_top_response,1.0,27,0,0,7.518893180997111,top1,single_anchor,1,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002216316732984,0.00013394941502,1.0969260702485122,0.1551145229624523,0.0971920335187624,2.169316663145023,0.1,0.1,0.0,0.0,0.0,1200,1200,10,10,0.0,2.1062779816993635,0.225,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,21,120,False,1.0,1.0,1.0,0,0.6409920133104581,0.6446748194233678,0.0161542688599673,2.1062779816993635
racketsports,2,csta_topk_softmax_tau_0.05,success,,0.8588293650793651,0.877184664584263,0.0183552995048978,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.05_response,1.0,27,0,0,7.381825044983998,softmax_topk,single_anchor,5,0.05,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002216667538254,0.0001339496081946,1.0980901817202076,0.1570712644970661,0.0971920335168849,2.169316663145023,0.1,0.1,0.0,0.0,0.0,1200,1200,10,10,0.0,2.1135728604773045,0.2333333333333333,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,21,120,False,1.0,1.0,1.0,0,0.6409920133104581,0.6446748194233678,0.0161542688599673,2.1135728604773045
racketsports,2,csta_topk_softmax_tau_0.10,success,,0.8588293650793651,0.871031746031746,0.0122023809523809,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.10_response,1.0,27,0,0,7.571721177984727,softmax_topk,single_anchor,5,0.1,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002216291354457,0.0001339488707663,1.0963070088707485,0.1552814483418022,0.0971920335822851,2.169316663145023,0.1,0.1,0.0,0.0,0.0,1200,1200,10,10,0.0,2.112803960271321,0.25,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,21,120,False,1.0,1.0,1.0,0,0.6409920133104581,0.6446748194233678,0.0161542688599673,2.112803960271321
racketsports,2,csta_topk_softmax_tau_0.20,success,,0.8588293650793651,0.88329945799458,0.0244700929152148,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.20_response,1.0,30,0,0,7.732262923993403,softmax_topk,single_anchor,5,0.2,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002216579983353,0.0001339515433505,1.0976696428680872,0.1570164575853919,0.0971920335975386,2.169316663145023,0.1,0.1,0.0,0.0,0.0,1200,1200,10,10,0.0,2.1691250942639293,0.2083333333333333,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,21,120,False,1.0,1.0,1.0,0,0.6409920133104581,0.6446748194233678,0.0161542688599673,2.1691250942639293
racketsports,2,csta_topk_uniform_top5,success,,0.8588293650793651,0.88329945799458,0.0244700929152148,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,1.0,30,0,0,8.040208507009083,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002217384352671,0.0001339461143629,1.1007637278306668,0.1610193100252926,0.0971920335530493,2.169316663145023,0.1,0.1,0.0,0.0,0.0,1200,1200,10,10,0.0,2.265079715684917,0.1416666666666666,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,21,120,False,1.0,1.0,1.0,0,0.6409920133104581,0.6446748194233678,0.0161542688599673,2.265079715684917
racketsports,3,csta_top1_current,success,,0.8843719087962982,0.8491959064327486,-0.0351760023635496,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,anchor_top_response,0.9409722222222222,13,0,0,6.290318671002751,top1,single_anchor,1,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002216196946018,0.0001230420323129,1.0974657756550614,0.1544512230860144,0.0982568416844038,2.1508125271014964,0.1,0.1,0.0,0.0,0.0,1200,1200,10,10,0.0,2.1184763181059685,0.2166666666666666,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,21,120,False,1.0,1.0,1.0,0,0.6390133560120386,0.640681388461378,0.013002536628967,2.1184763181059685
racketsports,3,csta_topk_softmax_tau_0.05,success,,0.8843719087962982,0.889381600475978,0.0050096916796797,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.05_response,0.9105263157894736,30,0,0,7.820522371999687,softmax_topk,single_anchor,5,0.05,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002216231029148,0.0001230429362973,1.0974210068723989,0.1545912579991952,0.0982568416739636,2.1508125271014964,0.1,0.1,0.0,0.0,0.0,1200,1200,10,10,0.0,2.1300506165884845,0.2083333333333333,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,21,120,False,1.0,1.0,1.0,0,0.6390133560120386,0.640681388461378,0.013002536628967,2.1300506165884845
racketsports,3,csta_topk_softmax_tau_0.10,success,,0.8843719087962982,0.8353250270855905,-0.0490468817107077,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.10_response,0.9117647058823528,13,0,0,6.309669787995517,softmax_topk,single_anchor,5,0.1,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002216151221645,0.0001230409197191,1.0973548552703487,0.1543151330662119,0.09825684166602,2.1508125271014964,0.1,0.1,0.0,0.0,0.0,1200,1200,10,10,0.0,2.151021721846062,0.2,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,21,120,False,1.0,1.0,1.0,0,0.6390133560120386,0.640681388461378,0.013002536628967,2.151021721846062
racketsports,3,csta_topk_softmax_tau_0.20,success,,0.8843719087962982,0.9036004645760743,0.0192285557797761,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,softmax_tau_0.20_response,0.9409722222222222,30,0,0,8.024349793995498,softmax_topk,single_anchor,5,0.2,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002216404416029,0.0001230403807475,1.098491430077507,0.1556775844353548,0.0982568417595413,2.1508125271014964,0.1,0.1,0.0,0.0,0.0,1200,1200,10,10,0.0,2.204861358301525,0.2083333333333333,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,21,120,False,1.0,1.0,1.0,0,0.6390133560120386,0.640681388461378,0.013002536628967,2.204861358301525
racketsports,3,csta_topk_uniform_top5,success,,0.8843719087962982,0.8963906898179199,0.0120187810216216,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.9409722222222222,22,0,0,7.215701085020555,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002216455538848,0.0001230406010515,1.1001573272450769,0.1558556783236211,0.0982568417140322,2.1508125271014964,0.1,0.1,0.0,0.0,0.0,1200,1200,10,10,0.0,2.256838815377447,0.15,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,21,120,False,1.0,1.0,1.0,0,0.6390133560120386,0.640681388461378,0.013002536628967,2.256838815377447
