anchor_index,tid,tier_ratio,tier_label,direction_id,sign,safe_upper_bound,gamma_used,safe_radius_ratio,y,cA_transport_error_logeuc,cA_transport_error_fro
39,natops_train_12,0.25,small,8,1.0,0.1,0.025,0.2499999999975,3,5.486953049113662,0.0004425812572817762
39,natops_train_12,0.5,mid,8,1.0,0.1,0.05,0.499999999995,3,5.488223224951306,0.0004472891546264575
39,natops_train_12,0.9,edge,8,1.0,0.1,0.09000000000000001,0.899999999991,3,5.490236987330103,0.000461503035605247
40,natops_train_81,0.25,small,3,-1.0,0.1,0.025,0.2499999999975,0,5.645356096388437,0.0004421323690615368
40,natops_train_81,0.5,mid,3,-1.0,0.1,0.05,0.499999999995,0,5.645534331150699,0.00044629791261098387
40,natops_train_81,0.9,edge,3,-1.0,0.1,0.09000000000000001,0.899999999991,0,5.645213007704706,0.0004592689042040504
41,natops_train_161,0.25,small,6,1.0,0.1,0.025,0.2499999999975,4,5.553634754150705,0.0004417147142416979
41,natops_train_161,0.5,mid,6,1.0,0.1,0.05,0.499999999995,4,5.55259436224279,0.0004435676607790591
41,natops_train_161,0.9,edge,6,1.0,0.1,0.09000000000000001,0.899999999991,4,5.552781909758537,0.00044913829273040054
42,natops_train_66,0.25,small,0,1.0,0.1,0.025,0.2499999999975,2,6.301954267906495,0.00044193841647880783
42,natops_train_66,0.5,mid,0,1.0,0.1,0.05,0.499999999995,2,6.303951289954908,0.0004443359766506252
42,natops_train_66,0.9,edge,0,1.0,0.1,0.09000000000000001,0.899999999991,2,6.306925119907938,0.00045115213522484756
43,natops_train_123,0.25,small,0,-1.0,0.1,0.025,0.2499999999975,3,5.5977532621211,0.0004421242215167787
43,natops_train_123,0.5,mid,0,-1.0,0.1,0.05,0.499999999995,3,5.598292242967108,0.0004467636700750189
43,natops_train_123,0.9,edge,0,-1.0,0.1,0.09000000000000001,0.899999999991,3,5.597367505761331,0.00046093536308475865
44,natops_train_93,0.25,small,5,-1.0,0.1,0.025,0.2499999999975,2,6.232618415742409,0.00044239925154509574
44,natops_train_93,0.5,mid,5,-1.0,0.1,0.05,0.499999999995,2,6.233838064624789,0.00044652076511688424
44,natops_train_93,0.9,edge,5,-1.0,0.1,0.09000000000000001,0.899999999991,2,6.235932879148513,0.0004592801782427879
45,natops_train_61,0.25,small,7,-1.0,0.1,0.025,0.2499999999975,4,5.626703415888003,0.00044187333935972935
45,natops_train_61,0.5,mid,7,-1.0,0.1,0.05,0.499999999995,4,5.628618110730231,0.0004440619241673308
45,natops_train_61,0.9,edge,7,-1.0,0.1,0.09000000000000001,0.899999999991,4,5.629629541982177,0.00044982657243991785
46,natops_train_129,0.25,small,5,1.0,0.1,0.025,0.2499999999975,3,5.741517842374699,0.00044168368266753687
46,natops_train_129,0.5,mid,5,1.0,0.1,0.05,0.499999999995,3,5.741173888928797,0.0004445700972687102
46,natops_train_129,0.9,edge,5,1.0,0.1,0.09000000000000001,0.899999999991,3,5.739347784810523,0.00045345352289773004
47,natops_train_17,0.25,small,8,1.0,0.1,0.025,0.2499999999975,1,6.228797652674275,0.0004421406033566465
47,natops_train_17,0.5,mid,8,1.0,0.1,0.05,0.499999999995,1,6.228341961459163,0.000445592262037348
47,natops_train_17,0.9,edge,8,1.0,0.1,0.09000000000000001,0.899999999991,1,6.228019915356539,0.00045609252596363534
48,natops_train_144,0.25,small,0,1.0,0.1,0.025,0.2499999999975,0,5.788248202869466,0.0004420399787756204
48,natops_train_144,0.5,mid,0,1.0,0.1,0.05,0.499999999995,0,5.788843266056366,0.00044489157069050786
48,natops_train_144,0.9,edge,0,1.0,0.1,0.09000000000000001,0.899999999991,0,5.7894273038894495,0.00045292813835826583
49,natops_train_78,0.25,small,3,1.0,0.1,0.025,0.2499999999975,2,5.654268942517085,0.00044215308185136193
49,natops_train_78,0.5,mid,3,1.0,0.1,0.05,0.499999999995,2,5.656731746125209,0.00044580411497274243
49,natops_train_78,0.9,edge,3,1.0,0.1,0.09000000000000001,0.899999999991,2,5.660370214223425,0.0004568877397676314
50,natops_train_80,0.25,small,3,-1.0,0.1,0.025,0.2499999999975,5,6.054665584885384,0.00044178715077057893
50,natops_train_80,0.5,mid,3,-1.0,0.1,0.05,0.499999999995,5,6.052137218026062,0.00044482222992045105
50,natops_train_80,0.9,edge,3,-1.0,0.1,0.09000000000000001,0.899999999991,5,6.04911969980812,0.0004543972321321602
51,natops_train_44,0.25,small,5,1.0,0.1,0.025,0.2499999999975,0,5.935870218025207,0.00044243923711510444
51,natops_train_44,0.5,mid,5,1.0,0.1,0.05,0.499999999995,0,5.936259255465681,0.0004477152284149505
51,natops_train_44,0.9,edge,5,1.0,0.1,0.09000000000000001,0.899999999991,0,5.935449961181192,0.0004641284726775195
52,natops_train_158,0.25,small,1,1.0,0.1,0.025,0.2499999999975,1,5.831897226377678,0.00044239473645476363
52,natops_train_158,0.5,mid,1,1.0,0.1,0.05,0.499999999995,1,5.832108859415635,0.00044606205675710374
52,natops_train_158,0.9,edge,1,1.0,0.1,0.09000000000000001,0.899999999991,1,5.832761818442425,0.00045710182589833997
53,natops_train_30,0.25,small,1,-1.0,0.1,0.025,0.2499999999975,2,6.290105381211931,0.00044155891807548726
53,natops_train_30,0.5,mid,1,-1.0,0.1,0.05,0.499999999995,2,6.289363971836115,0.0004443677353383895
53,natops_train_30,0.9,edge,1,-1.0,0.1,0.09000000000000001,0.899999999991,2,6.288000229069864,0.00045350294952764824
54,natops_train_151,0.25,small,6,-1.0,0.1,0.025,0.2499999999975,2,5.992254246530553,0.0004413083114158167
54,natops_train_151,0.5,mid,6,-1.0,0.1,0.05,0.499999999995,2,5.992293137609238,0.0004429038028697557
54,natops_train_151,0.9,edge,6,-1.0,0.1,0.09000000000000001,0.899999999991,2,5.99221012952141,0.0004479501224004191
55,natops_train_29,0.25,small,8,-1.0,0.1,0.025,0.2499999999975,4,5.50772557922958,0.00044269375305608274
55,natops_train_29,0.5,mid,8,-1.0,0.1,0.05,0.499999999995,4,5.506441433158219,0.000448359919084573
55,natops_train_29,0.9,edge,8,-1.0,0.1,0.09000000000000001,0.899999999991,4,5.504978361064453,0.0004659291711814604
56,natops_train_87,0.25,small,4,-1.0,0.1,0.025,0.2499999999975,4,5.637532485113116,0.0004417451011170947
56,natops_train_87,0.5,mid,4,-1.0,0.1,0.05,0.499999999995,4,5.634144304420096,0.0004446451164732086
56,natops_train_87,0.9,edge,4,-1.0,0.1,0.09000000000000001,0.899999999991,4,5.630710101685845,0.00045399244455540514
57,natops_train_57,0.25,small,6,-1.0,0.1,0.025,0.2499999999975,0,5.92391763693408,0.0004431508561645481
57,natops_train_57,0.5,mid,6,-1.0,0.1,0.05,0.499999999995,0,5.923206058774637,0.00045045541801161344
57,natops_train_57,0.9,edge,6,-1.0,0.1,0.09000000000000001,0.899999999991,0,5.922440996808315,0.00047419382045901386
58,natops_train_122,0.25,small,4,1.0,0.1,0.025,0.2499999999975,2,5.979574692901913,0.0004421421065940183
58,natops_train_122,0.5,mid,4,1.0,0.1,0.05,0.499999999995,2,5.977763136194006,0.0004453578955144433
58,natops_train_122,0.9,edge,4,1.0,0.1,0.09000000000000001,0.899999999991,2,5.974833362364579,0.0004549551508758891
59,natops_train_6,0.25,small,5,-1.0,0.1,0.025,0.2499999999975,0,5.665650771859777,0.00044301184716414693
59,natops_train_6,0.5,mid,5,-1.0,0.1,0.05,0.499999999995,0,5.666571106497438,0.0004492110712390146
59,natops_train_6,0.9,edge,5,-1.0,0.1,0.09000000000000001,0.899999999991,0,5.6677005152481605,0.0004684321141576283
60,natops_train_150,0.25,small,7,-1.0,0.1,0.025,0.2499999999975,5,5.611793985293315,0.0004419255147436276
60,natops_train_150,0.5,mid,7,-1.0,0.1,0.05,0.499999999995,5,5.6126524917172915,0.0004442603048916386
60,natops_train_150,0.9,edge,7,-1.0,0.1,0.09000000000000001,0.899999999991,5,5.613180923509153,0.000450614583042033
61,natops_train_54,0.25,small,5,1.0,0.1,0.025,0.2499999999975,1,5.7692335154522185,0.0004416474955797499
61,natops_train_54,0.5,mid,5,1.0,0.1,0.05,0.499999999995,1,5.767983502625893,0.0004443049452642028
61,natops_train_54,0.9,edge,5,1.0,0.1,0.09000000000000001,0.899999999991,1,5.766103265592744,0.0004527631947558164
62,natops_train_89,0.25,small,6,-1.0,0.1,0.025,0.2499999999975,3,5.49780092993329,0.00044125122164752426
62,natops_train_89,0.5,mid,6,-1.0,0.1,0.05,0.499999999995,3,5.49674609078048,0.0004428121863134242
62,natops_train_89,0.9,edge,6,-1.0,0.1,0.09000000000000001,0.899999999991,3,5.493770100653514,0.0004475461690516954
63,natops_train_98,0.25,small,9,-1.0,0.1,0.025,0.2499999999975,4,5.423505128262519,0.0004420527840273589
63,natops_train_98,0.5,mid,9,-1.0,0.1,0.05,0.499999999995,4,5.422241088841148,0.000446063069709987
63,natops_train_98,0.9,edge,9,-1.0,0.1,0.09000000000000001,0.899999999991,4,5.420461581749287,0.0004586181112058646
64,natops_train_139,0.25,small,6,-1.0,0.1,0.025,0.2499999999975,1,5.739613480272922,0.00044208284056859964
64,natops_train_139,0.5,mid,6,-1.0,0.1,0.05,0.499999999995,1,5.739979793982906,0.0004460297483072459
64,natops_train_139,0.9,edge,6,-1.0,0.1,0.09000000000000001,0.899999999991,1,5.740843443178619,0.00045852013774029234
65,natops_train_63,0.25,small,9,-1.0,0.1,0.025,0.2499999999975,4,5.635868025930869,0.00044257831900049985
65,natops_train_63,0.5,mid,9,-1.0,0.1,0.05,0.499999999995,4,5.633947188678229,0.00044805605810385436
65,natops_train_63,0.9,edge,9,-1.0,0.1,0.09000000000000001,0.899999999991,4,5.631837216489901,0.0004656296801290222
66,natops_train_18,0.25,small,0,1.0,0.1,0.025,0.2499999999975,1,5.985355841016981,0.000441880526889227
66,natops_train_18,0.5,mid,0,1.0,0.1,0.05,0.499999999995,1,5.9860372335629,0.00044404343117720384
66,natops_train_18,0.9,edge,0,1.0,0.1,0.09000000000000001,0.899999999991,1,5.987147654063143,0.00045017693907636826
