split,epoch,class_idx,committee_idx,sample_idx_in_batch,ridge_mode,solve_mode,support_mode,prototype_aggregation,input_norm_mode,mean_trace,condition_number,effective_ridge,weight_norm
train,1,1,-1,42,fixed,pinv,same_only,pooled,none,0.007812499068677425,96452576.0,0.0,1.0182520151138306
train,1,1,-1,43,fixed,pinv,same_only,pooled,none,0.007812499534338713,96452800.0,0.0,1.0182521343231201
train,1,1,-1,44,fixed,pinv,same_only,pooled,none,0.007812499534338713,96452672.0,0.0,1.0182523727416992
train,1,1,-1,45,fixed,pinv,same_only,pooled,none,0.007812499534338713,96452632.0,0.0,1.0182522535324097
train,1,1,-1,46,fixed,pinv,same_only,pooled,none,0.007812499534338713,96453416.0,0.0,1.0182521343231201
train,1,1,-1,47,fixed,pinv,same_only,pooled,none,0.0078125,96456032.0,0.0,1.0182521343231201
train,1,1,-1,48,fixed,pinv,same_only,pooled,none,0.007812499534338713,96452872.0,0.0,1.0182522535324097
train,1,1,-1,49,fixed,pinv,same_only,pooled,none,0.007812499068677425,96452832.0,0.0,1.0182520151138306
train,1,1,-1,50,fixed,pinv,same_only,pooled,none,0.007812499534338713,96454152.0,0.0,1.0182524919509888
train,1,1,-1,51,fixed,pinv,same_only,pooled,none,0.007812499068677425,96453120.0,0.0,1.0182521343231201
train,1,1,-1,52,fixed,pinv,same_only,pooled,none,0.007812499534338713,96453944.0,0.0,1.0182526111602783
train,1,1,-1,53,fixed,pinv,same_only,pooled,none,0.007812499534338713,96453040.0,0.0,1.0182521343231201
train,1,1,-1,54,fixed,pinv,same_only,pooled,none,0.007812499068677425,96453456.0,0.0,1.0182521343231201
train,1,1,-1,55,fixed,pinv,same_only,pooled,none,0.0078125,96454024.0,0.0,1.0182521343231201
train,1,1,-1,56,fixed,pinv,same_only,pooled,none,0.0078125,96452640.0,0.0,1.0182521343231201
train,1,1,-1,57,fixed,pinv,same_only,pooled,none,0.007812499534338713,96452416.0,0.0,1.0182522535324097
train,1,1,-1,58,fixed,pinv,same_only,pooled,none,0.007812499534338713,96453640.0,0.0,1.018251895904541
train,1,1,-1,59,fixed,pinv,same_only,pooled,none,0.0078125,96453344.0,0.0,1.0182521343231201
train,1,1,-1,60,fixed,pinv,same_only,pooled,none,0.0078125,96454928.0,0.0,1.0182520151138306
train,1,1,-1,61,fixed,pinv,same_only,pooled,none,0.007812499534338713,96452752.0,0.0,1.0182522535324097
train,1,1,-1,62,fixed,pinv,same_only,pooled,none,0.0078125,96452400.0,0.0,1.0182522535324097
train,1,1,-1,63,fixed,pinv,same_only,pooled,none,0.007812499068677425,96454856.0,0.0,1.0182522535324097
train,1,0,-1,0,fixed,pinv,same_only,pooled,none,0.0078125,95535432.0,0.0,1.0233546495437622
train,1,0,-1,1,fixed,pinv,same_only,pooled,none,0.0078125,95534120.0,0.0,1.0233546495437622
train,1,0,-1,2,fixed,pinv,same_only,pooled,none,0.0078125,95525160.0,0.0,1.0233545303344727
train,1,0,-1,3,fixed,pinv,same_only,pooled,none,0.0078125,95531720.0,0.0,1.0233545303344727
train,1,0,-1,4,fixed,pinv,same_only,pooled,none,0.0078125,95529680.0,0.0,1.0233546495437622
train,1,0,-1,5,fixed,pinv,same_only,pooled,none,0.0078125,95528728.0,0.0,1.0233542919158936
train,1,0,-1,6,fixed,pinv,same_only,pooled,none,0.0078125,95531760.0,0.0,1.0233545303344727
train,1,0,-1,7,fixed,pinv,same_only,pooled,none,0.0078125,95531640.0,0.0,1.0233545303344727
train,1,0,-1,8,fixed,pinv,same_only,pooled,none,0.007812499534338713,95531760.0,0.0,1.0233546495437622
train,1,0,-1,9,fixed,pinv,same_only,pooled,none,0.0078125,95526920.0,0.0,1.0233546495437622
train,1,0,-1,10,fixed,pinv,same_only,pooled,none,0.0078125,95535920.0,0.0,1.0233548879623413
train,1,0,-1,11,fixed,pinv,same_only,pooled,none,0.0078125,95534456.0,0.0,1.023354411125183
train,1,0,-1,12,fixed,pinv,same_only,pooled,none,0.0078125,95524688.0,0.0,1.0233546495437622
train,1,0,-1,13,fixed,pinv,same_only,pooled,none,0.007812499534338713,95526280.0,0.0,1.0233547687530518
train,1,0,-1,14,fixed,pinv,same_only,pooled,none,0.007812499534338713,95533256.0,0.0,1.0233542919158936
train,1,0,-1,15,fixed,pinv,same_only,pooled,none,0.0078125,95534176.0,0.0,1.0233542919158936
train,1,0,-1,16,fixed,pinv,same_only,pooled,none,0.007812499534338713,95526856.0,0.0,1.0233548879623413
train,1,0,-1,17,fixed,pinv,same_only,pooled,none,0.0078125,95529936.0,0.0,1.0233546495437622
train,1,0,-1,18,fixed,pinv,same_only,pooled,none,0.0078125,95529104.0,0.0,1.0233546495437622
train,1,0,-1,19,fixed,pinv,same_only,pooled,none,0.0078125,95531864.0,0.0,1.023354411125183
train,1,0,-1,20,fixed,pinv,same_only,pooled,none,0.007812499534338713,95529912.0,0.0,1.0233547687530518
train,1,0,-1,21,fixed,pinv,same_only,pooled,none,0.007812499534338713,95529208.0,0.0,1.023354172706604
train,1,0,-1,22,fixed,pinv,same_only,pooled,none,0.007812499534338713,95531848.0,0.0,1.0233545303344727
train,1,0,-1,23,fixed,pinv,same_only,pooled,none,0.0078125,95538232.0,0.0,1.0233547687530518
train,1,0,-1,24,fixed,pinv,same_only,pooled,none,0.0078125,95525144.0,0.0,1.0233547687530518
train,1,0,-1,25,fixed,pinv,same_only,pooled,none,0.007812499068677425,95526496.0,0.0,1.0233546495437622
train,1,0,-1,26,fixed,pinv,same_only,pooled,none,0.007812499534338713,95529640.0,0.0,1.023354411125183
train,1,0,-1,27,fixed,pinv,same_only,pooled,none,0.0078125,95536112.0,0.0,1.023354411125183
train,1,0,-1,28,fixed,pinv,same_only,pooled,none,0.0078125,95538088.0,0.0,1.0233545303344727
train,1,0,-1,29,fixed,pinv,same_only,pooled,none,0.0078125,95533592.0,0.0,1.0233545303344727
train,1,0,-1,30,fixed,pinv,same_only,pooled,none,0.007812499534338713,95525888.0,0.0,1.0233545303344727
train,1,0,-1,31,fixed,pinv,same_only,pooled,none,0.0078125,95529984.0,0.0,1.0233547687530518
train,1,0,-1,32,fixed,pinv,same_only,pooled,none,0.007812499534338713,95529952.0,0.0,1.0233542919158936
train,1,0,-1,33,fixed,pinv,same_only,pooled,none,0.0078125,95537768.0,0.0,1.0233545303344727
train,1,0,-1,34,fixed,pinv,same_only,pooled,none,0.007812499534338713,95531960.0,0.0,1.023354172706604
train,1,0,-1,35,fixed,pinv,same_only,pooled,none,0.0078125,95536216.0,0.0,1.0233546495437622
train,1,0,-1,36,fixed,pinv,same_only,pooled,none,0.0078125,95530992.0,0.0,1.0233545303344727
train,1,0,-1,37,fixed,pinv,same_only,pooled,none,0.0078125,95534120.0,0.0,1.0233546495437622
train,1,0,-1,38,fixed,pinv,same_only,pooled,none,0.007812499534338713,95537424.0,0.0,1.0233545303344727
train,1,0,-1,39,fixed,pinv,same_only,pooled,none,0.0078125,95526616.0,0.0,1.023354411125183
train,1,0,-1,40,fixed,pinv,same_only,pooled,none,0.0078125,95529408.0,0.0,1.0233545303344727
train,1,0,-1,41,fixed,pinv,same_only,pooled,none,0.007812499534338713,95531712.0,0.0,1.0233545303344727
train,1,0,-1,42,fixed,pinv,same_only,pooled,none,0.0078125,95539256.0,0.0,1.0233545303344727
train,1,0,-1,43,fixed,pinv,same_only,pooled,none,0.0078125,95528712.0,0.0,1.0233547687530518
train,1,0,-1,44,fixed,pinv,same_only,pooled,none,0.0078125,95532672.0,0.0,1.0233546495437622
train,1,0,-1,45,fixed,pinv,same_only,pooled,none,0.0078125,95533384.0,0.0,1.0233545303344727
train,1,0,-1,46,fixed,pinv,same_only,pooled,none,0.0078125,95534936.0,0.0,1.0233542919158936
train,1,0,-1,47,fixed,pinv,same_only,pooled,none,0.0078125,95532784.0,0.0,1.0233542919158936
train,1,0,-1,48,fixed,pinv,same_only,pooled,none,0.0078125,95533144.0,0.0,1.023354411125183
train,1,0,-1,49,fixed,pinv,same_only,pooled,none,0.0078125,95533864.0,0.0,1.0233546495437622
train,1,0,-1,50,fixed,pinv,same_only,pooled,none,0.007812499534338713,95534800.0,0.0,1.0233545303344727
train,1,0,-1,51,fixed,pinv,same_only,pooled,none,0.0078125,95534208.0,0.0,1.0233546495437622
train,1,0,-1,52,fixed,pinv,same_only,pooled,none,0.0078125,95538144.0,0.0,1.0233542919158936
train,1,0,-1,53,fixed,pinv,same_only,pooled,none,0.0078125,95526472.0,0.0,1.0233547687530518
train,1,0,-1,54,fixed,pinv,same_only,pooled,none,0.0078125,95530936.0,0.0,1.0233542919158936
train,1,0,-1,55,fixed,pinv,same_only,pooled,none,0.0078125,95531312.0,0.0,1.0233547687530518
train,1,0,-1,56,fixed,pinv,same_only,pooled,none,0.007812499534338713,95529480.0,0.0,1.0233545303344727
train,1,0,-1,57,fixed,pinv,same_only,pooled,none,0.0078125,95525640.0,0.0,1.023354411125183
train,1,0,-1,58,fixed,pinv,same_only,pooled,none,0.0078125,95529912.0,0.0,1.0233546495437622
train,1,0,-1,59,fixed,pinv,same_only,pooled,none,0.0078125,95529280.0,0.0,1.0233546495437622
train,1,0,-1,60,fixed,pinv,same_only,pooled,none,0.0078125,95529864.0,0.0,1.023354411125183
train,1,0,-1,61,fixed,pinv,same_only,pooled,none,0.0078125,95527592.0,0.0,1.0233545303344727
train,1,0,-1,62,fixed,pinv,same_only,pooled,none,0.007812499534338713,95536488.0,0.0,1.0233542919158936
train,1,0,-1,63,fixed,pinv,same_only,pooled,none,0.0078125,95537248.0,0.0,1.0233545303344727
train,1,1,-1,0,fixed,pinv,same_only,pooled,none,0.007812499534338713,96461976.0,0.0,1.018206000328064
train,1,1,-1,1,fixed,pinv,same_only,pooled,none,0.007812499534338713,96460968.0,0.0,1.018206238746643
train,1,1,-1,2,fixed,pinv,same_only,pooled,none,0.007812499068677425,96461680.0,0.0,1.0182061195373535
train,1,1,-1,3,fixed,pinv,same_only,pooled,none,0.0078125,96460736.0,0.0,1.0182064771652222
train,1,1,-1,4,fixed,pinv,same_only,pooled,none,0.0078125,96461856.0,0.0,1.0182065963745117
train,1,1,-1,5,fixed,pinv,same_only,pooled,none,0.007812499534338713,96461144.0,0.0,1.0182064771652222
train,1,1,-1,6,fixed,pinv,same_only,pooled,none,0.0078125,96462776.0,0.0,1.0182063579559326
train,1,1,-1,7,fixed,pinv,same_only,pooled,none,0.0078125,96461896.0,0.0,1.0182064771652222
train,1,1,-1,8,fixed,pinv,same_only,pooled,none,0.007812499534338713,96461528.0,0.0,1.018206238746643
train,1,1,-1,9,fixed,pinv,same_only,pooled,none,0.007812499534338713,96461888.0,0.0,1.018206238746643
train,1,1,-1,10,fixed,pinv,same_only,pooled,none,0.007812499534338713,96463160.0,0.0,1.0182065963745117
train,1,1,-1,11,fixed,pinv,same_only,pooled,none,0.007812499068677425,96462768.0,0.0,1.0182067155838013
train,1,1,-1,12,fixed,pinv,same_only,pooled,none,0.0078125,96461896.0,0.0,1.0182063579559326
train,1,1,-1,13,fixed,pinv,same_only,pooled,none,0.0078125,96461296.0,0.0,1.0182064771652222
train,1,1,-1,14,fixed,pinv,same_only,pooled,none,0.0078125,96461008.0,0.0,1.0182064771652222
train,1,1,-1,15,fixed,pinv,same_only,pooled,none,0.0078125,96462168.0,0.0,1.018206238746643
train,1,1,-1,16,fixed,pinv,same_only,pooled,none,0.007812499068677425,96462272.0,0.0,1.0182064771652222
train,1,1,-1,17,fixed,pinv,same_only,pooled,none,0.0078125,96461872.0,0.0,1.018206238746643
train,1,1,-1,18,fixed,pinv,same_only,pooled,none,0.007812499068677425,96462528.0,0.0,1.0182064771652222
train,1,1,-1,19,fixed,pinv,same_only,pooled,none,0.007812499534338713,96461456.0,0.0,1.018206000328064
train,1,1,-1,20,fixed,pinv,same_only,pooled,none,0.007812499534338713,96462088.0,0.0,1.0182064771652222
train,1,1,-1,21,fixed,pinv,same_only,pooled,none,0.0078125,96463016.0,0.0,1.0182064771652222
train,1,1,-1,22,fixed,pinv,same_only,pooled,none,0.007812499534338713,96460824.0,0.0,1.0182061195373535
train,1,1,-1,23,fixed,pinv,same_only,pooled,none,0.0078125,96461864.0,0.0,1.0182064771652222
train,1,1,-1,24,fixed,pinv,same_only,pooled,none,0.007812499534338713,96462608.0,0.0,1.0182065963745117
train,1,1,-1,25,fixed,pinv,same_only,pooled,none,0.007812499534338713,96461664.0,0.0,1.0182061195373535
train,1,1,-1,26,fixed,pinv,same_only,pooled,none,0.007812499534338713,96463472.0,0.0,1.0182064771652222
train,1,1,-1,27,fixed,pinv,same_only,pooled,none,0.007812499534338713,96461296.0,0.0,1.0182063579559326
train,1,1,-1,28,fixed,pinv,same_only,pooled,none,0.007812499534338713,96461880.0,0.0,1.0182061195373535
train,1,1,-1,29,fixed,pinv,same_only,pooled,none,0.0078125,96461728.0,0.0,1.018206238746643
train,1,1,-1,30,fixed,pinv,same_only,pooled,none,0.007812499534338713,96462056.0,0.0,1.0182064771652222
train,1,1,-1,31,fixed,pinv,same_only,pooled,none,0.0078125,96462576.0,0.0,1.0182061195373535
train,1,1,-1,32,fixed,pinv,same_only,pooled,none,0.007812499534338713,96461640.0,0.0,1.0182065963745117
train,1,1,-1,33,fixed,pinv,same_only,pooled,none,0.0078125,96461672.0,0.0,1.018206238746643
train,1,1,-1,34,fixed,pinv,same_only,pooled,none,0.0078125,96461816.0,0.0,1.018206238746643
train,1,1,-1,35,fixed,pinv,same_only,pooled,none,0.007812499534338713,96462368.0,0.0,1.018206238746643
train,1,1,-1,36,fixed,pinv,same_only,pooled,none,0.0078125,96463624.0,0.0,1.0182063579559326
train,1,1,-1,37,fixed,pinv,same_only,pooled,none,0.0078125,96463256.0,0.0,1.0182067155838013
train,1,1,-1,38,fixed,pinv,same_only,pooled,none,0.0078125,96461712.0,0.0,1.018206238746643
train,1,1,-1,39,fixed,pinv,same_only,pooled,none,0.007812499534338713,96461640.0,0.0,1.0182065963745117
train,1,1,-1,40,fixed,pinv,same_only,pooled,none,0.007812499534338713,96461208.0,0.0,1.0182063579559326
train,1,1,-1,41,fixed,pinv,same_only,pooled,none,0.0078125,96463400.0,0.0,1.0182065963745117
train,1,1,-1,42,fixed,pinv,same_only,pooled,none,0.0078125,96462056.0,0.0,1.0182065963745117
train,1,1,-1,43,fixed,pinv,same_only,pooled,none,0.007812499534338713,96461040.0,0.0,1.018206238746643
train,1,1,-1,44,fixed,pinv,same_only,pooled,none,0.007812499534338713,96462104.0,0.0,1.0182064771652222
train,1,1,-1,45,fixed,pinv,same_only,pooled,none,0.007812499068677425,96462688.0,0.0,1.0182064771652222
train,1,1,-1,46,fixed,pinv,same_only,pooled,none,0.007812499534338713,96461920.0,0.0,1.018206238746643
train,1,1,-1,47,fixed,pinv,same_only,pooled,none,0.0078125,96461896.0,0.0,1.0182063579559326
train,1,1,-1,48,fixed,pinv,same_only,pooled,none,0.0078125,96462112.0,0.0,1.0182064771652222
train,1,1,-1,49,fixed,pinv,same_only,pooled,none,0.007812499534338713,96461144.0,0.0,1.0182067155838013
train,1,1,-1,50,fixed,pinv,same_only,pooled,none,0.0078125,96462152.0,0.0,1.0182064771652222
train,1,1,-1,51,fixed,pinv,same_only,pooled,none,0.0078125,96463240.0,0.0,1.0182065963745117
train,1,1,-1,52,fixed,pinv,same_only,pooled,none,0.0078125,96462768.0,0.0,1.018206238746643
train,1,1,-1,53,fixed,pinv,same_only,pooled,none,0.007812499534338713,96462008.0,0.0,1.018206238746643
train,1,1,-1,54,fixed,pinv,same_only,pooled,none,0.007812499534338713,96460632.0,0.0,1.0182063579559326
train,1,1,-1,55,fixed,pinv,same_only,pooled,none,0.0078125,96462664.0,0.0,1.0182063579559326
train,1,1,-1,56,fixed,pinv,same_only,pooled,none,0.007812499068677425,96461504.0,0.0,1.0182064771652222
train,1,1,-1,57,fixed,pinv,same_only,pooled,none,0.007812499534338713,96461160.0,0.0,1.018206238746643
train,1,1,-1,58,fixed,pinv,same_only,pooled,none,0.007812499068677425,96460624.0,0.0,1.0182065963745117
train,1,1,-1,59,fixed,pinv,same_only,pooled,none,0.007812499068677425,96460816.0,0.0,1.018206238746643
train,1,1,-1,60,fixed,pinv,same_only,pooled,none,0.007812499534338713,96463256.0,0.0,1.0182064771652222
train,1,1,-1,61,fixed,pinv,same_only,pooled,none,0.007812499068677425,96460008.0,0.0,1.0182063579559326
train,1,1,-1,62,fixed,pinv,same_only,pooled,none,0.0078125,96460840.0,0.0,1.0182063579559326
train,1,1,-1,63,fixed,pinv,same_only,pooled,none,0.0078125,96461456.0,0.0,1.0182067155838013
train,1,0,-1,0,fixed,pinv,same_only,pooled,none,0.0078125,95544568.0,0.0,1.023256540298462
train,1,0,-1,1,fixed,pinv,same_only,pooled,none,0.0078125,95555208.0,0.0,1.0232561826705933
train,1,0,-1,2,fixed,pinv,same_only,pooled,none,0.0078125,95547984.0,0.0,1.0232564210891724
train,1,0,-1,3,fixed,pinv,same_only,pooled,none,0.0078125,95545664.0,0.0,1.023256778717041
train,1,0,-1,4,fixed,pinv,same_only,pooled,none,0.0078125,95544432.0,0.0,1.0232563018798828
train,1,0,-1,5,fixed,pinv,same_only,pooled,none,0.007812499534338713,95545984.0,0.0,1.0232563018798828
train,1,0,-1,6,fixed,pinv,same_only,pooled,none,0.0078125,95542224.0,0.0,1.023256540298462
train,1,0,-1,7,fixed,pinv,same_only,pooled,none,0.0078125,95555648.0,0.0,1.0232566595077515
train,1,0,-1,8,fixed,pinv,same_only,pooled,none,0.0078125,95542208.0,0.0,1.0232563018798828
train,1,0,-1,9,fixed,pinv,same_only,pooled,none,0.007812499534338713,95555696.0,0.0,1.0232568979263306
train,1,0,-1,10,fixed,pinv,same_only,pooled,none,0.007812499534338713,95552472.0,0.0,1.0232564210891724
train,1,0,-1,11,fixed,pinv,same_only,pooled,none,0.0078125,95543056.0,0.0,1.023256540298462
train,1,0,-1,12,fixed,pinv,same_only,pooled,none,0.007812499534338713,95550096.0,0.0,1.023256540298462
train,1,0,-1,13,fixed,pinv,same_only,pooled,none,0.0078125,95554936.0,0.0,1.023256540298462
train,1,0,-1,14,fixed,pinv,same_only,pooled,none,0.007812499068677425,95545704.0,0.0,1.0232561826705933
train,1,0,-1,15,fixed,pinv,same_only,pooled,none,0.007812499534338713,95553160.0,0.0,1.0232566595077515
train,1,0,-1,16,fixed,pinv,same_only,pooled,none,0.0078125,95551776.0,0.0,1.023256540298462
train,1,0,-1,17,fixed,pinv,same_only,pooled,none,0.0078125,95548800.0,0.0,1.0232566595077515
train,1,0,-1,18,fixed,pinv,same_only,pooled,none,0.0078125,95551064.0,0.0,1.0232566595077515
train,1,0,-1,19,fixed,pinv,same_only,pooled,none,0.0078125,95550760.0,0.0,1.023256540298462
train,1,0,-1,20,fixed,pinv,same_only,pooled,none,0.0078125,95554208.0,0.0,1.0232566595077515
train,1,0,-1,21,fixed,pinv,same_only,pooled,none,0.0078125,95554696.0,0.0,1.023256540298462
train,1,0,-1,22,fixed,pinv,same_only,pooled,none,0.007812499068677425,95551480.0,0.0,1.0232561826705933
train,1,0,-1,23,fixed,pinv,same_only,pooled,none,0.007812499534338713,95550488.0,0.0,1.0232566595077515
train,1,0,-1,24,fixed,pinv,same_only,pooled,none,0.007812499534338713,95546536.0,0.0,1.0232566595077515
train,1,0,-1,25,fixed,pinv,same_only,pooled,none,0.0078125,95556656.0,0.0,1.0232564210891724
train,1,0,-1,26,fixed,pinv,same_only,pooled,none,0.0078125,95550184.0,0.0,1.023256540298462
train,1,0,-1,27,fixed,pinv,same_only,pooled,none,0.0078125,95549832.0,0.0,1.0232568979263306
train,1,0,-1,28,fixed,pinv,same_only,pooled,none,0.0078125,95551320.0,0.0,1.023256778717041
train,1,0,-1,29,fixed,pinv,same_only,pooled,none,0.0078125,95547424.0,0.0,1.0232564210891724
train,1,0,-1,30,fixed,pinv,same_only,pooled,none,0.0078125,95545088.0,0.0,1.0232561826705933
train,1,0,-1,31,fixed,pinv,same_only,pooled,none,0.0078125,95555624.0,0.0,1.0232566595077515
train,1,0,-1,32,fixed,pinv,same_only,pooled,none,0.0078125,95549312.0,0.0,1.023256540298462
train,1,0,-1,33,fixed,pinv,same_only,pooled,none,0.0078125,95552264.0,0.0,1.0232566595077515
train,1,0,-1,34,fixed,pinv,same_only,pooled,none,0.0078125,95546656.0,0.0,1.0232563018798828
train,1,0,-1,35,fixed,pinv,same_only,pooled,none,0.007812499534338713,95554664.0,0.0,1.0232568979263306
train,1,0,-1,36,fixed,pinv,same_only,pooled,none,0.0078125,95548912.0,0.0,1.023256778717041
train,1,0,-1,37,fixed,pinv,same_only,pooled,none,0.0078125,95546184.0,0.0,1.0232564210891724
train,1,0,-1,38,fixed,pinv,same_only,pooled,none,0.0078125,95551768.0,0.0,1.0232568979263306
train,1,0,-1,39,fixed,pinv,same_only,pooled,none,0.0078125,95549992.0,0.0,1.0232568979263306
train,1,0,-1,40,fixed,pinv,same_only,pooled,none,0.007812499534338713,95546504.0,0.0,1.0232566595077515
train,1,0,-1,41,fixed,pinv,same_only,pooled,none,0.0078125,95546560.0,0.0,1.0232564210891724
train,1,0,-1,42,fixed,pinv,same_only,pooled,none,0.0078125,95541480.0,0.0,1.023256540298462
train,1,0,-1,43,fixed,pinv,same_only,pooled,none,0.0078125,95542816.0,0.0,1.0232564210891724
train,1,0,-1,44,fixed,pinv,same_only,pooled,none,0.007812499534338713,95545504.0,0.0,1.0232563018798828
train,1,0,-1,45,fixed,pinv,same_only,pooled,none,0.0078125,95547792.0,0.0,1.0232564210891724
train,1,0,-1,46,fixed,pinv,same_only,pooled,none,0.007812499534338713,95547208.0,0.0,1.0232563018798828
train,1,0,-1,47,fixed,pinv,same_only,pooled,none,0.0078125,95542360.0,0.0,1.0232566595077515
train,1,0,-1,48,fixed,pinv,same_only,pooled,none,0.0078125,95551288.0,0.0,1.023256540298462
train,1,0,-1,49,fixed,pinv,same_only,pooled,none,0.0078125,95553288.0,0.0,1.0232568979263306
train,1,0,-1,50,fixed,pinv,same_only,pooled,none,0.0078125,95541184.0,0.0,1.0232566595077515
train,1,0,-1,51,fixed,pinv,same_only,pooled,none,0.007812499068677425,95554912.0,0.0,1.0232568979263306
train,1,0,-1,52,fixed,pinv,same_only,pooled,none,0.0078125,95555008.0,0.0,1.0232566595077515
train,1,0,-1,53,fixed,pinv,same_only,pooled,none,0.0078125,95545536.0,0.0,1.023256778717041
train,1,0,-1,54,fixed,pinv,same_only,pooled,none,0.007812499534338713,95549000.0,0.0,1.023256778717041
train,1,0,-1,55,fixed,pinv,same_only,pooled,none,0.007812499534338713,95549920.0,0.0,1.0232564210891724
train,1,0,-1,56,fixed,pinv,same_only,pooled,none,0.007812499534338713,95550696.0,0.0,1.0232568979263306
train,1,0,-1,57,fixed,pinv,same_only,pooled,none,0.0078125,95541064.0,0.0,1.023256540298462
train,1,0,-1,58,fixed,pinv,same_only,pooled,none,0.0078125,95543168.0,0.0,1.0232563018798828
train,1,0,-1,59,fixed,pinv,same_only,pooled,none,0.007812499534338713,95550672.0,0.0,1.023256778717041
train,1,0,-1,60,fixed,pinv,same_only,pooled,none,0.0078125,95544248.0,0.0,1.0232564210891724
train,1,0,-1,61,fixed,pinv,same_only,pooled,none,0.0078125,95548000.0,0.0,1.023256540298462
train,1,0,-1,62,fixed,pinv,same_only,pooled,none,0.007812499534338713,95554952.0,0.0,1.0232566595077515
train,1,0,-1,63,fixed,pinv,same_only,pooled,none,0.0078125,95552496.0,0.0,1.023256540298462
train,1,1,-1,0,fixed,pinv,same_only,pooled,none,0.0078125,96472624.0,0.0,1.0181469917297363
train,1,1,-1,1,fixed,pinv,same_only,pooled,none,0.0078125,96473688.0,0.0,1.0181468725204468
train,1,1,-1,2,fixed,pinv,same_only,pooled,none,0.0078125,96475528.0,0.0,1.0181469917297363
train,1,1,-1,3,fixed,pinv,same_only,pooled,none,0.0078125,96473912.0,0.0,1.0181469917297363
train,1,1,-1,4,fixed,pinv,same_only,pooled,none,0.0078125,96472736.0,0.0,1.0181471109390259
train,1,1,-1,5,fixed,pinv,same_only,pooled,none,0.007812500931322575,96472952.0,0.0,1.0181474685668945
train,1,1,-1,6,fixed,pinv,same_only,pooled,none,0.0078125,96472320.0,0.0,1.018147349357605
train,1,1,-1,7,fixed,pinv,same_only,pooled,none,0.0078125,96473048.0,0.0,1.0181469917297363
train,1,1,-1,8,fixed,pinv,same_only,pooled,none,0.0078125,96473352.0,0.0,1.0181477069854736
train,1,1,-1,9,fixed,pinv,same_only,pooled,none,0.0078125,96472664.0,0.0,1.0181472301483154
train,1,1,-1,10,fixed,pinv,same_only,pooled,none,0.0078125,96473312.0,0.0,1.018147349357605
train,1,1,-1,11,fixed,pinv,same_only,pooled,none,0.0078125,96472640.0,0.0,1.0181472301483154
train,1,1,-1,12,fixed,pinv,same_only,pooled,none,0.0078125,96472744.0,0.0,1.0181469917297363
train,1,1,-1,13,fixed,pinv,same_only,pooled,none,0.0078125,96474344.0,0.0,1.018147349357605
train,1,1,-1,14,fixed,pinv,same_only,pooled,none,0.0078125,96472320.0,0.0,1.0181469917297363
train,1,1,-1,15,fixed,pinv,same_only,pooled,none,0.0078125,96473512.0,0.0,1.0181469917297363
train,1,1,-1,16,fixed,pinv,same_only,pooled,none,0.0078125,96472264.0,0.0,1.0181468725204468
train,1,1,-1,17,fixed,pinv,same_only,pooled,none,0.0078125,96472896.0,0.0,1.0181471109390259
train,1,1,-1,18,fixed,pinv,same_only,pooled,none,0.0078125,96471904.0,0.0,1.0181471109390259
train,1,1,-1,19,fixed,pinv,same_only,pooled,none,0.0078125,96472040.0,0.0,1.0181469917297363
train,1,1,-1,20,fixed,pinv,same_only,pooled,none,0.0078125,96472552.0,0.0,1.0181469917297363
train,1,1,-1,21,fixed,pinv,same_only,pooled,none,0.0078125,96473904.0,0.0,1.018147349357605
train,1,1,-1,22,fixed,pinv,same_only,pooled,none,0.0078125,96473464.0,0.0,1.0181472301483154
train,1,1,-1,23,fixed,pinv,same_only,pooled,none,0.0078125,96474360.0,0.0,1.0181472301483154
train,1,1,-1,24,fixed,pinv,same_only,pooled,none,0.0078125,96474616.0,0.0,1.0181471109390259
train,1,1,-1,25,fixed,pinv,same_only,pooled,none,0.0078125,96472784.0,0.0,1.0181472301483154
train,1,1,-1,26,fixed,pinv,same_only,pooled,none,0.0078125,96473632.0,0.0,1.0181474685668945
train,1,1,-1,27,fixed,pinv,same_only,pooled,none,0.0078125,96474992.0,0.0,1.0181472301483154
train,1,1,-1,28,fixed,pinv,same_only,pooled,none,0.0078125,96472728.0,0.0,1.0181471109390259
train,1,1,-1,29,fixed,pinv,same_only,pooled,none,0.0078125,96472264.0,0.0,1.0181471109390259
train,1,1,-1,30,fixed,pinv,same_only,pooled,none,0.0078125,96472720.0,0.0,1.0181468725204468
train,1,1,-1,31,fixed,pinv,same_only,pooled,none,0.0078125,96473480.0,0.0,1.0181471109390259
train,1,1,-1,32,fixed,pinv,same_only,pooled,none,0.0078125,96471824.0,0.0,1.0181469917297363
train,1,1,-1,33,fixed,pinv,same_only,pooled,none,0.0078125,96472624.0,0.0,1.0181469917297363
train,1,1,-1,34,fixed,pinv,same_only,pooled,none,0.0078125,96472960.0,0.0,1.018147349357605
train,1,1,-1,35,fixed,pinv,same_only,pooled,none,0.007812500931322575,96473264.0,0.0,1.0181471109390259
train,1,1,-1,36,fixed,pinv,same_only,pooled,none,0.007812500931322575,96474864.0,0.0,1.0181471109390259
train,1,1,-1,37,fixed,pinv,same_only,pooled,none,0.0078125,96473464.0,0.0,1.0181472301483154
train,1,1,-1,38,fixed,pinv,same_only,pooled,none,0.0078125,96471976.0,0.0,1.0181468725204468
