dataset,seed,class_id,prototype_id,trial_id,window_index,opp_class_id,opp_prototype_id,same_dist,opp_dist,epsilon_local,margin_before,margin_after,margin_gain,orig_local_step,shaped_local_step,local_step_distortion_ratio
selfregulationscp1,1,1,1,selfregulationscp1_train_n00262,22,0,1,0.3188329294616908,0.3247750145828203,0.03188329294616908,0.005942085121129537,0.009464665562080199,0.0035225804409506623,0.03273561572831507,0.040933539609815314,1.2504282781646092
selfregulationscp1,1,1,1,selfregulationscp1_train_n00262,27,0,1,0.3191992602614358,0.32982120639959644,0.03191992602614358,0.010621946138160643,0.014111685100786031,0.0034897389626253883,0.02324247889258255,0.03059334803480712,1.3162687240116404
selfregulationscp1,1,1,1,selfregulationscp1_train_n00259,169,0,1,0.3209133503650221,0.2983156061480623,0.02983156061480623,-0.022597744216959814,-0.01957098080349462,0.0030267634134651944,0.033211560800110305,0.04036765919352581,1.215470102007122
selfregulationscp1,1,1,1,selfregulationscp1_train_n00262,2,0,1,0.3211279738599518,0.321176773880839,0.03211279738599518,4.880002088719637e-05,0.003560490809859429,0.0035116907889722326,0.022867871062170878,0.03033066463370878,1.3263440462493779
selfregulationscp1,1,1,1,selfregulationscp1_train_n00262,3,0,1,0.3221379217923233,0.3214536576961244,0.03214536576961244,-0.0006842640961989277,0.002809082604075863,0.003493346700274791,0.023213657490497197,0.031064316384707125,1.3381913814065576
selfregulationscp1,1,1,2,selfregulationscp1_train_n00150,125,0,2,0.25259484320273456,0.3015100022468201,0.02525948432027346,0.048915159044085554,0.061806010915937015,0.01289085187185146,0.032144142816075014,0.04101606529559089,1.2760043262089757
selfregulationscp1,1,1,2,selfregulationscp1_train_n00150,126,0,2,0.25362135636919053,0.2972946731760197,0.025362135636919053,0.04367331680682918,0.05672679929993296,0.013053482493103785,0.03282517833527901,0.037144991356380413,1.131600595645772
selfregulationscp1,1,1,2,selfregulationscp1_train_n00150,124,0,2,0.2559595483075193,0.30870242239087853,0.025595954830751933,0.052742874083359204,0.06543356953240073,0.012690695449041528,0.02985151460800355,0.03353066005341525,1.1232482000904997
selfregulationscp1,1,1,2,selfregulationscp1_train_n00150,127,0,2,0.2584596638314855,0.29993162242355664,0.025845966383148553,0.041471958592071145,0.0545057062438461,0.013033747651774952,0.03065117194102557,0.03606557695070621,1.1766459377180825
selfregulationscp1,1,1,2,selfregulationscp1_train_n00202,679,0,2,0.2628445313918171,0.19278818599024225,0.019278818599024226,-0.07005634540157488,-0.06035467106200762,0.009701674339567257,0.0216608468140222,0.0315613915836364,1.457070993328158
selfregulationscp1,1,1,2,selfregulationscp1_train_n00150,123,0,2,0.2652848249154598,0.3222608382068751,0.02652848249154598,0.05697601329141533,0.06934090565385259,0.012364892362437263,0.026146945047713012,0.0323087851878178,1.2356619531979989
selfregulationscp1,1,1,2,selfregulationscp1_train_n00202,680,0,2,0.2662455957392981,0.1958728187235765,0.019587281872357653,-0.07037277701572162,-0.06074275676415228,0.009630020251569338,0.018666624502462772,0.023677741433659385,1.2684532991240849
selfregulationscp1,1,1,2,selfregulationscp1_train_n00150,128,0,2,0.2664547306027208,0.30578931351290134,0.026645473060272082,0.03933458291018055,0.052279692187244264,0.012945109277063716,0.0279232124866452,0.03495942223738911,1.2519842498104081
selfregulationscp1,1,1,2,selfregulationscp1_train_n00202,678,0,2,0.26651407978836505,0.18986231995733827,0.018986231995733828,-0.07665175983102679,-0.06749586020912227,0.009155899621904523,0.028289589466510272,0.033007189845505866,1.1667610053012742
selfregulationscp1,1,1,2,selfregulationscp1_train_n00202,681,0,2,0.2709362701986354,0.19936604462967258,0.01993660446296726,-0.07157022556896284,-0.06209445909048561,0.009475766478477227,0.02160596510576116,0.024881202813511007,1.151589512049916
selfregulationscp1,1,1,2,selfregulationscp1_train_n00202,683,0,2,0.2720198897931095,0.214938053871485,0.021493805387148502,-0.05708183592162447,-0.04659587061655335,0.010485965305071121,0.03761791662073572,0.04284068098441761,1.1388371508273
selfregulationscp1,1,1,2,selfregulationscp1_train_n00150,129,0,2,0.27363486609093063,0.3089381210012738,0.027363486609093064,0.035303254910343196,0.0482220237356199,0.012918768825276705,0.027583587735675687,0.03500097120635934,1.268905681949787
selfregulationscp1,1,1,2,selfregulationscp1_train_n00202,682,0,2,0.2738204470260537,0.20483964527647056,0.02048396452764706,-0.06898080174958313,-0.05935717842283217,0.009623623326750957,0.030143408426221478,0.028776706809500317,0.9546600172947834
selfregulationscp1,1,1,2,selfregulationscp1_train_n00150,122,0,2,0.27389012761474046,0.33239529100356874,0.027389012761474048,0.058505163388828274,0.07065767173722354,0.012152508348395263,0.022759637912123674,0.029844891240865656,1.3113078229143438
selfregulationscp1,1,1,2,selfregulationscp1_train_n00202,684,0,2,0.27429543309742005,0.23123431874462158,0.02312343187446216,-0.04306111435279847,-0.03170151205778929,0.01135960229500918,0.03593531332106309,0.038308035363903745,1.0660275874497498
selfregulationscp1,1,1,2,selfregulationscp1_train_n00202,677,0,2,0.27610554841510837,0.19166216515894824,0.019166216515894827,-0.08444338325616013,-0.07600552993171614,0.008437853324443995,0.029996347467930014,0.03473339867608918,1.1579209339811687
selfregulationscp1,1,1,3,selfregulationscp1_train_n00227,634,0,3,0.22285520449087337,0.222831471651012,0.0222831471651012,-2.3732839861373423e-05,0.007761806301133101,0.007785539140994474,0.021588328244494016,0.030997587964528325,1.4358493910909516
selfregulationscp1,1,1,3,selfregulationscp1_train_n00227,635,0,3,0.223185918640329,0.22239352821113292,0.022239352821113292,-0.0007923904291960715,0.006960857171209589,0.0077532476004056605,0.021459164602501277,0.026200881581929784,1.2209646585625151
selfregulationscp1,1,1,3,selfregulationscp1_train_n00227,633,0,3,0.22472887442212044,0.2256844025806478,0.022472887442212045,0.0009555281585273689,0.00869712925612462,0.0077416010975972505,0.018844299789601403,0.02364939757355496,1.2549894576929352
selfregulationscp1,1,1,3,selfregulationscp1_train_n00227,629,0,3,0.22480517558095417,0.22729394581323994,0.02248051755809542,0.002488770232285775,0.010219344284423643,0.007730574052137867,0.0200984867320212,0.02997817045280063,1.4915635616008331
selfregulationscp1,1,1,3,selfregulationscp1_train_n00227,630,0,3,0.22516319614151706,0.22664637335094942,0.02251631961415171,0.0014831772094323625,0.009212624614342413,0.00772944740491005,0.01699016365682796,0.02259569610209995,1.3299281018414
selfregulationscp1,1,1,3,selfregulationscp1_train_n00227,632,0,3,0.22552692372390734,0.22711876270248518,0.022552692372390735,0.001591838978577842,0.00931302461313066,0.0077211856345528185,0.013874033617921987,0.020204151933058905,1.4562565213161869
selfregulationscp1,1,1,3,selfregulationscp1_train_n00227,628,0,3,0.2256015081065299,0.22902022130359842,0.02256015081065299,0.003418713197068518,0.011126161492695158,0.00770744829562664,0.02049491290166479,0.024661882735534643,1.2033172745775063
selfregulationscp1,1,1,3,selfregulationscp1_train_n00227,631,0,3,0.22597376876805228,0.22720856993017374,0.022597376876805228,0.0012348011621214627,0.008948715972188354,0.007713914810066891,0.013070932406568581,0.012006948972294096,0.9185992704131958
selfregulationscp1,1,1,3,selfregulationscp1_train_n00227,636,0,3,0.22638562177829524,0.22460938386583004,0.022460938386583005,-0.0017762379124652006,0.005877298176753615,0.007653536089218815,0.019206840006526497,0.025091418631399603,1.306379322307757
selfregulationscp1,1,1,3,selfregulationscp1_train_n00227,624,0,3,0.22720384463133886,0.2332281210376693,0.02272038446313389,0.006024276406330437,0.013677250894094356,0.007652974487763919,0.016990072262080026,0.028437672440834394,1.6737817239485293
selfregulationscp1,1,1,3,selfregulationscp1_train_n00227,625,0,3,0.22790112434522536,0.23374657473015795,0.022790112434522537,0.005845450384932588,0.013485838431194608,0.00764038804626202,0.011636076206350838,0.018569645408048653,1.5958683218242893
selfregulationscp1,1,1,3,selfregulationscp1_train_n00227,627,0,3,0.2279050245111243,0.23257992316041157,0.02279050245111243,0.0046748986492872735,0.012325188551291777,0.007650289902004503,0.016690304834844957,0.021949159112211597,1.3150843755943593
selfregulationscp1,1,1,3,selfregulationscp1_train_n00227,623,0,3,0.22797665760324623,0.2345378147875965,0.022797665760324624,0.006561157184350269,0.014193403397335297,0.007632246212985028,0.02092164206761689,0.025414893336250452,1.2147657078785583
selfregulationscp1,1,1,3,selfregulationscp1_train_n00227,626,0,3,0.22805406871681902,0.2339871805085651,0.022805406871681904,0.005933111791746076,0.013569599829769186,0.007636488038023109,0.011242249997527508,0.010315987420777672,0.9176087903263539
selfregulationscp1,1,1,3,selfregulationscp1_train_n00227,637,0,3,0.23018258334444894,0.22801220685706186,0.022801220685706187,-0.0021703764873870768,0.005392023340853536,0.007562399828240612,0.015705253961121587,0.02165511998185258,1.3788455783943325
selfregulationscp1,1,1,3,selfregulationscp1_train_n00227,622,0,3,0.23125451036310365,0.2385730789240238,0.023125451036310366,0.007318568560920141,0.014877471821050897,0.007558903260130756,0.02136599172088536,0.026226771646417582,1.227500786718961
selfregulationscp1,1,0,0,selfregulationscp1_train_n00110,416,1,0,0.29330926776310756,0.3711117927056616,0.02933092677631076,0.07780252494255402,0.0842984757851028,0.006495950842548781,0.06316940526486786,0.0699519770356998,1.1073711513096058
selfregulationscp1,1,0,0,selfregulationscp1_train_n00110,415,1,0,0.3010838841242591,0.37738511606621117,0.030108388412425913,0.07630123194195204,0.08276579218998703,0.0064645602480349895,0.04335995827727878,0.049011490267646014,1.1303398853436792
selfregulationscp1,1,0,0,selfregulationscp1_train_n00110,417,1,0,0.3017373355706689,0.37895271936283714,0.03017373355706689,0.07721538379216825,0.08361839155232853,0.006403007760160284,0.06470087230781718,0.06445302090900333,0.9961692726856187
selfregulationscp1,1,0,0,selfregulationscp1_train_n00110,418,1,0,0.3071694271026028,0.38260800762424196,0.03071694271026028,0.07543858052163915,0.0818605457703625,0.006421965248723349,0.059426652071207675,0.061312279178865975,1.0317303270828526
selfregulationscp1,1,0,0,selfregulationscp1_train_n00110,414,1,0,0.30829082727163054,0.38352257112387506,0.030829082727163056,0.07523174385224451,0.0816484972774324,0.006416753425187882,0.028763354497344858,0.03509340813999537,1.220073553772556
selfregulationscp1,1,0,0,selfregulationscp1_train_n00101,467,1,0,0.309826853227109,0.39388100639006773,0.030982685322710903,0.08405415316295872,0.08992832705696141,0.005874173894002688,0.05709168245821356,0.06489165205782246,1.1366218206184033
selfregulationscp1,1,0,0,selfregulationscp1_train_n00101,466,1,0,0.3122853144201483,0.3940393109686401,0.03122853144201483,0.0817539965484918,0.08773617207761275,0.005982175529120948,0.061786033820622525,0.06396307532602431,1.0352351716202108
selfregulationscp1,1,0,0,selfregulationscp1_train_n00089,172,1,0,0.3139263456472285,0.35656721977930916,0.03139263456472285,0.042640874132080675,0.05032010368964124,0.007679229557560563,0.03467158573396756,0.04660797095459837,1.3442699538526386
selfregulationscp1,1,0,0,selfregulationscp1_train_n00089,171,1,0,0.3142324523703315,0.35572298130930313,0.03142324523703315,0.04149052893897165,0.04919806657705156,0.007707537638079909,0.03971707802723862,0.043453861257005205,1.094085048935469
selfregulationscp1,1,0,0,selfregulationscp1_train_n00110,411,1,0,0.31463854080445247,0.39292444134825205,0.03146385408044525,0.07828590054379958,0.08443924591358631,0.0061533453697867335,0.052500426056394434,0.061278324760997704,1.167196713702367
selfregulationscp1,1,0,0,selfregulationscp1_train_n00110,413,1,0,0.3151563274284626,0.39045823482232406,0.031515632742846265,0.07530190739386144,0.08161443158417725,0.006312524190315805,0.029832702367705775,0.03533571301074062,1.184462358629365
selfregulationscp1,1,0,0,selfregulationscp1_train_n00089,164,1,0,0.3159717874792855,0.35484491809916197,0.03159717874792855,0.03887313061987646,0.046624555913672316,0.007751425293795855,0.03780077191139358,0.047035538685524514,1.2443010104602512
selfregulationscp1,1,0,0,selfregulationscp1_train_n00089,170,1,0,0.3162190734348361,0.35465157883367954,0.03162190734348361,0.038432505398843464,0.046191585553889525,0.007759080155046061,0.03932222584619359,0.043233534214881006,1.0994681324497309
selfregulationscp1,1,0,0,selfregulationscp1_train_n00101,468,1,0,0.3162205923447511,0.39969139271771625,0.03162205923447511,0.08347080037296517,0.08929208332747385,0.0058212829545086775,0.04910903266821042,0.05289607315213512,1.0771149476616784
selfregulationscp1,1,0,0,selfregulationscp1_train_n00110,410,1,0,0.31634390457568856,0.3956149662848923,0.031634390457568856,0.07927106170920373,0.08534329603108232,0.006072234321878589,0.0636189084192952,0.06607333945050545,1.038580212898872
selfregulationscp1,1,0,0,selfregulationscp1_train_n00110,419,1,0,0.31717640489684545,0.3904883924336024,0.03171764048968455,0.07331198753675694,0.07970164846663508,0.006389660929878138,0.05977637281002765,0.06280252594316718,1.0506245693889256
selfregulationscp1,1,0,1,selfregulationscp1_train_n00045,682,1,1,0.16476390747644853,0.20569030582703063,0.016476390747644853,0.040926398350582094,0.04563676915239079,0.004710370801808694,0.024564547640130795,0.02994670417452433,1.2191026113422407
selfregulationscp1,1,0,1,selfregulationscp1_train_n00045,683,1,1,0.16481819306986695,0.20606028815136554,0.016481819306986695,0.04124209508149859,0.04593598310666899,0.004693888025170401,0.02093813090068197,0.023111327585240468,1.1037913410163902
selfregulationscp1,1,0,1,selfregulationscp1_train_n00045,678,1,1,0.16579281415413058,0.20184488563365027,0.01657928141541306,0.03605207147951969,0.04096903234561591,0.0049169608660962205,0.021791961015035735,0.028056474397814272,1.287469006504565
selfregulationscp1,1,0,1,selfregulationscp1_train_n00045,679,1,1,0.16623458858690923,0.20369173693929124,0.016623458858690925,0.03745714835238201,0.042305193290703536,0.004848044938321527,0.012952593714590954,0.01637739484944879,1.2644104501633393
selfregulationscp1,1,0,1,selfregulationscp1_train_n00045,680,1,1,0.16646179640703598,0.2049124083904974,0.0166461796407036,0.03845061198346142,0.0432499652470856,0.004799353263624184,0.010612780100828651,0.014841052369937121,1.398413255427607
selfregulationscp1,1,0,1,selfregulationscp1_train_n00045,684,1,1,0.167372875885787,0.2086477683300379,0.0167372875885787,0.041274892444250894,0.04592476320092828,0.004649870756677388,0.017549749987144255,0.021221547289163714,1.2092222000147674
selfregulationscp1,1,0,1,selfregulationscp1_train_n00045,681,1,1,0.16891878613082376,0.20785436832826393,0.016891878613082376,0.03893558219744017,0.04367143796141837,0.004735855763978197,0.01898001850699606,0.01708627035907522,0.9002241147856204
selfregulationscp1,1,0,1,selfregulationscp1_train_n00045,677,1,1,0.1710547368400885,0.20454749702471012,0.017105473684008853,0.033492760184621606,0.038424866819397246,0.00493210663477564,0.03382086388782893,0.036941255826134445,1.0922623369011117
selfregulationscp1,1,0,1,selfregulationscp1_train_n00045,685,1,1,0.17115744334363112,0.2117060448049838,0.017115744334363112,0.040548601461352696,0.045171360967644736,0.00462275950629204,0.014353339907720815,0.018740985897532078,1.3056881546747947
selfregulationscp1,1,0,1,selfregulationscp1_train_n00045,686,1,1,0.1743606383030838,0.21469614389461336,0.01743606383030838,0.04033550559152957,0.044915911717690715,0.004580406126161146,0.012964908650337453,0.017851332193810493,1.3768961028002196
selfregulationscp1,1,0,1,selfregulationscp1_train_n00045,687,1,1,0.17824515603565164,0.2180805385691971,0.017824515603565166,0.03983538253354546,0.044376126173857416,0.004540743640311956,0.03300671609114831,0.036037440875470776,1.0918214576679817
selfregulationscp1,1,0,1,selfregulationscp1_train_n00045,676,1,1,0.18846601220485235,0.21807627557254836,0.018846601220485235,0.02961026336769601,0.03439043551235019,0.004780172144654177,0.04815718938749207,0.051951744654380363,1.078795197874938
selfregulationscp1,1,0,1,selfregulationscp1_train_n00045,688,1,1,0.20240356496440495,0.24097142931629878,0.020240356496440497,0.03856786435189383,0.0427901290855939,0.004222264733700076,0.04795315177509405,0.05177337604076819,1.0796657596896122
selfregulationscp1,1,0,1,selfregulationscp1_train_n00045,675,1,1,0.2204018918174035,0.24404400293395942,0.02204018918174035,0.023642111116555925,0.028095887067213332,0.004453775950657407,0.05306136156985486,0.05772001592480187,1.0877974898705516
selfregulationscp1,1,0,1,selfregulationscp1_train_n00045,689,1,1,0.22848254011282396,0.2645426752946637,0.022848254011282397,0.03606013518183973,0.040017058096142644,0.003956922914302913,0.039076359661564614,0.04544052612911224,1.1628648759164584
selfregulationscp1,1,0,1,selfregulationscp1_train_n00045,674,1,1,0.2507283520948898,0.2703932734562791,0.025072835209488983,0.01966492136138931,0.023787612661740842,0.004122691300351533,0.04766939094873116,0.05417861143175401,1.1365492689013705
selfregulationscp1,1,0,2,selfregulationscp1_train_n00093,341,1,2,0.2133057905381778,0.3432006324510432,0.021330579053817782,0.1298948419128654,0.1384900837733696,0.0085952418605042,0.03066317211500904,0.03762108523251297,1.2269143287395947
selfregulationscp1,1,0,2,selfregulationscp1_train_n00093,342,1,2,0.21559349473198916,0.34505315580297063,0.021559349473198916,0.12945966107098147,0.138075847319156,0.008616186248174534,0.0311254204506958,0.034133245749191646,1.096635651982931
selfregulationscp1,1,0,2,selfregulationscp1_train_n00093,340,1,2,0.2156535347590146,0.34385055549465654,0.021565353475901463,0.12819702073564193,0.1369256992506306,0.00872867851498868,0.028856263833517193,0.03313598855655221,1.1483118101403005
selfregulationscp1,1,0,2,selfregulationscp1_train_n00093,339,1,2,0.22473273413983252,0.35024571332515725,0.022473273413983252,0.12551297918532472,0.13439255177458287,0.008879572589258145,0.0269405438969827,0.03291697758032387,1.2218379000139832
selfregulationscp1,1,0,2,selfregulationscp1_train_n00093,343,1,2,0.22614025062463416,0.3540184398632038,0.02261402506246342,0.12787818923856964,0.1365380076576882,0.008659818419118559,0.03258987005280531,0.03624063388594216,1.1120214295798518
selfregulationscp1,1,0,2,selfregulationscp1_train_n00093,338,1,2,0.23547519786158896,0.3564024109339355,0.023547519786158898,0.12092721307234652,0.1300721718733199,0.00914495880097338,0.029510545777955675,0.036051584600939435,1.2216508929451892
selfregulationscp1,1,0,2,selfregulationscp1_train_n00093,344,1,2,0.23864632018799134,0.36456347468628386,0.023864632018799136,0.12591715449829252,0.13460940086742815,0.008692246369135626,0.031116062948821313,0.0362863542617606,1.1661614877641562
selfregulationscp1,1,0,2,selfregulationscp1_train_n00093,337,1,2,0.24826024416079068,0.36316496794724534,0.02482602441607907,0.11490472378645467,0.1243593407366925,0.009454616950237832,0.028832611054823598,0.0360984463160149,1.252000599160989
selfregulationscp1,1,0,2,selfregulationscp1_train_n00093,345,1,2,0.2498062525874834,0.3727801351157455,0.02498062525874834,0.12297388252826208,0.13177414506656732,0.008800262538305237,0.02756671987043262,0.03353239871193324,1.2164087301478061
selfregulationscp1,1,0,2,selfregulationscp1_train_n00093,346,1,2,0.25601726591431556,0.3756000175249013,0.025601726591431558,0.11958275161058574,0.12857359556861048,0.008990843958024741,0.02392484133504444,0.03013561297609567,1.2595951025996508
selfregulationscp1,1,0,2,selfregulationscp1_train_n00093,336,1,2,0.2594178513199949,0.369823636966221,0.02594178513199949,0.1104057856462261,0.12003470565515759,0.00962892000893148,0.026201243006802367,0.03286043669746617,1.2541556402089375
selfregulationscp1,1,0,2,selfregulationscp1_train_n00093,347,1,2,0.26047990971632823,0.37822785893809635,0.026047990971632823,0.11774794922176812,0.12682001783083555,0.009072068609067424,0.022203445749288675,0.028216528528428757,1.2708175499891823
selfregulationscp1,1,0,2,selfregulationscp1_train_n00093,348,1,2,0.2645872485496599,0.38111209827197373,0.026458724854965993,0.1165248497223138,0.1256320347524235,0.009107185030109682,0.026348515629280336,0.03139339301872952,1.191467233313248
selfregulationscp1,1,0,2,selfregulationscp1_train_n00093,335,1,2,0.27004356887782377,0.37857476389600714,0.02700435688778238,0.10853119501818337,0.11813591189446462,0.009604716876281255,0.02807779127719661,0.033931461105258,1.208480423914806
selfregulationscp1,1,0,2,selfregulationscp1_train_n00093,349,1,2,0.2740922181029577,0.3906708451628628,0.027409221810295772,0.11657862705990513,0.1255424820405932,0.00896385498068808,0.03358382377127865,0.03765503079525597,1.1212252378318837
selfregulationscp1,1,0,2,selfregulationscp1_train_n00093,334,1,2,0.2788565159142526,0.38579533751951944,0.02788565159142526,0.10693882160526685,0.11651822131914841,0.009579399713881553,0.028463215742705134,0.03521284706587683,1.237135233916834
selfregulationscp1,1,0,3,selfregulationscp1_train_n00089,650,1,3,0.2558990308462428,0.2157551389227892,0.021575513892278922,-0.040143891923453634,-0.03469735334605048,0.005446538577403154,0.06544094336768114,0.06908596299564773,1.0556993747398626
selfregulationscp1,1,0,3,selfregulationscp1_train_n00128,216,1,3,0.2619516481900659,0.23971903099425562,0.023971903099425564,-0.022232617195810267,-0.015998856346693208,0.006233760849117059,0.04177266065095832,0.04966676389923326,1.188977745857178
selfregulationscp1,1,0,3,selfregulationscp1_train_n00089,651,1,3,0.2643077041325808,0.22144320666185444,0.022144320666185446,-0.042864497470726376,-0.03767003995276827,0.0051944575179581065,0.06816943008649837,0.06924361723138805,1.0157576078240156
selfregulationscp1,1,0,3,selfregulationscp1_train_n00128,217,1,3,0.26497782070105974,0.23618908116757814,0.023618908116757816,-0.0287887395334816,-0.022891339139552436,0.005897400393929164,0.040435703393937414,0.045046305379854615,1.1140230439668444
selfregulationscp1,1,0,3,selfregulationscp1_train_n00089,649,1,3,0.2656839410479921,0.23163509073653732,0.023163509073653735,-0.03404885031145477,-0.028413009040378273,0.005635841271076497,0.04969533567968198,0.05129246226259187,1.032138359889636
