split,epoch,class_idx,committee_idx,sample_idx_in_batch,ridge_mode,solve_mode,support_mode,prototype_aggregation,input_norm_mode,mean_trace,condition_number,effective_ridge,weight_norm
train,1,5,-1,30,fixed,pinv,same_only,pooled,none,0.007812499068677425,95996216.0,0.0,1.0206776857376099
train,1,5,-1,31,fixed,pinv,same_only,pooled,none,0.007812499534338713,95993368.0,0.0,1.0206774473190308
train,1,5,-1,32,fixed,pinv,same_only,pooled,none,0.007812499534338713,95993168.0,0.0,1.0206775665283203
train,1,5,-1,33,fixed,pinv,same_only,pooled,none,0.007812499068677425,95993976.0,0.0,1.0206773281097412
train,1,5,-1,34,fixed,pinv,same_only,pooled,none,0.0078125,95995736.0,0.0,1.0206776857376099
train,1,5,-1,35,fixed,pinv,same_only,pooled,none,0.0078125,95993816.0,0.0,1.0206778049468994
train,1,5,-1,36,fixed,pinv,same_only,pooled,none,0.007812499534338713,95996104.0,0.0,1.0206775665283203
train,1,5,-1,37,fixed,pinv,same_only,pooled,none,0.0078125,95994800.0,0.0,1.0206776857376099
train,1,5,-1,38,fixed,pinv,same_only,pooled,none,0.0078125,95993696.0,0.0,1.0206776857376099
train,1,5,-1,39,fixed,pinv,same_only,pooled,none,0.007812499534338713,95993120.0,0.0,1.0206776857376099
train,1,5,-1,40,fixed,pinv,same_only,pooled,none,0.007812499068677425,95993272.0,0.0,1.0206776857376099
train,1,5,-1,41,fixed,pinv,same_only,pooled,none,0.0078125,95996744.0,0.0,1.0206776857376099
train,1,5,-1,42,fixed,pinv,same_only,pooled,none,0.007812499534338713,95993736.0,0.0,1.0206774473190308
train,1,5,-1,43,fixed,pinv,same_only,pooled,none,0.007812499534338713,95994240.0,0.0,1.0206775665283203
train,1,5,-1,44,fixed,pinv,same_only,pooled,none,0.0078125,95994584.0,0.0,1.0206773281097412
train,1,5,-1,45,fixed,pinv,same_only,pooled,none,0.007812499534338713,95994072.0,0.0,1.0206776857376099
train,1,5,-1,46,fixed,pinv,same_only,pooled,none,0.0078125,95994896.0,0.0,1.020677924156189
train,1,5,-1,47,fixed,pinv,same_only,pooled,none,0.007812499068677425,95995520.0,0.0,1.020677924156189
train,1,5,-1,48,fixed,pinv,same_only,pooled,none,0.007812499534338713,95993248.0,0.0,1.020677924156189
train,1,5,-1,49,fixed,pinv,same_only,pooled,none,0.007812499068677425,95996008.0,0.0,1.0206775665283203
train,1,5,-1,50,fixed,pinv,same_only,pooled,none,0.007812499534338713,95995408.0,0.0,1.0206776857376099
train,1,5,-1,51,fixed,pinv,same_only,pooled,none,0.0078125,95993736.0,0.0,1.0206774473190308
test,1,0,-1,0,fixed,pinv,same_only,pooled,none,0.0078125,96986488.0,0.0,1.015535831451416
test,1,0,-1,1,fixed,pinv,same_only,pooled,none,0.0078125,96986512.0,0.0,1.0155353546142578
test,1,0,-1,2,fixed,pinv,same_only,pooled,none,0.0078125,96987080.0,0.0,1.0155353546142578
test,1,0,-1,3,fixed,pinv,same_only,pooled,none,0.007812499534338713,96985912.0,0.0,1.0155354738235474
test,1,0,-1,4,fixed,pinv,same_only,pooled,none,0.0078125,96987832.0,0.0,1.0155354738235474
test,1,0,-1,5,fixed,pinv,same_only,pooled,none,0.0078125,96986160.0,0.0,1.0155352354049683
test,1,0,-1,6,fixed,pinv,same_only,pooled,none,0.007812499534338713,96986488.0,0.0,1.0155357122421265
test,1,0,-1,7,fixed,pinv,same_only,pooled,none,0.0078125,96986296.0,0.0,1.0155352354049683
test,1,0,-1,8,fixed,pinv,same_only,pooled,none,0.0078125,96986224.0,0.0,1.015535593032837
test,1,0,-1,9,fixed,pinv,same_only,pooled,none,0.007812499534338713,96985744.0,0.0,1.0155357122421265
test,1,0,-1,10,fixed,pinv,same_only,pooled,none,0.007812499534338713,96988088.0,0.0,1.0155354738235474
test,1,0,-1,11,fixed,pinv,same_only,pooled,none,0.0078125,96987720.0,0.0,1.0155357122421265
test,1,0,-1,12,fixed,pinv,same_only,pooled,none,0.007812499534338713,96986256.0,0.0,1.015535593032837
test,1,0,-1,13,fixed,pinv,same_only,pooled,none,0.0078125,96987736.0,0.0,1.015535593032837
test,1,0,-1,14,fixed,pinv,same_only,pooled,none,0.007812499534338713,96986520.0,0.0,1.0155353546142578
test,1,0,-1,15,fixed,pinv,same_only,pooled,none,0.0078125,96985696.0,0.0,1.015535593032837
test,1,0,-1,16,fixed,pinv,same_only,pooled,none,0.0078125,96986656.0,0.0,1.0155357122421265
test,1,0,-1,17,fixed,pinv,same_only,pooled,none,0.0078125,96985840.0,0.0,1.015535831451416
test,1,0,-1,18,fixed,pinv,same_only,pooled,none,0.0078125,96986600.0,0.0,1.0155352354049683
test,1,0,-1,19,fixed,pinv,same_only,pooled,none,0.007812499534338713,96985936.0,0.0,1.0155353546142578
test,1,0,-1,20,fixed,pinv,same_only,pooled,none,0.0078125,96986168.0,0.0,1.015535593032837
test,1,0,-1,21,fixed,pinv,same_only,pooled,none,0.0078125,96986696.0,0.0,1.0155357122421265
test,1,0,-1,22,fixed,pinv,same_only,pooled,none,0.0078125,96987408.0,0.0,1.0155353546142578
test,1,0,-1,23,fixed,pinv,same_only,pooled,none,0.0078125,96987256.0,0.0,1.0155357122421265
test,1,0,-1,24,fixed,pinv,same_only,pooled,none,0.0078125,96986728.0,0.0,1.0155351161956787
test,1,0,-1,25,fixed,pinv,same_only,pooled,none,0.0078125,96985992.0,0.0,1.015535593032837
test,1,0,-1,26,fixed,pinv,same_only,pooled,none,0.007812499534338713,96986152.0,0.0,1.0155351161956787
test,1,0,-1,27,fixed,pinv,same_only,pooled,none,0.007812499534338713,96986064.0,0.0,1.0155353546142578
test,1,0,-1,28,fixed,pinv,same_only,pooled,none,0.0078125,96986600.0,0.0,1.0155354738235474
test,1,0,-1,29,fixed,pinv,same_only,pooled,none,0.0078125,96985240.0,0.0,1.015535593032837
test,1,0,-1,30,fixed,pinv,same_only,pooled,none,0.007812499534338713,96986168.0,0.0,1.0155353546142578
test,1,0,-1,31,fixed,pinv,same_only,pooled,none,0.0078125,96987136.0,0.0,1.0155357122421265
test,1,0,-1,32,fixed,pinv,same_only,pooled,none,0.007812499534338713,96986080.0,0.0,1.0155353546142578
test,1,0,-1,33,fixed,pinv,same_only,pooled,none,0.0078125,96987600.0,0.0,1.015535831451416
test,1,0,-1,34,fixed,pinv,same_only,pooled,none,0.007812499534338713,96987984.0,0.0,1.0155353546142578
test,1,0,-1,35,fixed,pinv,same_only,pooled,none,0.0078125,96986560.0,0.0,1.0155354738235474
test,1,0,-1,36,fixed,pinv,same_only,pooled,none,0.007812499534338713,96986304.0,0.0,1.015535593032837
test,1,0,-1,37,fixed,pinv,same_only,pooled,none,0.007812499534338713,96986016.0,0.0,1.0155353546142578
test,1,0,-1,38,fixed,pinv,same_only,pooled,none,0.007812499534338713,96986296.0,0.0,1.0155354738235474
test,1,0,-1,39,fixed,pinv,same_only,pooled,none,0.007812499534338713,96985880.0,0.0,1.0155357122421265
test,1,0,-1,40,fixed,pinv,same_only,pooled,none,0.007812499534338713,96987072.0,0.0,1.0155353546142578
test,1,0,-1,41,fixed,pinv,same_only,pooled,none,0.007812499534338713,96986200.0,0.0,1.0155354738235474
test,1,0,-1,42,fixed,pinv,same_only,pooled,none,0.007812499068677425,96985952.0,0.0,1.0155351161956787
test,1,0,-1,43,fixed,pinv,same_only,pooled,none,0.007812499534338713,96986456.0,0.0,1.015535593032837
test,1,0,-1,44,fixed,pinv,same_only,pooled,none,0.0078125,96985776.0,0.0,1.0155354738235474
test,1,0,-1,45,fixed,pinv,same_only,pooled,none,0.007812499534338713,96986040.0,0.0,1.0155353546142578
test,1,0,-1,46,fixed,pinv,same_only,pooled,none,0.0078125,96985952.0,0.0,1.0155354738235474
test,1,0,-1,47,fixed,pinv,same_only,pooled,none,0.007812499534338713,96987304.0,0.0,1.0155357122421265
test,1,0,-1,48,fixed,pinv,same_only,pooled,none,0.0078125,96986424.0,0.0,1.0155354738235474
test,1,0,-1,49,fixed,pinv,same_only,pooled,none,0.007812499534338713,96986256.0,0.0,1.0155353546142578
test,1,0,-1,50,fixed,pinv,same_only,pooled,none,0.0078125,96986280.0,0.0,1.0155354738235474
test,1,0,-1,51,fixed,pinv,same_only,pooled,none,0.007812499534338713,96985600.0,0.0,1.0155353546142578
test,1,0,-1,52,fixed,pinv,same_only,pooled,none,0.007812499534338713,96986072.0,0.0,1.0155353546142578
test,1,0,-1,53,fixed,pinv,same_only,pooled,none,0.0078125,96986280.0,0.0,1.0155357122421265
test,1,0,-1,54,fixed,pinv,same_only,pooled,none,0.0078125,96986128.0,0.0,1.0155354738235474
test,1,0,-1,55,fixed,pinv,same_only,pooled,none,0.007812499068677425,96986184.0,0.0,1.015535593032837
test,1,0,-1,56,fixed,pinv,same_only,pooled,none,0.007812499068677425,96986112.0,0.0,1.0155351161956787
test,1,0,-1,57,fixed,pinv,same_only,pooled,none,0.0078125,96986000.0,0.0,1.015535831451416
test,1,0,-1,58,fixed,pinv,same_only,pooled,none,0.007812499534338713,96987912.0,0.0,1.0155357122421265
test,1,0,-1,59,fixed,pinv,same_only,pooled,none,0.0078125,96986256.0,0.0,1.0155354738235474
test,1,0,-1,60,fixed,pinv,same_only,pooled,none,0.007812499534338713,96987664.0,0.0,1.0155359506607056
test,1,0,-1,61,fixed,pinv,same_only,pooled,none,0.0078125,96987384.0,0.0,1.0155354738235474
test,1,0,-1,62,fixed,pinv,same_only,pooled,none,0.007812499068677425,96986216.0,0.0,1.0155353546142578
test,1,0,-1,63,fixed,pinv,same_only,pooled,none,0.007812499534338713,96987048.0,0.0,1.0155352354049683
test,1,0,-1,64,fixed,pinv,same_only,pooled,none,0.0078125,96985880.0,0.0,1.0155353546142578
test,1,0,-1,65,fixed,pinv,same_only,pooled,none,0.007812499534338713,96986376.0,0.0,1.0155354738235474
test,1,0,-1,66,fixed,pinv,same_only,pooled,none,0.0078125,96985872.0,0.0,1.0155354738235474
test,1,0,-1,67,fixed,pinv,same_only,pooled,none,0.007812499534338713,96985952.0,0.0,1.0155354738235474
test,1,0,-1,68,fixed,pinv,same_only,pooled,none,0.007812499534338713,96987192.0,0.0,1.015535593032837
test,1,0,-1,69,fixed,pinv,same_only,pooled,none,0.007812499534338713,96986416.0,0.0,1.0155352354049683
test,1,0,-1,70,fixed,pinv,same_only,pooled,none,0.0078125,96986456.0,0.0,1.0155357122421265
test,1,0,-1,71,fixed,pinv,same_only,pooled,none,0.007812499534338713,96987936.0,0.0,1.015535593032837
test,1,0,-1,72,fixed,pinv,same_only,pooled,none,0.007812499534338713,96986176.0,0.0,1.015535593032837
test,1,0,-1,73,fixed,pinv,same_only,pooled,none,0.0078125,96986608.0,0.0,1.015535593032837
test,1,0,-1,74,fixed,pinv,same_only,pooled,none,0.007812499534338713,96986024.0,0.0,1.0155351161956787
test,1,0,-1,75,fixed,pinv,same_only,pooled,none,0.0078125,96987520.0,0.0,1.0155357122421265
test,1,0,-1,76,fixed,pinv,same_only,pooled,none,0.0078125,96986208.0,0.0,1.0155353546142578
test,1,0,-1,77,fixed,pinv,same_only,pooled,none,0.007812499534338713,96987752.0,0.0,1.0155357122421265
test,1,0,-1,78,fixed,pinv,same_only,pooled,none,0.007812499534338713,96987768.0,0.0,1.015535593032837
test,1,0,-1,79,fixed,pinv,same_only,pooled,none,0.007812499534338713,96985960.0,0.0,1.015535831451416
test,1,0,-1,80,fixed,pinv,same_only,pooled,none,0.007812499068677425,96985976.0,0.0,1.015535593032837
test,1,0,-1,81,fixed,pinv,same_only,pooled,none,0.0078125,96987192.0,0.0,1.015535593032837
test,1,0,-1,82,fixed,pinv,same_only,pooled,none,0.0078125,96987424.0,0.0,1.015535831451416
test,1,0,-1,83,fixed,pinv,same_only,pooled,none,0.0078125,96986968.0,0.0,1.0155354738235474
test,1,0,-1,84,fixed,pinv,same_only,pooled,none,0.007812499534338713,96986072.0,0.0,1.0155354738235474
test,1,0,-1,85,fixed,pinv,same_only,pooled,none,0.007812499534338713,96987656.0,0.0,1.0155351161956787
test,1,0,-1,86,fixed,pinv,same_only,pooled,none,0.0078125,96986416.0,0.0,1.015535593032837
test,1,0,-1,87,fixed,pinv,same_only,pooled,none,0.0078125,96987128.0,0.0,1.0155352354049683
test,1,0,-1,88,fixed,pinv,same_only,pooled,none,0.007812499068677425,96986960.0,0.0,1.0155354738235474
test,1,0,-1,89,fixed,pinv,same_only,pooled,none,0.007812499534338713,96987480.0,0.0,1.015535593032837
test,1,0,-1,90,fixed,pinv,same_only,pooled,none,0.007812499534338713,96987936.0,0.0,1.0155352354049683
test,1,0,-1,91,fixed,pinv,same_only,pooled,none,0.007812499534338713,96986416.0,0.0,1.0155353546142578
test,1,0,-1,92,fixed,pinv,same_only,pooled,none,0.007812499068677425,96987352.0,0.0,1.0155354738235474
test,1,0,-1,93,fixed,pinv,same_only,pooled,none,0.0078125,96987744.0,0.0,1.0155354738235474
test,1,0,-1,94,fixed,pinv,same_only,pooled,none,0.0078125,96986528.0,0.0,1.0155357122421265
test,1,0,-1,95,fixed,pinv,same_only,pooled,none,0.0078125,96986240.0,0.0,1.0155354738235474
test,1,0,-1,96,fixed,pinv,same_only,pooled,none,0.0078125,96986080.0,0.0,1.0155354738235474
test,1,0,-1,97,fixed,pinv,same_only,pooled,none,0.0078125,96987096.0,0.0,1.0155353546142578
test,1,0,-1,98,fixed,pinv,same_only,pooled,none,0.007812499534338713,96985920.0,0.0,1.0155351161956787
test,1,0,-1,99,fixed,pinv,same_only,pooled,none,0.007812499534338713,96987528.0,0.0,1.015535593032837
test,1,0,-1,100,fixed,pinv,same_only,pooled,none,0.007812499068677425,96985992.0,0.0,1.015535593032837
test,1,0,-1,101,fixed,pinv,same_only,pooled,none,0.0078125,96986632.0,0.0,1.015535593032837
test,1,0,-1,102,fixed,pinv,same_only,pooled,none,0.0078125,96987344.0,0.0,1.0155354738235474
test,1,0,-1,103,fixed,pinv,same_only,pooled,none,0.0078125,96986216.0,0.0,1.0155354738235474
test,1,0,-1,104,fixed,pinv,same_only,pooled,none,0.007812499534338713,96986016.0,0.0,1.015535593032837
test,1,0,-1,105,fixed,pinv,same_only,pooled,none,0.0078125,96986216.0,0.0,1.0155354738235474
test,1,0,-1,106,fixed,pinv,same_only,pooled,none,0.0078125,96985880.0,0.0,1.0155353546142578
test,1,0,-1,107,fixed,pinv,same_only,pooled,none,0.007812499534338713,96985920.0,0.0,1.0155351161956787
test,1,0,-1,108,fixed,pinv,same_only,pooled,none,0.007812499534338713,96986136.0,0.0,1.0155357122421265
test,1,0,-1,109,fixed,pinv,same_only,pooled,none,0.0078125,96986840.0,0.0,1.015535831451416
test,1,0,-1,110,fixed,pinv,same_only,pooled,none,0.007812499534338713,96986016.0,0.0,1.015535593032837
test,1,0,-1,111,fixed,pinv,same_only,pooled,none,0.007812499068677425,96986368.0,0.0,1.0155357122421265
test,1,0,-1,112,fixed,pinv,same_only,pooled,none,0.007812499534338713,96986432.0,0.0,1.0155352354049683
test,1,0,-1,113,fixed,pinv,same_only,pooled,none,0.007812500931322575,96987816.0,0.0,1.0155360698699951
test,1,0,-1,114,fixed,pinv,same_only,pooled,none,0.0078125,96986624.0,0.0,1.0155352354049683
test,1,0,-1,115,fixed,pinv,same_only,pooled,none,0.0078125,96985976.0,0.0,1.0155357122421265
test,1,0,-1,116,fixed,pinv,same_only,pooled,none,0.0078125,96986056.0,0.0,1.015535593032837
test,1,0,-1,117,fixed,pinv,same_only,pooled,none,0.0078125,96986480.0,0.0,1.015535831451416
test,1,0,-1,118,fixed,pinv,same_only,pooled,none,0.0078125,96987480.0,0.0,1.0155357122421265
test,1,0,-1,119,fixed,pinv,same_only,pooled,none,0.007812499534338713,96986536.0,0.0,1.015535593032837
test,1,0,-1,120,fixed,pinv,same_only,pooled,none,0.0078125,96986048.0,0.0,1.015535593032837
test,1,0,-1,121,fixed,pinv,same_only,pooled,none,0.0078125,96987240.0,0.0,1.0155353546142578
test,1,0,-1,122,fixed,pinv,same_only,pooled,none,0.0078125,96986888.0,0.0,1.0155354738235474
test,1,0,-1,123,fixed,pinv,same_only,pooled,none,0.007812499534338713,96987576.0,0.0,1.015535593032837
test,1,0,-1,124,fixed,pinv,same_only,pooled,none,0.0078125,96986360.0,0.0,1.0155352354049683
test,1,0,-1,125,fixed,pinv,same_only,pooled,none,0.0078125,96985808.0,0.0,1.0155352354049683
test,1,0,-1,126,fixed,pinv,same_only,pooled,none,0.007812499534338713,96986024.0,0.0,1.0155357122421265
test,1,0,-1,127,fixed,pinv,same_only,pooled,none,0.007812499534338713,96986056.0,0.0,1.0155351161956787
test,1,1,-1,0,fixed,pinv,same_only,pooled,none,0.0078125,96517840.0,0.0,1.018047571182251
test,1,1,-1,1,fixed,pinv,same_only,pooled,none,0.0078125,96517232.0,0.0,1.01804780960083
test,1,1,-1,2,fixed,pinv,same_only,pooled,none,0.0078125,96514696.0,0.0,1.0180474519729614
test,1,1,-1,3,fixed,pinv,same_only,pooled,none,0.0078125,96512712.0,0.0,1.0180476903915405
test,1,1,-1,4,fixed,pinv,same_only,pooled,none,0.0078125,96517560.0,0.0,1.018047571182251
test,1,1,-1,5,fixed,pinv,same_only,pooled,none,0.0078125,96514120.0,0.0,1.018047571182251
test,1,1,-1,6,fixed,pinv,same_only,pooled,none,0.0078125,96516032.0,0.0,1.0180473327636719
test,1,1,-1,7,fixed,pinv,same_only,pooled,none,0.0078125,96514584.0,0.0,1.0180472135543823
test,1,1,-1,8,fixed,pinv,same_only,pooled,none,0.0078125,96514800.0,0.0,1.0180473327636719
test,1,1,-1,9,fixed,pinv,same_only,pooled,none,0.0078125,96513432.0,0.0,1.0180473327636719
test,1,1,-1,10,fixed,pinv,same_only,pooled,none,0.0078125,96516904.0,0.0,1.0180472135543823
test,1,1,-1,11,fixed,pinv,same_only,pooled,none,0.0078125,96516816.0,0.0,1.0180474519729614
test,1,1,-1,12,fixed,pinv,same_only,pooled,none,0.0078125,96514768.0,0.0,1.0180474519729614
test,1,1,-1,13,fixed,pinv,same_only,pooled,none,0.0078125,96517032.0,0.0,1.018047571182251
test,1,1,-1,14,fixed,pinv,same_only,pooled,none,0.0078125,96515552.0,0.0,1.0180474519729614
test,1,1,-1,15,fixed,pinv,same_only,pooled,none,0.0078125,96512560.0,0.0,1.0180474519729614
test,1,1,-1,16,fixed,pinv,same_only,pooled,none,0.0078125,96517520.0,0.0,1.018047571182251
test,1,1,-1,17,fixed,pinv,same_only,pooled,none,0.0078125,96513552.0,0.0,1.0180474519729614
test,1,1,-1,18,fixed,pinv,same_only,pooled,none,0.0078125,96516880.0,0.0,1.0180474519729614
test,1,1,-1,19,fixed,pinv,same_only,pooled,none,0.007812500931322575,96512464.0,0.0,1.0180476903915405
test,1,1,-1,20,fixed,pinv,same_only,pooled,none,0.0078125,96514520.0,0.0,1.0180476903915405
test,1,1,-1,21,fixed,pinv,same_only,pooled,none,0.0078125,96517952.0,0.0,1.0180470943450928
test,1,1,-1,22,fixed,pinv,same_only,pooled,none,0.0078125,96516048.0,0.0,1.0180476903915405
test,1,1,-1,23,fixed,pinv,same_only,pooled,none,0.0078125,96513368.0,0.0,1.0180474519729614
test,1,1,-1,24,fixed,pinv,same_only,pooled,none,0.007812499068677425,96514512.0,0.0,1.018047571182251
test,1,1,-1,25,fixed,pinv,same_only,pooled,none,0.0078125,96513368.0,0.0,1.0180472135543823
test,1,1,-1,26,fixed,pinv,same_only,pooled,none,0.0078125,96514272.0,0.0,1.0180474519729614
test,1,1,-1,27,fixed,pinv,same_only,pooled,none,0.0078125,96513472.0,0.0,1.0180472135543823
test,1,1,-1,28,fixed,pinv,same_only,pooled,none,0.0078125,96514720.0,0.0,1.018047571182251
test,1,1,-1,29,fixed,pinv,same_only,pooled,none,0.0078125,96518192.0,0.0,1.0180473327636719
test,1,1,-1,30,fixed,pinv,same_only,pooled,none,0.007812499534338713,96512520.0,0.0,1.0180473327636719
test,1,1,-1,31,fixed,pinv,same_only,pooled,none,0.007812500931322575,96517416.0,0.0,1.018047571182251
test,1,1,-1,32,fixed,pinv,same_only,pooled,none,0.0078125,96513240.0,0.0,1.0180474519729614
test,1,1,-1,33,fixed,pinv,same_only,pooled,none,0.0078125,96517856.0,0.0,1.0180474519729614
test,1,1,-1,34,fixed,pinv,same_only,pooled,none,0.007812499534338713,96517448.0,0.0,1.0180476903915405
test,1,1,-1,35,fixed,pinv,same_only,pooled,none,0.007812500931322575,96511720.0,0.0,1.0180474519729614
test,1,1,-1,36,fixed,pinv,same_only,pooled,none,0.0078125,96516800.0,0.0,1.0180474519729614
test,1,1,-1,37,fixed,pinv,same_only,pooled,none,0.0078125,96513280.0,0.0,1.018047571182251
test,1,1,-1,38,fixed,pinv,same_only,pooled,none,0.0078125,96517864.0,0.0,1.0180474519729614
test,1,1,-1,39,fixed,pinv,same_only,pooled,none,0.0078125,96512976.0,0.0,1.0180473327636719
test,1,1,-1,40,fixed,pinv,same_only,pooled,none,0.0078125,96517120.0,0.0,1.0180474519729614
test,1,1,-1,41,fixed,pinv,same_only,pooled,none,0.007812499534338713,96513048.0,0.0,1.0180473327636719
test,1,1,-1,42,fixed,pinv,same_only,pooled,none,0.0078125,96513480.0,0.0,1.0180473327636719
test,1,1,-1,43,fixed,pinv,same_only,pooled,none,0.007812500931322575,96514200.0,0.0,1.0180474519729614
test,1,1,-1,44,fixed,pinv,same_only,pooled,none,0.0078125,96514040.0,0.0,1.0180472135543823
test,1,1,-1,45,fixed,pinv,same_only,pooled,none,0.0078125,96515616.0,0.0,1.0180473327636719
test,1,1,-1,46,fixed,pinv,same_only,pooled,none,0.0078125,96516616.0,0.0,1.0180474519729614
test,1,1,-1,47,fixed,pinv,same_only,pooled,none,0.0078125,96518608.0,0.0,1.0180474519729614
test,1,1,-1,48,fixed,pinv,same_only,pooled,none,0.0078125,96513256.0,0.0,1.0180476903915405
test,1,1,-1,49,fixed,pinv,same_only,pooled,none,0.0078125,96514472.0,0.0,1.0180474519729614
test,1,1,-1,50,fixed,pinv,same_only,pooled,none,0.0078125,96514272.0,0.0,1.0180474519729614
test,1,1,-1,51,fixed,pinv,same_only,pooled,none,0.0078125,96513392.0,0.0,1.0180474519729614
test,1,1,-1,52,fixed,pinv,same_only,pooled,none,0.0078125,96513944.0,0.0,1.018047571182251
test,1,1,-1,53,fixed,pinv,same_only,pooled,none,0.007812499534338713,96513912.0,0.0,1.0180473327636719
test,1,1,-1,54,fixed,pinv,same_only,pooled,none,0.007812499534338713,96512912.0,0.0,1.0180470943450928
test,1,1,-1,55,fixed,pinv,same_only,pooled,none,0.007812499534338713,96514728.0,0.0,1.0180473327636719
test,1,1,-1,56,fixed,pinv,same_only,pooled,none,0.007812500931322575,96514568.0,0.0,1.0180474519729614
test,1,1,-1,57,fixed,pinv,same_only,pooled,none,0.0078125,96514144.0,0.0,1.0180473327636719
test,1,1,-1,58,fixed,pinv,same_only,pooled,none,0.007812500931322575,96517816.0,0.0,1.0180476903915405
test,1,1,-1,59,fixed,pinv,same_only,pooled,none,0.0078125,96512064.0,0.0,1.0180473327636719
test,1,1,-1,60,fixed,pinv,same_only,pooled,none,0.0078125,96517128.0,0.0,1.0180473327636719
test,1,1,-1,61,fixed,pinv,same_only,pooled,none,0.0078125,96514896.0,0.0,1.0180474519729614
test,1,1,-1,62,fixed,pinv,same_only,pooled,none,0.0078125,96513352.0,0.0,1.018047571182251
test,1,1,-1,63,fixed,pinv,same_only,pooled,none,0.0078125,96515360.0,0.0,1.0180474519729614
test,1,1,-1,64,fixed,pinv,same_only,pooled,none,0.0078125,96513352.0,0.0,1.0180474519729614
test,1,1,-1,65,fixed,pinv,same_only,pooled,none,0.007812499534338713,96514968.0,0.0,1.0180476903915405
test,1,1,-1,66,fixed,pinv,same_only,pooled,none,0.0078125,96513864.0,0.0,1.0180469751358032
test,1,1,-1,67,fixed,pinv,same_only,pooled,none,0.0078125,96512728.0,0.0,1.0180474519729614
test,1,1,-1,68,fixed,pinv,same_only,pooled,none,0.0078125,96516480.0,0.0,1.0180476903915405
test,1,1,-1,69,fixed,pinv,same_only,pooled,none,0.0078125,96514896.0,0.0,1.018047571182251
test,1,1,-1,70,fixed,pinv,same_only,pooled,none,0.007812500931322575,96513000.0,0.0,1.0180469751358032
test,1,1,-1,71,fixed,pinv,same_only,pooled,none,0.0078125,96517624.0,0.0,1.0180479288101196
test,1,1,-1,72,fixed,pinv,same_only,pooled,none,0.0078125,96513680.0,0.0,1.018047571182251
test,1,1,-1,73,fixed,pinv,same_only,pooled,none,0.0078125,96517648.0,0.0,1.01804780960083
test,1,1,-1,74,fixed,pinv,same_only,pooled,none,0.0078125,96517208.0,0.0,1.0180474519729614
test,1,1,-1,75,fixed,pinv,same_only,pooled,none,0.0078125,96516840.0,0.0,1.0180476903915405
test,1,1,-1,76,fixed,pinv,same_only,pooled,none,0.0078125,96515024.0,0.0,1.0180473327636719
test,1,1,-1,77,fixed,pinv,same_only,pooled,none,0.0078125,96517160.0,0.0,1.0180476903915405
test,1,1,-1,78,fixed,pinv,same_only,pooled,none,0.0078125,96516448.0,0.0,1.0180474519729614
test,1,1,-1,79,fixed,pinv,same_only,pooled,none,0.0078125,96513432.0,0.0,1.0180473327636719
test,1,1,-1,80,fixed,pinv,same_only,pooled,none,0.0078125,96513176.0,0.0,1.0180472135543823
test,1,1,-1,81,fixed,pinv,same_only,pooled,none,0.0078125,96517000.0,0.0,1.0180476903915405
test,1,1,-1,82,fixed,pinv,same_only,pooled,none,0.0078125,96517840.0,0.0,1.018047571182251
test,1,1,-1,83,fixed,pinv,same_only,pooled,none,0.0078125,96514168.0,0.0,1.018047571182251
test,1,1,-1,84,fixed,pinv,same_only,pooled,none,0.0078125,96515056.0,0.0,1.018047571182251
test,1,1,-1,85,fixed,pinv,same_only,pooled,none,0.0078125,96515392.0,0.0,1.0180476903915405
test,1,1,-1,86,fixed,pinv,same_only,pooled,none,0.0078125,96514056.0,0.0,1.0180473327636719
test,1,1,-1,87,fixed,pinv,same_only,pooled,none,0.0078125,96512960.0,0.0,1.0180473327636719
test,1,1,-1,88,fixed,pinv,same_only,pooled,none,0.0078125,96512696.0,0.0,1.0180474519729614
test,1,1,-1,89,fixed,pinv,same_only,pooled,none,0.007812499534338713,96517936.0,0.0,1.0180473327636719
test,1,1,-1,90,fixed,pinv,same_only,pooled,none,0.007812500931322575,96516960.0,0.0,1.0180473327636719
test,1,1,-1,91,fixed,pinv,same_only,pooled,none,0.0078125,96514856.0,0.0,1.01804780960083
test,1,1,-1,92,fixed,pinv,same_only,pooled,none,0.007812499534338713,96517640.0,0.0,1.0180473327636719
test,1,1,-1,93,fixed,pinv,same_only,pooled,none,0.0078125,96518152.0,0.0,1.0180473327636719
test,1,1,-1,94,fixed,pinv,same_only,pooled,none,0.0078125,96512512.0,0.0,1.0180473327636719
test,1,1,-1,95,fixed,pinv,same_only,pooled,none,0.0078125,96514496.0,0.0,1.0180474519729614
test,1,1,-1,96,fixed,pinv,same_only,pooled,none,0.0078125,96513456.0,0.0,1.0180474519729614
test,1,1,-1,97,fixed,pinv,same_only,pooled,none,0.0078125,96513872.0,0.0,1.0180472135543823
test,1,1,-1,98,fixed,pinv,same_only,pooled,none,0.0078125,96512560.0,0.0,1.0180474519729614
test,1,1,-1,99,fixed,pinv,same_only,pooled,none,0.0078125,96517776.0,0.0,1.0180476903915405
test,1,1,-1,100,fixed,pinv,same_only,pooled,none,0.0078125,96511784.0,0.0,1.018047571182251
test,1,1,-1,101,fixed,pinv,same_only,pooled,none,0.007812500931322575,96513488.0,0.0,1.018047571182251
test,1,1,-1,102,fixed,pinv,same_only,pooled,none,0.0078125,96517048.0,0.0,1.018047571182251
