anchor_index,tid,tier_ratio,tier_label,direction_id,sign,safe_upper_bound,gamma_used,safe_radius_ratio,y,cA_transport_error_logeuc,cA_transport_error_fro
45,heartbeat_train_53,0.25,small,5,-1.0,0.1,0.025,0.2499999999975,0,10.345122069595908,0.0007033309531955437
45,heartbeat_train_53,0.5,mid,5,-1.0,0.1,0.05,0.499999999995,0,10.345927326355929,0.00070379562389967
45,heartbeat_train_53,0.9,edge,5,-1.0,0.1,0.09000000000000001,0.899999999991,0,10.347230956063008,0.0007046588830949196
46,heartbeat_train_2,0.25,small,1,1.0,0.1,0.025,0.2499999999975,0,10.243928499740157,0.0007043670630525531
46,heartbeat_train_2,0.5,mid,1,1.0,0.1,0.05,0.499999999995,0,10.244575970812116,0.0007058324209265246
46,heartbeat_train_2,0.9,edge,1,1.0,0.1,0.09000000000000001,0.899999999991,0,10.24561175558566,0.0007082209700169309
47,heartbeat_train_99,0.25,small,5,-1.0,0.1,0.025,0.2499999999975,1,9.614886995957173,0.0007033510427130851
47,heartbeat_train_99,0.5,mid,5,-1.0,0.1,0.05,0.499999999995,1,9.615305906651828,0.0007038859584875467
47,heartbeat_train_99,0.9,edge,5,-1.0,0.1,0.09000000000000001,0.899999999991,1,9.615973375011563,0.0007049731640058256
48,heartbeat_train_86,0.25,small,5,-1.0,0.1,0.025,0.2499999999975,1,11.063290475050362,0.0007033149911791572
48,heartbeat_train_86,0.5,mid,5,-1.0,0.1,0.05,0.499999999995,1,11.064270367979637,0.0007037475108750901
48,heartbeat_train_86,0.9,edge,5,-1.0,0.1,0.09000000000000001,0.899999999991,1,11.065867362007058,0.0007045248641058855
49,heartbeat_train_118,0.25,small,1,-1.0,0.1,0.025,0.2499999999975,1,9.628207673541677,0.000701508869179411
49,heartbeat_train_118,0.5,mid,1,-1.0,0.1,0.05,0.499999999995,1,9.626544630904302,0.0007001134548626225
49,heartbeat_train_118,0.9,edge,1,-1.0,0.1,0.09000000000000001,0.899999999991,1,9.6238830931143,0.0006979183454809882
50,heartbeat_train_174,0.25,small,2,1.0,0.1,0.025,0.2499999999975,1,10.163945785571979,0.0007032382240056296
50,heartbeat_train_174,0.5,mid,2,1.0,0.1,0.05,0.499999999995,1,10.167437110766144,0.0007036261989957001
50,heartbeat_train_174,0.9,edge,2,1.0,0.1,0.09000000000000001,0.899999999991,1,10.17307778109111,0.0007044008493854878
51,heartbeat_train_101,0.25,small,4,1.0,0.1,0.025,0.2499999999975,1,9.384579738870816,0.0007031339730406111
51,heartbeat_train_101,0.5,mid,4,1.0,0.1,0.05,0.499999999995,1,9.382960987940137,0.0007034375357193332
51,heartbeat_train_101,0.9,edge,4,1.0,0.1,0.09000000000000001,0.899999999991,1,9.38037836711546,0.0007041135884517302
52,heartbeat_train_152,0.25,small,0,1.0,0.1,0.025,0.2499999999975,1,10.02663955930806,0.0007039581223539565
52,heartbeat_train_152,0.5,mid,0,1.0,0.1,0.05,0.499999999995,1,10.024164337835062,0.0007050132899904933
52,heartbeat_train_152,0.9,edge,0,1.0,0.1,0.09000000000000001,0.899999999991,1,10.020204358618198,0.0007067431570054126
53,heartbeat_train_122,0.25,small,4,-1.0,0.1,0.025,0.2499999999975,1,8.005683336176482,0.0007027744409760767
53,heartbeat_train_122,0.5,mid,4,-1.0,0.1,0.05,0.499999999995,1,8.007772629996792,0.0007026664048477726
53,heartbeat_train_122,0.9,edge,4,-1.0,0.1,0.09000000000000001,0.899999999991,1,8.011112377538483,0.0007025753727342688
54,heartbeat_train_4,0.25,small,1,1.0,0.1,0.025,0.2499999999975,0,9.402907284998856,0.0007043687295888602
54,heartbeat_train_4,0.5,mid,1,1.0,0.1,0.05,0.499999999995,0,9.403797253492382,0.0007058376962665283
54,heartbeat_train_4,0.9,edge,1,1.0,0.1,0.09000000000000001,0.899999999991,0,9.405220261844676,0.0007082352063039505
55,heartbeat_train_153,0.25,small,2,1.0,0.1,0.025,0.2499999999975,1,10.276889834421223,0.0007032248461656754
55,heartbeat_train_153,0.5,mid,2,1.0,0.1,0.05,0.499999999995,1,10.279291127260732,0.0007035623487001225
55,heartbeat_train_153,0.9,edge,2,1.0,0.1,0.09000000000000001,0.899999999991,1,10.28317521627853,0.0007041765793023871
56,heartbeat_train_33,0.25,small,4,-1.0,0.1,0.025,0.2499999999975,0,10.976203421089433,0.0007027875691081744
56,heartbeat_train_33,0.5,mid,4,-1.0,0.1,0.05,0.499999999995,0,10.97885479500029,0.0007027023703153887
56,heartbeat_train_33,0.9,edge,4,-1.0,0.1,0.09000000000000001,0.899999999991,0,10.983115709776323,0.0007026682068404788
57,heartbeat_train_191,0.25,small,3,1.0,0.1,0.025,0.2499999999975,1,9.183024455243189,0.0007039954366162875
57,heartbeat_train_191,0.5,mid,3,1.0,0.1,0.05,0.499999999995,1,9.188440616319939,0.0007051207169679135
57,heartbeat_train_191,0.9,edge,3,1.0,0.1,0.09000000000000001,0.899999999991,1,9.197110862854485,0.0007070313570220826
58,heartbeat_train_48,0.25,small,3,-1.0,0.1,0.025,0.2499999999975,0,8.684987732042423,0.0007019162785412729
58,heartbeat_train_48,0.5,mid,3,-1.0,0.1,0.05,0.499999999995,0,8.679241113618533,0.0007010103737449414
58,heartbeat_train_48,0.9,edge,3,-1.0,0.1,0.09000000000000001,0.899999999991,0,8.670059173051161,0.0006997661481221715
59,heartbeat_train_62,0.25,small,4,1.0,0.1,0.025,0.2499999999975,1,10.850659424172836,0.0007030980932558044
59,heartbeat_train_62,0.5,mid,4,1.0,0.1,0.05,0.499999999995,1,10.84891883643764,0.0007033246060080248
59,heartbeat_train_62,0.9,edge,4,1.0,0.1,0.09000000000000001,0.899999999991,1,10.846151266137875,0.0007037931154813429
60,heartbeat_train_100,0.25,small,1,-1.0,0.1,0.025,0.2499999999975,1,10.096799657504125,0.0007015031483654259
60,heartbeat_train_100,0.5,mid,1,-1.0,0.1,0.05,0.499999999995,1,10.095831506151736,0.0007001020494114957
60,heartbeat_train_100,0.9,edge,1,-1.0,0.1,0.09000000000000001,0.899999999991,1,10.094281560599903,0.0006978975512721842
61,heartbeat_train_164,0.25,small,5,1.0,0.1,0.025,0.2499999999975,1,8.240803805715952,0.000702628744489715
61,heartbeat_train_164,0.5,mid,5,1.0,0.1,0.05,0.499999999995,1,8.24137095592411,0.0007025296491291122
61,heartbeat_train_164,0.9,edge,5,1.0,0.1,0.09000000000000001,0.899999999991,1,8.242292878524374,0.0007027614487873267
62,heartbeat_train_6,0.25,small,1,1.0,0.1,0.025,0.2499999999975,0,9.342757661307134,0.0007043733529389904
62,heartbeat_train_6,0.5,mid,1,1.0,0.1,0.05,0.499999999995,0,9.343189462062352,0.0007058430389392685
62,heartbeat_train_6,0.9,edge,1,1.0,0.1,0.09000000000000001,0.899999999991,0,9.343879982410519,0.0007082343008405964
63,heartbeat_train_88,0.25,small,4,-1.0,0.1,0.025,0.2499999999975,1,8.833521432457472,0.0007027824521205875
63,heartbeat_train_88,0.5,mid,4,-1.0,0.1,0.05,0.499999999995,1,8.834727911371525,0.0007026822554516976
63,heartbeat_train_88,0.9,edge,4,-1.0,0.1,0.09000000000000001,0.899999999991,1,8.836662393913926,0.0007026032845399402
64,heartbeat_train_135,0.25,small,0,-1.0,0.1,0.025,0.2499999999975,1,9.792226067561204,0.0007019042786556923
64,heartbeat_train_135,0.5,mid,0,-1.0,0.1,0.05,0.499999999995,1,9.794581755292922,0.0007009062172157683
64,heartbeat_train_135,0.9,edge,0,-1.0,0.1,0.09000000000000001,0.899999999991,1,9.798351264100173,0.0006993513641469018
65,heartbeat_train_22,0.25,small,3,1.0,0.1,0.025,0.2499999999975,0,10.017198591759781,0.0007039865233144494
65,heartbeat_train_22,0.5,mid,3,1.0,0.1,0.05,0.499999999995,0,10.024412317570402,0.0007050988145302098
65,heartbeat_train_22,0.9,edge,3,1.0,0.1,0.09000000000000001,0.899999999991,0,10.035985985918911,0.000706980610237269
66,heartbeat_train_173,0.25,small,5,1.0,0.1,0.025,0.2499999999975,1,9.414653867698938,0.0007025630538640708
66,heartbeat_train_173,0.5,mid,5,1.0,0.1,0.05,0.499999999995,1,9.414074290310557,0.0007022562573166865
66,heartbeat_train_173,0.9,edge,5,1.0,0.1,0.09000000000000001,0.899999999991,1,9.413146025167933,0.0007018715727538683
67,heartbeat_train_26,0.25,small,1,1.0,0.1,0.025,0.2499999999975,0,9.46602117487801,0.0007043768926175137
67,heartbeat_train_26,0.5,mid,1,1.0,0.1,0.05,0.499999999995,0,9.466116208125309,0.0007058507644086242
67,heartbeat_train_26,0.9,edge,1,1.0,0.1,0.09000000000000001,0.899999999991,0,9.466268102566806,0.0007082497397684945
68,heartbeat_train_171,0.25,small,1,-1.0,0.1,0.025,0.2499999999975,1,9.714233856933046,0.000701503080837097
68,heartbeat_train_171,0.5,mid,1,-1.0,0.1,0.05,0.499999999995,1,9.713503176181748,0.0007001100920784846
68,heartbeat_train_171,0.9,edge,1,-1.0,0.1,0.09000000000000001,0.899999999991,1,9.71232762881386,0.0006979323719576338
69,heartbeat_train_142,0.25,small,0,1.0,0.1,0.025,0.2499999999975,1,9.163122476376408,0.0007039508827428224
69,heartbeat_train_142,0.5,mid,0,1.0,0.1,0.05,0.499999999995,1,9.16162776091878,0.0007049990624473533
69,heartbeat_train_142,0.9,edge,0,1.0,0.1,0.09000000000000001,0.899999999991,1,9.159235680792488,0.0007067178223708197
70,heartbeat_train_51,0.25,small,3,1.0,0.1,0.025,0.2499999999975,0,9.302153079122792,0.0007039910820747019
70,heartbeat_train_51,0.5,mid,3,1.0,0.1,0.05,0.499999999995,0,9.307407960491087,0.0007051127976665262
70,heartbeat_train_51,0.9,edge,3,1.0,0.1,0.09000000000000001,0.899999999991,0,9.315812960308913,0.0007070183291939917
71,heartbeat_train_170,0.25,small,3,-1.0,0.1,0.025,0.2499999999975,1,9.827555662547805,0.0007019011829887203
71,heartbeat_train_170,0.5,mid,3,-1.0,0.1,0.05,0.499999999995,1,9.821085427836914,0.0007009142342455803
71,heartbeat_train_170,0.9,edge,3,-1.0,0.1,0.09000000000000001,0.899999999991,1,9.81075563226641,0.0006994051192487243
72,heartbeat_train_17,0.25,small,5,-1.0,0.1,0.025,0.2499999999975,0,8.946583790641796,0.0007033475891403298
72,heartbeat_train_17,0.5,mid,5,-1.0,0.1,0.05,0.499999999995,0,8.94709275233081,0.0007038559403143669
72,heartbeat_train_17,0.9,edge,5,-1.0,0.1,0.09000000000000001,0.899999999991,0,8.947901644900199,0.0007048479067339257
73,heartbeat_train_113,0.25,small,2,1.0,0.1,0.025,0.2499999999975,1,10.145436171237234,0.0007032416230556897
