dataset,seed,arm,f1,status,warmup_f1,base_f1,act_f1,selected_anchor_count,selected_positive_count,candidate_total_count,hard_positive_score_mean,fidelity_score_mean,acl_last_ce_loss,acl_last_supcon_loss,selected_class_coverage_frac,selected_class_missing_frac,coverage_risk,dominant_metric,dominant_corr,dominance_gap,dominance_risk,supcon_active,source_arm_dir,source_dataset_dir,alignment_cosine,alignment_norm_mean,audit_files_present,candidate_csv,entropy_norm_mean,entropy_shift,fidelity_score,fidelity_score_mean_selected,hard_positive_score,pipeline,safe_radius_ratio,safe_radius_ratio_mean,selected_candidate_count,selected_csv,valid_candidate_count
natops,2,continue_ce,0.8623619393889546,success,0.798086755731486,0.8623619393889546,0.9416824794433903,144,144,576,0.14425240145863727,0.14959181998125637,,,1.0,0.0,False,alignment_norm,0.7605554285162053,0.1936578232561278,False,,gcg_acl_n4,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_small_matrix_v1/gcg_acl_n4/natops,-0.08748573309276253,0.5010192494456918,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_small_matrix_v1/gcg_acl_n4/natops/audit/natops_s2_candidate_scores.csv,0.34817373034085825,0.005092353663510746,0.1495918199812564,0.1495918199812564,0.14425240145863727,gcg_acl,0.9999999999989999,0.9999999999989999,144,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_small_matrix_v1/gcg_acl_n4/natops/audit/natops_s2_selected_positives.csv,576
natops,2,gcg_acl,0.9416824794433903,success,0.798086755731486,0.8623619393889546,0.9416824794433903,144,144,576,0.14425240145863727,0.14959181998125637,0.10779709120591481,2.69201668103536,1.0,0.0,False,alignment_norm,0.7605554285162053,0.1936578232561278,False,True,gcg_acl_n4,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_small_matrix_v1/gcg_acl_n4/natops,-0.08748573309276253,0.5010192494456918,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_small_matrix_v1/gcg_acl_n4/natops/audit/natops_s2_candidate_scores.csv,0.34817373034085825,0.005092353663510746,0.1495918199812564,0.1495918199812564,0.14425240145863727,gcg_acl,0.9999999999989999,0.9999999999989999,144,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_small_matrix_v1/gcg_acl_n4/natops/audit/natops_s2_selected_positives.csv,576
natops,3,mba,0.9388873452502239,success,,0.9386012872531246,0.9388873452502239,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,mba,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_small_matrix_v1/mba/natops,,,,,,,,,,mba,,,,,
natops,3,continue_ce,0.9444320850327524,success,0.8929878907350042,0.9444320850327524,0.9433461909353905,144,144,576,0.14637223428930607,0.1511441220469677,,,1.0,0.0,False,alignment_norm,0.7426619902968788,0.1564296471572535,False,,gcg_acl_n4,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_small_matrix_v1/gcg_acl_n4/natops,-0.1154909500263683,0.48801801216829266,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_small_matrix_v1/gcg_acl_n4/natops/audit/natops_s3_candidate_scores.csv,0.33299393668300403,0.008192085531643696,0.15114412204696767,0.15114412204696767,0.14637223428930604,gcg_acl,0.9999999999989999,0.9999999999989999,144,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_small_matrix_v1/gcg_acl_n4/natops/audit/natops_s3_selected_positives.csv,576
natops,3,gcg_acl,0.9433461909353905,success,0.8929878907350042,0.9444320850327524,0.9433461909353905,144,144,576,0.14637223428930607,0.1511441220469677,0.05540912598371506,2.5900859435399375,1.0,0.0,False,alignment_norm,0.7426619902968788,0.1564296471572535,False,True,gcg_acl_n4,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_small_matrix_v1/gcg_acl_n4/natops,-0.1154909500263683,0.48801801216829266,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_small_matrix_v1/gcg_acl_n4/natops/audit/natops_s3_candidate_scores.csv,0.33299393668300403,0.008192085531643696,0.15114412204696767,0.15114412204696767,0.14637223428930604,gcg_acl,0.9999999999989999,0.9999999999989999,144,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_small_matrix_v1/gcg_acl_n4/natops/audit/natops_s3_selected_positives.csv,576
natops,4,mba,0.938458443641649,success,,0.9498025636352591,0.938458443641649,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,mba,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_stability_confirm_v1/mba/natops,,,,,,,,,,mba,,,,,
natops,4,continue_ce,0.9138749858385319,success,0.8399719094959072,0.9138749858385319,0.9446219628909264,144,144,576,0.14473705222883776,0.15107937350185255,,,1.0,0.0,False,alignment_norm,0.7257302147508607,0.20597491612840624,False,,gcg_acl_n4,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_stability_confirm_v1/gcg_acl_n4/natops,-0.11429749542407484,0.5035034644858767,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_stability_confirm_v1/gcg_acl_n4/natops/audit/natops_s4_candidate_scores.csv,0.33736142754835746,0.003798888456205734,0.15107937350185255,0.15107937350185255,0.1447370522288378,gcg_acl,0.9999999999989999,0.9999999999989999,144,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_stability_confirm_v1/gcg_acl_n4/natops/audit/natops_s4_selected_positives.csv,576
natops,4,gcg_acl,0.9446219628909264,success,0.8399719094959072,0.9138749858385319,0.9446219628909264,144,144,576,0.14473705222883776,0.15107937350185255,0.05163466309507688,2.617838740348816,1.0,0.0,False,alignment_norm,0.7257302147508607,0.20597491612840624,False,True,gcg_acl_n4,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_stability_confirm_v1/gcg_acl_n4/natops,-0.11429749542407484,0.5035034644858767,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_stability_confirm_v1/gcg_acl_n4/natops/audit/natops_s4_candidate_scores.csv,0.33736142754835746,0.003798888456205734,0.15107937350185255,0.15107937350185255,0.1447370522288378,gcg_acl,0.9999999999989999,0.9999999999989999,144,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_stability_confirm_v1/gcg_acl_n4/natops/audit/natops_s4_selected_positives.csv,576
natops,5,mba,0.9390155754343249,success,,0.9121867315930884,0.9390155754343249,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,mba,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_stability_confirm_v1/mba/natops,,,,,,,,,,mba,,,,,
natops,5,continue_ce,0.9494592837363686,success,0.9104319054653218,0.9494592837363686,0.9377890917411699,144,144,576,0.1450614262620618,0.15515259729952216,,,1.0,0.0,False,alignment_norm,0.752238289236631,0.1999579217338675,False,,gcg_acl_n4,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_stability_confirm_v1/gcg_acl_n4/natops,-0.08548275978925328,0.48493389095674705,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_stability_confirm_v1/gcg_acl_n4/natops/audit/natops_s5_candidate_scores.csv,0.3139842022889051,0.006262228358536959,0.15515259729952216,0.15515259729952216,0.1450614262620618,gcg_acl,0.9999999999989999,0.9999999999989999,144,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_stability_confirm_v1/gcg_acl_n4/natops/audit/natops_s5_selected_positives.csv,576
natops,5,gcg_acl,0.9377890917411699,success,0.9104319054653218,0.9494592837363686,0.9377890917411699,144,144,576,0.1450614262620618,0.15515259729952216,0.01975707585612933,2.5432501236597695,1.0,0.0,False,alignment_norm,0.752238289236631,0.1999579217338675,False,True,gcg_acl_n4,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_stability_confirm_v1/gcg_acl_n4/natops,-0.08548275978925328,0.48493389095674705,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_stability_confirm_v1/gcg_acl_n4/natops/audit/natops_s5_candidate_scores.csv,0.3139842022889051,0.006262228358536959,0.15515259729952216,0.15515259729952216,0.1450614262620618,gcg_acl,0.9999999999989999,0.9999999999989999,144,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/acl_stability_confirm_v1/gcg_acl_n4/natops/audit/natops_s5_selected_positives.csv,576
