anchor_index,tid,tier_ratio,tier_label,direction_id,sign,safe_upper_bound,gamma_used,safe_radius_ratio,y,cA_transport_error_logeuc,cA_transport_error_fro
47,handwriting_train_114,0.9,edge,5,-1.0,0.1,0.09000000000000001,0.899999999991,2,0.00019645248413591523,0.0001557369874771522
48,handwriting_train_143,0.25,small,5,-1.0,0.1,0.025,0.2499999999975,25,7.767135568953757e-05,0.0001555715968227341
48,handwriting_train_143,0.5,mid,5,-1.0,0.1,0.05,0.499999999995,25,7.773505887066494e-05,0.00015544275609322337
48,handwriting_train_143,0.9,edge,5,-1.0,0.1,0.09000000000000001,0.899999999991,25,7.782222110603841e-05,0.00015561696837614468
49,handwriting_train_40,0.25,small,1,-1.0,0.1,0.025,0.2499999999975,9,5.306280817223405e-05,0.00015718318342590693
49,handwriting_train_40,0.5,mid,1,-1.0,0.1,0.05,0.499999999995,9,5.309052879120681e-05,0.00015863560997932553
49,handwriting_train_40,0.9,edge,1,-1.0,0.1,0.09000000000000001,0.899999999991,9,5.3128705571329495e-05,0.00016129326575634872
50,handwriting_train_31,0.25,small,2,1.0,0.1,0.025,0.2499999999975,16,6.28946344058301e-05,0.00015730861184404203
50,handwriting_train_31,0.5,mid,2,1.0,0.1,0.05,0.499999999995,16,6.31030854048706e-05,0.0001588784674465894
50,handwriting_train_31,0.9,edge,2,1.0,0.1,0.09000000000000001,0.899999999991,16,6.342438235341313e-05,0.0001617040086005646
51,handwriting_train_145,0.25,small,4,1.0,0.1,0.025,0.2499999999975,12,8.410328940728605e-05,0.00015757571136286244
51,handwriting_train_145,0.5,mid,4,1.0,0.1,0.05,0.499999999995,12,8.42800872158101e-05,0.00015937183253450388
51,handwriting_train_145,0.9,edge,4,1.0,0.1,0.09000000000000001,0.899999999991,12,8.455283393686944e-05,0.00016246610402066773
52,handwriting_train_101,0.25,small,0,1.0,0.1,0.025,0.2499999999975,12,8.7589208110833e-05,0.00015794983446948502
52,handwriting_train_101,0.5,mid,0,1.0,0.1,0.05,0.499999999995,12,8.779728758300828e-05,0.00016011652074770553
52,handwriting_train_101,0.9,edge,0,1.0,0.1,0.09000000000000001,0.899999999991,12,8.811621895710975e-05,0.00016380201460142595
53,handwriting_train_44,0.25,small,6,-1.0,0.1,0.025,0.2499999999975,10,8.459166103387638e-05,0.00015533223553575013
53,handwriting_train_44,0.5,mid,6,-1.0,0.1,0.05,0.499999999995,10,8.478987139425729e-05,0.00015493477264318312
