anchor_index,tid,tier_ratio,tier_label,cA_direction_id,cA_sign,cA_safe_upper_bound,cA_gamma_used,safe_radius_ratio_A,cDm_direction_id,cDm_sign,cDm_safe_upper_bound,cDm_gamma_used,safe_radius_ratio_Dm,safe_radius_ratio,y,cA_transport_error_logeuc,cA_transport_error_fro,cDm_transport_error_logeuc,cDm_transport_error_fro,dual_transport_error_logeuc
31,handwriting_train_106,0.9,edge,1,1.0,0.1,0.09000000000000001,0.899999999991,2,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,17,0.00010008898718910842,0.00015242519502275037,0.0011800320523092896,0.00015861812090241665,0.000640060519749199
32,handwriting_train_74,0.25,small,1,-1.0,0.1,0.025,0.2499999999975,1,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,24,0.00016454580345999826,0.00015720779759090774,0.0016795542505259782,0.00015603969633855232,0.0009220500269929882
32,handwriting_train_74,0.5,mid,1,-1.0,0.1,0.05,0.499999999995,1,-1.0,0.05,0.025,0.49999999999,0.4999999999925,24,0.00016474248283165484,0.00015873515883917574,0.001682318743970595,0.0001562290703936246,0.0009235306134011249
32,handwriting_train_74,0.9,edge,1,-1.0,0.1,0.09000000000000001,0.899999999991,1,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,24,0.00016502178011035392,0.00016162149253493602,0.0016866510224405496,0.0001566042610497192,0.0009258364012754518
33,handwriting_train_60,0.25,small,6,1.0,0.1,0.025,0.2499999999975,6,1.0,0.05,0.0125,0.249999999995,0.24999999999625,3,9.243555616150013e-05,0.00015659249006445906,0.0017964056348041008,0.00015690518512237207,0.0009444205954828005
33,handwriting_train_60,0.5,mid,6,1.0,0.1,0.05,0.499999999995,6,1.0,0.05,0.025,0.49999999999,0.4999999999925,3,9.221348060308163e-05,0.00015745644967262725,0.001797762145204688,0.00015794888743227625,0.0009449878129038848
33,handwriting_train_60,0.9,edge,6,1.0,0.1,0.09000000000000001,0.899999999991,6,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,3,9.184600518260727e-05,0.0001591650193761406,0.0017999070213739735,0.00015966784315953536,0.0009458765132782903
34,handwriting_train_21,0.25,small,3,-1.0,0.1,0.025,0.2499999999975,8,1.0,0.05,0.0125,0.249999999995,0.24999999999625,19,6.951560752016661e-05,0.00015512105003006425,0.0012612417461269397,0.00015632317820654212,0.0006653786768235531
34,handwriting_train_21,0.5,mid,3,-1.0,0.1,0.05,0.499999999995,8,1.0,0.05,0.025,0.49999999999,0.4999999999925,19,6.929159896881442e-05,0.00015449238142725068,0.0012613532063653833,0.00015678882344247506,0.0006653224026670989
34,handwriting_train_21,0.9,edge,3,-1.0,0.1,0.09000000000000001,0.899999999991,8,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,19,6.891865589410028e-05,0.00015375804178087963,0.0012615055756263654,0.00015759117112804715,0.0006652121157602329
35,handwriting_train_133,0.25,small,3,-1.0,0.1,0.025,0.2499999999975,8,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,20,9.987618402676597e-05,0.00015512437460479678,0.0006212051709417398,0.00015547274420858232,0.0003605406774842529
35,handwriting_train_133,0.5,mid,3,-1.0,0.1,0.05,0.499999999995,8,-1.0,0.05,0.025,0.49999999999,0.4999999999925,20,9.972939029492677e-05,0.0001545054940584026,0.0006203666602447037,0.0001550874285851231,0.00036004802526981523
35,handwriting_train_133,0.9,edge,3,-1.0,0.1,0.09000000000000001,0.899999999991,8,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,20,9.948032843228162e-05,0.00015379960545978616,0.0006189979270729521,0.00015452496349470463,0.00035923912775261683
36,handwriting_train_76,0.25,small,9,1.0,0.1,0.025,0.2499999999975,5,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,6,6.074045929230805e-05,0.00015620154760281592,0.00047444079628094924,0.0001546963882292533,0.0002675906277866286
36,handwriting_train_76,0.5,mid,9,1.0,0.1,0.05,0.499999999995,5,-1.0,0.05,0.025,0.49999999999,0.4999999999925,6,6.0746158463639336e-05,0.0001566784724001571,0.0004738504528855326,0.0001535231246856915,0.00026729830567458597
36,handwriting_train_76,0.9,edge,9,1.0,0.1,0.09000000000000001,0.899999999991,5,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,6,6.0745506772775445e-05,0.00015776569761690492,0.00047289559005368124,0.00015167642826324814,0.0002668205484132283
37,handwriting_train_93,0.25,small,2,-1.0,0.1,0.025,0.2499999999975,8,1.0,0.05,0.0125,0.249999999995,0.24999999999625,11,6.840945825271716e-05,0.00015460219927760627,0.0006025509648779902,0.00015632506388699267,0.0003354802115653537
37,handwriting_train_93,0.5,mid,2,-1.0,0.1,0.05,0.499999999995,8,1.0,0.05,0.025,0.49999999999,0.4999999999925,11,6.811617293333663e-05,0.0001534573999683441,0.000603045818574008,0.00015679643604732976,0.0003355809957536723
37,handwriting_train_93,0.9,edge,2,-1.0,0.1,0.09000000000000001,0.899999999991,8,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,11,6.762714180016316e-05,0.00015190180841933895,0.0006038155077883055,0.00015761617327761623,0.00033572132479423435
38,handwriting_train_109,0.25,small,8,1.0,0.1,0.025,0.2499999999975,9,1.0,0.05,0.0125,0.249999999995,0.24999999999625,6,0.00010764527392446287,0.000157171905847225,0.0006816272616663498,0.00015686676527411702,0.0003946362677954063
38,handwriting_train_109,0.5,mid,8,1.0,0.1,0.05,0.499999999995,9,1.0,0.05,0.025,0.49999999999,0.4999999999925,6,0.00010744166428272124,0.00015860543835354368,0.0006826795912008314,0.00015787358544179286,0.00039506062774177634
38,handwriting_train_109,0.9,edge,8,1.0,0.1,0.09000000000000001,0.899999999991,9,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,6,0.00010710248086850813,0.000161208799100324,0.0006843415263874074,0.00015953622253785492,0.0003957220036279578
39,handwriting_train_86,0.25,small,3,1.0,0.1,0.025,0.2499999999975,6,1.0,0.05,0.0125,0.249999999995,0.24999999999625,2,8.577611242179013e-05,0.0001567913798586748,0.0018509210642349355,0.00015690502320326205,0.0009683485883283628
39,handwriting_train_86,0.5,mid,3,1.0,0.1,0.05,0.499999999995,6,1.0,0.05,0.025,0.49999999999,0.4999999999925,2,8.581721953237678e-05,0.00015785014868373583,0.0018561826645989488,0.0001579484153202866,0.0009709999420656628
39,handwriting_train_86,0.9,edge,3,1.0,0.1,0.09000000000000001,0.899999999991,6,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,2,8.587498722053043e-05,0.00015986994941874873,0.0018644511882627197,0.0001596665778070108,0.0009751630877416251
40,handwriting_train_129,0.25,small,3,1.0,0.1,0.025,0.2499999999975,9,1.0,0.05,0.0125,0.249999999995,0.24999999999625,5,6.393663799520246e-05,0.00015678676061464184,0.0008984211344710455,0.00015686658549622827,0.00048117888623312396
40,handwriting_train_129,0.5,mid,3,1.0,0.1,0.05,0.499999999995,9,1.0,0.05,0.025,0.49999999999,0.4999999999925,5,6.411863407910552e-05,0.00015783137091308265,0.000899038146790291,0.00015787283827733997,0.0004815783904346982
40,handwriting_train_129,0.9,edge,3,1.0,0.1,0.09000000000000001,0.899999999991,9,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,5,6.439659874643566e-05,0.00015980770583599513,0.0009000132625354289,0.00015953372579935742,0.0004822049306409323
41,handwriting_train_33,0.25,small,2,1.0,0.1,0.025,0.2499999999975,2,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,0,5.908553436583002e-05,0.00015730708399037095,0.0012756064623811521,0.00015519610641999366,0.000667345998373491
41,handwriting_train_33,0.5,mid,2,1.0,0.1,0.05,0.499999999995,2,-1.0,0.05,0.025,0.49999999999,0.4999999999925,0,5.916356950831105e-05,0.00015887218750088616,0.0012746759953030113,0.00015453670954148932,0.0006669197824056612
41,handwriting_train_33,0.9,edge,2,1.0,0.1,0.09000000000000001,0.899999999991,2,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,0,5.9284111171133094e-05,0.00016168259594166105,0.0012731759978771785,0.00015354126123499095,0.0006662300545241558
42,handwriting_train_123,0.25,small,4,1.0,0.1,0.025,0.2499999999975,9,1.0,0.05,0.0125,0.249999999995,0.24999999999625,11,0.00017775083365877977,0.0001575713262009472,0.006103698259875346,0.0001568670836998165,0.003140724546767063
42,handwriting_train_123,0.5,mid,4,1.0,0.1,0.05,0.499999999995,9,1.0,0.05,0.025,0.49999999999,0.4999999999925,11,0.00017858827773695256,0.00015935442164699066,0.0061193120752475304,0.00015787583286012237,0.0031489501764922416
42,handwriting_train_123,0.9,edge,4,1.0,0.1,0.09000000000000001,0.899999999991,9,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,11,0.00017988806184231006,0.0001624102693689194,0.006143885284482052,0.00015954489477520655,0.003161886673162181
43,handwriting_train_99,0.25,small,9,-1.0,0.1,0.025,0.2499999999975,3,1.0,0.05,0.0125,0.249999999995,0.24999999999625,22,7.17586854721254e-05,0.00015573037478603286,0.0005119188168744803,0.0001558578537251262,0.0002918387511733028
43,handwriting_train_99,0.5,mid,9,-1.0,0.1,0.05,0.499999999995,3,1.0,0.05,0.025,0.49999999999,0.4999999999925,22,7.202423020945331e-05,0.0001557416870501342,0.0005122553794379888,0.00015585967343314462,0.0002921398048237211
43,handwriting_train_99,0.9,edge,9,-1.0,0.1,0.09000000000000001,0.899999999991,3,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,22,7.243281255364091e-05,0.00015611150305872674,0.0005127879500755305,0.00015592137184179558,0.0002926103813145857
44,handwriting_train_130,0.25,small,2,-1.0,0.1,0.025,0.2499999999975,4,1.0,0.05,0.0125,0.249999999995,0.24999999999625,0,8.605930123759608e-05,0.0001546041306208057,0.0004076843026307663,0.00015688690602278025,0.0002468718019341812
44,handwriting_train_130,0.5,mid,2,-1.0,0.1,0.05,0.499999999995,4,1.0,0.05,0.025,0.49999999999,0.4999999999925,0,8.577194627814672e-05,0.0001534650928766524,0.0004083405691294646,0.00015790659532572822,0.00024705625770380567
44,handwriting_train_130,0.9,edge,2,-1.0,0.1,0.09000000000000001,0.899999999991,4,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,0,8.52887586421975e-05,0.00015192661435869815,0.0004093762798496596,0.00015957467172634295,0.00024733251924592854
45,handwriting_train_115,0.25,small,5,-1.0,0.1,0.025,0.2499999999975,0,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,19,5.2008319221490185e-05,0.00015556647597887504,0.0007449859949496817,0.00015487959274751792,0.0003984971570855859
45,handwriting_train_115,0.5,mid,5,-1.0,0.1,0.05,0.499999999995,0,-1.0,0.05,0.025,0.49999999999,0.4999999999925,19,5.202913976443162e-05,0.0001554222367680751,0.0007436998665177167,0.00015389103764278008,0.0003978645031410742
45,handwriting_train_115,0.9,edge,5,-1.0,0.1,0.09000000000000001,0.899999999991,0,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,19,5.2052561148270844e-05,0.00015555022915254217,0.0007416160686620626,0.0001523432087625101,0.00039683431490516676
46,handwriting_train_95,0.25,small,9,1.0,0.1,0.025,0.2499999999975,0,1.0,0.05,0.0125,0.249999999995,0.24999999999625,5,6.680139252462852e-05,0.00015620118507422173,0.0006082671676116184,0.0001569063784047213,0.00033753428006812343
46,handwriting_train_95,0.5,mid,9,1.0,0.1,0.05,0.499999999995,0,1.0,0.05,0.025,0.49999999999,0.4999999999925,5,6.669947822831468e-05,0.00015667708595753518,0.0006092875864426929,0.0001579453888178008,0.0003379935323355038
46,handwriting_train_95,0.9,edge,9,1.0,0.1,0.09000000000000001,0.899999999991,0,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,5,6.652415026036217e-05,0.00015776155386071567,0.0006109009452747752,0.00015964388006451215,0.0003387125477675687
47,handwriting_train_114,0.25,small,5,-1.0,0.1,0.025,0.2499999999975,9,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,2,0.00019507151917350332,0.00015558034318927967,0.001085347811641784,0.00015492728121481176,0.0006402096654076436
47,handwriting_train_114,0.5,mid,5,-1.0,0.1,0.05,0.499999999995,9,-1.0,0.05,0.025,0.49999999999,0.4999999999925,2,0.00019561598601274671,0.0001554785332929306,0.001085161858464252,0.00015399523011824085,0.0006403889222384993
47,handwriting_train_114,0.9,edge,5,-1.0,0.1,0.09000000000000001,0.899999999991,9,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,2,0.00019645248413591523,0.0001557369874771522,0.0010848471186055966,0.00015255590455908968,0.0006406498013707559
48,handwriting_train_143,0.25,small,5,-1.0,0.1,0.025,0.2499999999975,3,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,25,7.767135568953757e-05,0.0001555715968227341,0.0010527180716267104,0.00015594068794362863,0.000565194713658124
48,handwriting_train_143,0.5,mid,5,-1.0,0.1,0.05,0.499999999995,3,-1.0,0.05,0.025,0.49999999999,0.4999999999925,25,7.773505887066494e-05,0.00015544275609322337,0.0010514859432813263,0.00015602698243779466,0.0005646105010759956
48,handwriting_train_143,0.9,edge,5,-1.0,0.1,0.09000000000000001,0.899999999991,3,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,25,7.782222110603841e-05,0.00015561696837614468,0.001049481600455201,0.00015622843782835239,0.0005636519107806197
49,handwriting_train_40,0.25,small,1,-1.0,0.1,0.025,0.2499999999975,8,1.0,0.05,0.0125,0.249999999995,0.24999999999625,9,5.306280817223405e-05,0.00015718318342590693,0.0005269625172682868,0.00015632326732494561,0.0002900126627202604
49,handwriting_train_40,0.5,mid,1,-1.0,0.1,0.05,0.499999999995,8,1.0,0.05,0.025,0.49999999999,0.4999999999925,9,5.309052879120681e-05,0.00015863560997932553,0.0005272993391922337,0.00015678915829185516,0.00029019493399172025
49,handwriting_train_40,0.9,edge,1,-1.0,0.1,0.09000000000000001,0.899999999991,8,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,9,5.3128705571329495e-05,0.00016129326575634872,0.0005278228861507052,0.00015759226136489952,0.00029047579586101733
50,handwriting_train_31,0.25,small,2,1.0,0.1,0.025,0.2499999999975,1,1.0,0.05,0.0125,0.249999999995,0.24999999999625,16,6.28946344058301e-05,0.00015730861184404203,0.0018193671512605229,0.00015576298008910483,0.0009411308928331765
50,handwriting_train_31,0.5,mid,2,1.0,0.1,0.05,0.499999999995,1,1.0,0.05,0.025,0.49999999999,0.4999999999925,16,6.31030854048706e-05,0.0001588784674465894,0.0018201276306912745,0.00015567440120508168,0.0009416153580480726
50,handwriting_train_31,0.9,edge,2,1.0,0.1,0.09000000000000001,0.899999999991,1,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,16,6.342438235341313e-05,0.0001617040086005646,0.0018213315756365337,0.0001556003218405984,0.0009423779789949734
51,handwriting_train_145,0.25,small,4,1.0,0.1,0.025,0.2499999999975,4,1.0,0.05,0.0125,0.249999999995,0.24999999999625,12,8.410328940728605e-05,0.00015757571136286244,0.0010352931662877959,0.00015688707847591717,0.0005596982278475409
51,handwriting_train_145,0.5,mid,4,1.0,0.1,0.05,0.499999999995,4,1.0,0.05,0.025,0.49999999999,0.4999999999925,12,8.42800872158101e-05,0.00015937183253450388,0.0010369072826496885,0.00015790739317072348,0.0005605936849327493
51,handwriting_train_145,0.9,edge,4,1.0,0.1,0.09000000000000001,0.899999999991,4,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,12,8.455283393686944e-05,0.00016246610402066773,0.0010394598350484477,0.00015957740384181,0.0005620063344926586
52,handwriting_train_101,0.25,small,0,1.0,0.1,0.025,0.2499999999975,8,1.0,0.05,0.0125,0.249999999995,0.24999999999625,12,8.7589208110833e-05,0.00015794983446948502,0.0007322398157184804,0.00015632294484226083,0.0004099145119146567
52,handwriting_train_101,0.5,mid,0,1.0,0.1,0.05,0.499999999995,8,1.0,0.05,0.025,0.49999999999,0.4999999999925,12,8.779728758300828e-05,0.00016011652074770553,0.000731687398245225,0.0001567878143654877,0.00040974234291411664
52,handwriting_train_101,0.9,edge,0,1.0,0.1,0.09000000000000001,0.899999999991,8,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,12,8.811621895710975e-05,0.00016380201460142595,0.0007307972481753926,0.00015758776638196125,0.0004094567335662512
53,handwriting_train_44,0.25,small,6,-1.0,0.1,0.025,0.2499999999975,3,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,10,8.459166103387638e-05,0.00015533223553575013,0.001348281595126051,0.00015594104598036027,0.0007164366280799638
53,handwriting_train_44,0.5,mid,6,-1.0,0.1,0.05,0.499999999995,3,-1.0,0.05,0.025,0.49999999999,0.4999999999925,10,8.478987139425729e-05,0.00015493477264318312,0.00135053886683241,0.00015602865720562128,0.0007176643691133337
53,handwriting_train_44,0.9,edge,6,-1.0,0.1,0.09000000000000001,0.899999999991,3,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,10,8.509161783751103e-05,0.0001546176975002133,0.0013540888047179423,0.00015623429832291433,0.0007195902112777266
54,handwriting_train_132,0.25,small,9,1.0,0.1,0.025,0.2499999999975,7,1.0,0.05,0.0125,0.249999999995,0.24999999999625,17,5.146843282068198e-05,0.0001562023564552748,0.0005748033246385284,0.0001563073946128699,0.0003131358787296052
54,handwriting_train_132,0.5,mid,9,1.0,0.1,0.05,0.499999999995,7,1.0,0.05,0.025,0.49999999999,0.4999999999925,17,5.14575554606102e-05,0.00015668164879786758,0.0005751310675055348,0.00015675392948166973,0.0003132943114830725
54,handwriting_train_132,0.9,edge,9,1.0,0.1,0.09000000000000001,0.899999999991,7,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,17,5.1432626384167935e-05,0.00015777560631460537,0.0005756424292811316,0.00015751782989279503,0.0003135375278326498
55,handwriting_train_69,0.25,small,9,1.0,0.1,0.025,0.2499999999975,7,1.0,0.05,0.0125,0.249999999995,0.24999999999625,11,6.098694527099311e-05,0.0001562008171929967,0.0015118878484958191,0.0001563130249826021,0.0007864373968834061
55,handwriting_train_69,0.5,mid,9,1.0,0.1,0.05,0.499999999995,7,1.0,0.05,0.025,0.49999999999,0.4999999999925,11,6.097857018668008e-05,0.00015667557858580397,0.0015116828503947922,0.00015677622521346023,0.0007863307102907362
55,handwriting_train_69,0.9,edge,9,1.0,0.1,0.09000000000000001,0.899999999991,7,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,11,6.095566491881233e-05,0.00015775653655402983,0.0015113180942945153,0.0001575895871167316,0.0007861368796066639
56,handwriting_train_10,0.25,small,4,1.0,0.1,0.025,0.2499999999975,7,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,5,5.667572279272648e-05,0.00015757219045481842,0.0009100900225991628,0.0001554861353160818,0.0004833828726959446
56,handwriting_train_10,0.5,mid,4,1.0,0.1,0.05,0.499999999995,7,-1.0,0.05,0.025,0.49999999999,0.4999999999925,5,5.685972847146499e-05,0.00015935787195581685,0.000909130752279813,0.0001551127156132995,0.000482995240375639
56,handwriting_train_10,0.9,edge,4,1.0,0.1,0.09000000000000001,0.899999999991,7,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,5,5.714471026431031e-05,0.00016242148831433113,0.0009075695796451495,0.00015456709564420627,0.0004823571449547299
57,handwriting_train_3,0.25,small,3,1.0,0.1,0.025,0.2499999999975,7,1.0,0.05,0.0125,0.249999999995,0.24999999999625,16,9.96279514390638e-05,0.00015678812657972713,0.0006992617754085287,0.0001563079903560179,0.00039944486342379627
57,handwriting_train_3,0.5,mid,3,1.0,0.1,0.05,0.499999999995,7,1.0,0.05,0.025,0.49999999999,0.4999999999925,16,0.00010012119587537333,0.0001578368315136668,0.0006996288238873963,0.00015675632334178022,0.00039987500988138483
57,handwriting_train_3,0.9,edge,3,1.0,0.1,0.09000000000000001,0.899999999991,7,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,16,0.00010088116518904442,0.0001598253090489472,0.0007002059416273155,0.00015752547972170357,0.00040054355340817996
58,handwriting_train_103,0.25,small,0,1.0,0.1,0.025,0.2499999999975,2,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,8,9.38070109294583e-05,0.00015795303232104505,0.0013395024718883162,0.00015519783566854723,0.0007166547414088872
58,handwriting_train_103,0.5,mid,0,1.0,0.1,0.05,0.499999999995,2,-1.0,0.05,0.025,0.49999999999,0.4999999999925,8,9.397261879592158e-05,0.00016012957922706603,0.0013378788946199563,0.00015454357949006147,0.0007159257567079389
58,handwriting_train_103,0.9,edge,0,1.0,0.1,0.09000000000000001,0.899999999991,2,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,8,9.422697820366887e-05,0.00016384589177503725,0.0013352116366518638,0.00015356341995419157,0.0007147193074277663
59,handwriting_train_80,0.25,small,4,1.0,0.1,0.025,0.2499999999975,3,1.0,0.05,0.0125,0.249999999995,0.24999999999625,16,6.797348443919994e-05,0.00015757242933386984,0.0005619182614654783,0.00015585929403572906,0.0003149458729523391
59,handwriting_train_80,0.5,mid,4,1.0,0.1,0.05,0.499999999995,3,1.0,0.05,0.025,0.49999999999,0.4999999999925,16,6.821734417883623e-05,0.00015935883513994452,0.0005613924042582737,0.00015586538158192563,0.000314804874218555
59,handwriting_train_80,0.9,edge,4,1.0,0.1,0.09000000000000001,0.899999999991,3,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,16,6.85970932250888e-05,0.0001624244812126193,0.0005605279491314022,0.00015593967849259063,0.0003145625211782455
60,handwriting_train_64,0.25,small,7,1.0,0.1,0.025,0.2499999999975,3,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,15,0.0001375259155085467,0.00015675641826443318,0.00319943641965871,0.00015594177914730724,0.0016684811675836285
60,handwriting_train_64,0.5,mid,7,1.0,0.1,0.05,0.499999999995,3,-1.0,0.05,0.025,0.49999999999,0.4999999999925,15,0.00013742267835241322,0.00015781280220459565,0.0031983282089071276,0.0001560313684689548,0.0016678754436297704
60,handwriting_train_64,0.9,edge,7,1.0,0.1,0.09000000000000001,0.899999999991,3,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,15,0.00013723355427992337,0.0001599004713392515,0.0031965272642084444,0.00015624289092069446,0.0016668804092441838
61,handwriting_train_19,0.25,small,5,1.0,0.1,0.025,0.2499999999975,0,1.0,0.05,0.0125,0.249999999995,0.24999999999625,7,7.647968012419408e-05,0.00015638247488183697,0.0007627726620777577,0.0001569071486127319,0.00041962617110097593
61,handwriting_train_19,0.5,mid,5,1.0,0.1,0.05,0.499999999995,0,1.0,0.05,0.025,0.49999999999,0.4999999999925,7,7.657340191503702e-05,0.00015706647719967656,0.0007638346632602095,0.00015794846989694865,0.0004202040325876232
61,handwriting_train_19,0.9,edge,5,1.0,0.1,0.09000000000000001,0.899999999991,0,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,7,7.671077058706408e-05,0.00015855164506189083,0.00076551183371987,0.00015965391531245175,0.00042111130215346707
62,handwriting_train_5,0.25,small,1,1.0,0.1,0.025,0.2499999999975,0,1.0,0.05,0.0125,0.249999999995,0.24999999999625,6,5.711224217077697e-05,0.00015473410446052106,0.0010310555273724455,0.00015690654169231555,0.0005440838847716112
62,handwriting_train_5,0.5,mid,1,1.0,0.1,0.05,0.499999999995,0,1.0,0.05,0.025,0.49999999999,0.4999999999925,6,5.7161574457796385e-05,0.00015372611961588677,0.001031783030120745,0.00015794599533615095,0.0005444723022892707
62,handwriting_train_5,0.9,edge,1,1.0,0.1,0.09000000000000001,0.899999999991,0,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,6,5.7236656111395376e-05,0.00015239613626592482,0.0010329254753359558,0.0001596458818994345,0.0005450810657236756
63,handwriting_train_12,0.25,small,6,1.0,0.1,0.025,0.2499999999975,7,1.0,0.05,0.0125,0.249999999995,0.24999999999625,19,7.312919179032105e-05,0.0001565929891096766,0.0015873129681835611,0.0001563090958087887,0.000830221079986941
63,handwriting_train_12,0.5,mid,6,1.0,0.1,0.05,0.499999999995,7,1.0,0.05,0.025,0.49999999999,0.4999999999925,19,7.325249622044369e-05,0.00015745872974063047,0.0015887006865454138,0.0001567607730004969,0.0008309765913829287
63,handwriting_train_12,0.9,edge,6,1.0,0.1,0.09000000000000001,0.899999999991,7,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,19,7.343458327435946e-05,0.00015917390871673614,0.0015908817875933089,0.0001575402373739662,0.0008321581854338341
64,handwriting_train_125,0.25,small,0,-1.0,0.1,0.025,0.2499999999975,6,1.0,0.05,0.0125,0.249999999995,0.24999999999625,17,6.912864916406442e-05,0.00015391523539806648,0.0008281059898159474,0.00015690631909412128,0.0004486173194900059
64,handwriting_train_125,0.5,mid,0,-1.0,0.1,0.05,0.499999999995,6,1.0,0.05,0.025,0.49999999999,0.4999999999925,17,6.895278340628159e-05,0.00015203652848614821,0.0008282955038170961,0.00015795339039793095,0.00044862414361168884
64,handwriting_train_125,0.9,edge,0,-1.0,0.1,0.09000000000000001,0.899999999991,6,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,17,6.866336777022306e-05,0.00014921210177284112,0.000828593423018173,0.00015968244573991264,0.00044862839539419803
65,handwriting_train_16,0.25,small,7,1.0,0.1,0.025,0.2499999999975,8,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,1,5.5201944796948016e-05,0.00015674150910879167,0.0014923148660919137,0.00015547351912274506,0.0007737584054444309
65,handwriting_train_16,0.5,mid,7,1.0,0.1,0.05,0.499999999995,8,-1.0,0.05,0.025,0.49999999999,0.4999999999925,1,5.5366321586818276e-05,0.0001577522633042468,0.0014927972374446474,0.00015509057743484281,0.0007740817795157328
65,handwriting_train_16,0.9,edge,7,1.0,0.1,0.09000000000000001,0.899999999991,8,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,1,5.561749221237753e-05,0.0001596999351723081,0.0014935388872777601,0.00015453514484268583,0.0007745781897450689
66,handwriting_train_54,0.25,small,5,1.0,0.1,0.025,0.2499999999975,6,1.0,0.05,0.0125,0.249999999995,0.24999999999625,23,0.00010862421797246389,0.00015637925298791252,0.0014688512765959824,0.00015690609840842166,0.0007887377472842232
66,handwriting_train_54,0.5,mid,5,1.0,0.1,0.05,0.499999999995,6,1.0,0.05,0.025,0.49999999999,0.4999999999925,23,0.00010891148090187177,0.00015705321092744255,0.0014688456529106716,0.00015795234500655782,0.0007888785669062717
66,handwriting_train_54,0.9,edge,5,1.0,0.1,0.09000000000000001,0.899999999991,6,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,23,0.00010934616544058759,0.00015850644584020188,0.0014688341904390135,0.00015967918578275173,0.0007890901779398006
67,handwriting_train_113,0.25,small,1,1.0,0.1,0.025,0.2499999999975,1,1.0,0.05,0.0125,0.249999999995,0.24999999999625,20,0.00012054381320459207,0.00015474788080154704,0.0021066133494181886,0.00015576565757728997,0.0011135785813113904
67,handwriting_train_113,0.5,mid,1,1.0,0.1,0.05,0.499999999995,1,1.0,0.05,0.025,0.49999999999,0.4999999999925,20,0.00012041590770227132,0.00015378045384773238,0.0021049409601657763,0.00015568487305236902,0.0011126784339340239
67,handwriting_train_113,0.9,edge,1,1.0,0.1,0.09000000000000001,0.899999999991,1,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,20,0.00012018502285977202,0.00015256797052217613,0.0021021869113288945,0.0001556335700608988,0.0011111859670943332
