split,epoch,class_idx,committee_idx,sample_idx_in_batch,ridge_mode,support_mode,prototype_aggregation,mean_trace,condition_number,effective_ridge,weight_norm
train,1,0,-1,27,fixed,same_only,pooled,0.0004125998530071229,1562287.625,0.009999999776482582,4.945328712463379
train,1,0,-1,28,fixed,same_only,pooled,0.0004130406305193901,1654051.125,0.009999999776482582,4.938253402709961
train,1,0,-1,29,fixed,same_only,pooled,0.00040940323378890753,1823633.875,0.009999999776482582,4.903697967529297
train,1,0,-1,30,fixed,same_only,pooled,0.00041234359377995133,1552565.25,0.009999999776482582,4.946844577789307
train,1,0,-1,31,fixed,same_only,pooled,0.0004132009926252067,1773166.625,0.009999999776482582,4.92096471786499
train,1,1,-1,0,fixed,same_only,pooled,0.0004266055766493082,1783061.375,0.009999999776482582,4.979133605957031
train,1,1,-1,1,fixed,same_only,pooled,0.00042527535697445273,1726471.625,0.009999999776482582,4.973598957061768
train,1,1,-1,2,fixed,same_only,pooled,0.0004247843171469867,1719243.875,0.009999999776482582,4.969133377075195
train,1,1,-1,3,fixed,same_only,pooled,0.0004261680587660521,1773558.0,0.009999999776482582,4.976694583892822
train,1,1,-1,4,fixed,same_only,pooled,0.0004258656990714371,1743808.375,0.009999999776482582,4.977584362030029
train,1,1,-1,5,fixed,same_only,pooled,0.0004271191719453782,1803342.25,0.009999999776482582,4.981414794921875
train,1,1,-1,6,fixed,same_only,pooled,0.0004254125233273953,1749178.625,0.009999999776482582,4.972392559051514
train,1,1,-1,7,fixed,same_only,pooled,0.0004341697786003351,2193684.25,0.009999999776482582,4.950717926025391
train,1,1,-1,8,fixed,same_only,pooled,0.0004259484412614256,1743883.125,0.009999999776482582,4.978945255279541
train,1,1,-1,9,fixed,same_only,pooled,0.00042794569162651896,1835648.5,0.009999999776482582,4.982410430908203
train,1,1,-1,10,fixed,same_only,pooled,0.0004244344017934054,1688636.625,0.009999999776482582,4.968619346618652
train,1,1,-1,11,fixed,same_only,pooled,0.00042784406105056405,1839892.75,0.009999999776482582,4.982029438018799
train,1,1,-1,12,fixed,same_only,pooled,0.00042925940942950547,1897638.875,0.009999999776482582,4.980137825012207
train,1,1,-1,13,fixed,same_only,pooled,0.00042668342939577997,1792167.75,0.009999999776482582,4.979208469390869
