dataset,seed,method,status,fail_reason,base_f1,aug_f1,gain,aug_count,aug_ratio,actual_aug_ratio,source_space,label_mode,backbone,train_split_only,uses_external_library,library_name,budget_matched,selection_rule,best_val_f1,stop_epoch,warning_count,scaling_low,scaling_high,mixup_alpha,dba_k,dba_max_iter,smote_k_neighbors,transport_error_logeuc_mean,pca_n_components,pca_explained_variance_ratio_sum,phase,fallback_count,method_elapsed_sec,warp_sigma,warp_knots,per_channel_curve,window_warp_ratio,window_warp_min_window_len,window_warp_speed_min,window_warp_speed_max,window_slice_ratio,window_slice_min_window_len,wdba_k,wdba_max_iter,wdba_tau,spawner_noise_scale,activation_policy,activation_scope,activation_topk,activation_tau,operator_name,dictionary_estimator,safe_generator,bridge_realizer,transport_error_fro_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,gamma_requested_mean,gamma_used_mean,gamma_zero_rate,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,safe_clip_rate,template_usage_entropy,top_template_concentration,aug_valid_rate,candidate_audit_rows,candidate_audit_available,candidate_accept_rate,candidate_physics_ok,candidate_audit_path,z_displacement_norm_mean,template_response_abs_mean,gamma_requested_mean_audit,gamma_used_mean_audit,safe_radius_ratio_mean_audit,safe_clip_rate_audit,gamma_zero_rate_audit,manifold_margin_mean_audit,transport_error_logeuc_mean_audit,template_usage_entropy_audit,top_template_concentration_audit,selection_stage,selector_name,feasible_rate,selector_accept_rate,pre_filter_reject_count,post_bridge_reject_count,reject_reason_zero_gamma,reject_reason_safe_radius,reject_reason_zero_direction,reject_reason_zero_margin,reject_reason_bridge_fail,reject_reason_transport_error,relevance_score_mean,safe_balance_score_mean,fidelity_score_mean,variety_score_mean,fv_score_mean,feasible_rate_audit,selector_accept_rate_audit,relevance_score_mean_audit,safe_balance_score_mean_audit,fidelity_score_mean_audit,variety_score_mean_audit,fv_score_mean_audit,gamma_used_gt_requested_count,safe_radius_ratio_out_of_bounds_count,direction_bank_source,utilization_mode,core_training_mode,aug_train_ratio,multi_template_pairs,template_selection,zpia_z_dim,zpia_n_train,zpia_n_train_lt_z_dim,zpia_row_norm_min,zpia_row_norm_max,zpia_row_norm_mean,zpia_fallback_row_count,telm2_recon_last,telm2_recon_mean,telm2_recon_std,selected_template_entropy
handwriting,3,wdba_sameclass,success,,0.4038917991696072,0.3983315202956768,-0.0055602788739303,1200,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_weighted_dba_anchor_dtw_softmax,0.3472222222222221,30,400,,,,,,,,,,phase2_locked,400.0,21.953796640009383,,,,,,,,,,5.0,5.0,18.88366672603484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
japanesevowels,1,wdba_sameclass,success,,0.9561456014766324,0.9660935593023928,0.0099479578257604,2160,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_weighted_dba_anchor_dtw_softmax,0.9627039627039627,15,0,,,,,,,,,,phase2_locked,0.0,16.04099405099987,,,,,,,,,,5.0,5.0,2.521020860039065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
japanesevowels,2,wdba_sameclass,success,,0.9741476029508114,0.978029905954106,0.0038823030032946,2160,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_weighted_dba_anchor_dtw_softmax,1.0,30,0,,,,,,,,,,phase2_locked,0.0,18.442129864997696,,,,,,,,,,5.0,5.0,2.571520915083758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
japanesevowels,3,wdba_sameclass,success,,0.9681596726696928,0.9804414285788328,0.0122817559091397,2160,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_weighted_dba_anchor_dtw_softmax,1.0,26,0,,,,,,,,,,phase2_locked,0.0,17.9714351669827,,,,,,,,,,5.0,5.0,2.5399708299206387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
natops,1,wdba_sameclass,success,,0.9373000436629222,0.9604306383507204,0.0231305946877982,1440,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_weighted_dba_anchor_dtw_softmax,0.972027972027972,29,0,,,,,,,,,,phase2_locked,0.0,8.509468092990573,,,,,,,,,,5.0,5.0,11.578942162904728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
natops,2,wdba_sameclass,success,,0.9070392331641024,0.9387630329108326,0.0317237997467302,1440,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_weighted_dba_anchor_dtw_softmax,1.0,13,0,,,,,,,,,,phase2_locked,0.0,6.410875500005204,,,,,,,,,,5.0,5.0,11.561992780484731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
natops,3,wdba_sameclass,success,,0.920588320022504,0.9422418566904924,0.0216535366679885,1440,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_weighted_dba_anchor_dtw_softmax,0.972027972027972,26,0,,,,,,,,,,phase2_locked,0.0,8.181202634994406,,,,,,,,,,5.0,5.0,11.490804832062672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
racketsports,1,wdba_sameclass,success,,0.8656212251404092,0.8974447898202618,0.0318235646798525,1200,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_weighted_dba_anchor_dtw_softmax,0.9705882352941176,17,0,,,,,,,,,,phase2_locked,0.0,7.305071176000638,,,,,,,,,,5.0,5.0,81.66226039613369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
racketsports,2,wdba_sameclass,success,,0.8588293650793651,0.909135729891096,0.0503063648117307,1200,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_weighted_dba_anchor_dtw_softmax,0.9701754385964912,30,0,,,,,,,,,,phase2_locked,0.0,8.567224355996586,,,,,,,,,,5.0,5.0,81.44592160844442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
racketsports,3,wdba_sameclass,success,,0.8843719087962982,0.883992673992674,-0.0003792348036242,1200,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_weighted_dba_anchor_dtw_softmax,0.9705882352941176,28,0,,,,,,,,,,phase2_locked,0.0,8.338186670007417,,,,,,,,,,5.0,5.0,80.10948993054942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atrialfibrillation,1,csta_topk_uniform_top5,success,,0.2164502164502164,0.2666666666666666,0.0502164502164502,120,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.5555555555555555,19,0,,,,,,,0.0270561520931879,,,selector_ablation,0.0,4.959955931000877,,,,,,,,,,,,,,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001282294500337,1.0722887506504823,0.1087524052987783,0.1814713978859785,1.0436398830928968,0.1,0.1,0.0,0.0,0.0,120.0,120.0,10.0,10.0,0.0,1.6326309271483517,0.3333333333333333,1.0,120.0,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_topk_uniform_top5/_csta_runs/csta_topk_uniform_top5/atrialfibrillation/s1/candidate_audit/atrialfibrillation_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999989632056,0.7712366194835014,0.1,0.1,0.1814713978859785,0.0,0.0,1.0436398830928968,0.0270561520931879,1.6326309271483517,0.3333333333333333,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,3.0,12.0,False,1.0,1.0,1.0,0.0,0.2550371083690743,0.2867997950590593,0.0662662563935412,1.6326309271483517
atrialfibrillation,2,csta_topk_uniform_top5,success,,0.3205128205128205,0.1666666666666666,-0.1538461538461538,120,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.5555555555555555,30,0,,,,,,,0.0332052420473859,,,selector_ablation,0.0,5.376714323996566,,,,,,,,,,,,,,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001281129918173,1.0520823055770174,0.1128198144153842,0.175454993133616,1.033774431547862,0.1,0.1,0.0,0.0,0.0,120.0,120.0,10.0,10.0,0.0,1.7917594692210548,0.3333333333333333,1.0,120.0,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_topk_uniform_top5/_csta_runs/csta_topk_uniform_top5/atrialfibrillation/s2/candidate_audit/atrialfibrillation_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999994370321,0.7209085493585774,0.1,0.1,0.175454993133616,0.0,0.0,1.033774431547862,0.0332052420473859,1.7917594692210548,0.3333333333333333,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,3.0,12.0,False,1.0,1.0,1.0,0.0,0.3592279026832697,0.3777094475231055,0.043015200500775,1.7917594692210548
atrialfibrillation,3,csta_topk_uniform_top5,success,,0.1666666666666666,0.3722943722943723,0.2056277056277057,120,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,1.0,15,0,,,,,,,0.0323903005745582,,,selector_ablation,0.0,5.104561355023179,,,,,,,,,,,,,,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001282920427136,1.0727612539847746,0.1144052453030838,0.1818866760609054,0.8437962467856865,0.1,0.1,0.0,0.0,0.0,120.0,120.0,10.0,10.0,0.0,1.6609474332809178,0.25,1.0,120.0,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_topk_uniform_top5/_csta_runs/csta_topk_uniform_top5/atrialfibrillation/s3/candidate_audit/atrialfibrillation_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000010994191,0.7053551739904176,0.1,0.1,0.1818866760609054,0.0,0.0,0.8437962467856865,0.0323903005745582,1.6609474332809178,0.25,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,3.0,12.0,False,1.0,1.0,1.0,0.0,0.2480053213535128,0.2473399434098298,0.0043627584516276,1.6609474332809178
ering,1,csta_topk_uniform_top5,success,,0.5424850558740912,0.7580623914313596,0.2155773355572683,240,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.7777777777777778,30,0,,,,,,,0.0013170723671426,,,selector_ablation,0.0,5.745497431023978,,,,,,,,,,,,,,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001813588700088,1.100166125799536,0.1495433511972191,0.1423919299191502,1.0850636769840405,0.1,0.1,0.0,0.0,0.0,240.0,240.0,10.0,10.0,0.0,2.037712826860868,0.2083333333333333,1.0,240.0,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_topk_uniform_top5/_csta_runs/csta_topk_uniform_top5/ering/s1/candidate_audit/ering_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999993749267,0.5080745053208268,0.1,0.1,0.1423919299191502,0.0,0.0,1.0850636769840405,0.0013170723671426,2.037712826860868,0.2083333333333333,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,10.0,24.0,False,1.0,1.0,1.0,0.0,0.323908626804241,0.3384924606380963,0.0053674422524026,2.037712826860868
ering,2,csta_topk_uniform_top5,success,,0.848105426301868,0.8671337553903701,0.019028329088502,240,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,1.0,30,0,,,,,,,0.0013015840543201,,,selector_ablation,0.0,5.336035812040791,,,,,,,,,,,,,,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001812194388137,1.098069042572177,0.1429676655229652,0.1469376726516472,1.0484200830955133,0.1,0.1,0.0,0.0,0.0,240.0,240.0,10.0,10.0,0.0,2.003428294150429,0.2916666666666667,1.0,240.0,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_topk_uniform_top5/_csta_runs/csta_topk_uniform_top5/ering/s2/candidate_audit/ering_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999999881427,0.54606562299,0.1,0.1,0.1469376726516472,0.0,0.0,1.0484200830955133,0.0013015840543201,2.003428294150429,0.2916666666666667,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,10.0,24.0,False,1.0,1.0,1.0,0.0,0.3222339555125668,0.3261402467539024,0.0143436075719679,2.003428294150429
ering,3,csta_topk_uniform_top5,success,,0.8501737413578302,0.836349387192084,-0.0138243541657462,240,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,1.0,16,0,,,,,,,0.0013504756179882,,,selector_ablation,0.0,4.894044813001528,,,,,,,,,,,,,,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001812196855423,1.0937690424889808,0.1424737027425314,0.1431906752541684,1.0999095086492523,0.1,0.1,0.0,0.0,0.0,240.0,240.0,10.0,10.0,0.0,1.9097057700482944,0.2916666666666667,1.0,240.0,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_topk_uniform_top5/_csta_runs/csta_topk_uniform_top5/ering/s3/candidate_audit/ering_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000003982384,0.5401062437558427,0.1,0.1,0.1431906752541684,0.0,0.0,1.0999095086492523,0.0013504756179882,1.9097057700482944,0.2916666666666667,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,10.0,24.0,False,1.0,1.0,1.0,0.0,0.286704659174984,0.2865740186565553,0.0164677153455645,1.9097057700482944
handmovementdirection,1,csta_topk_uniform_top5,success,,0.2384428967090257,0.3083036244800951,0.0698607277710693,1280,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.4155448717948717,30,0,,,,,,,1.112277880871225e-07,,,selector_ablation,0.0,10.832057514984626,,,,,,,,,,,,,,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002854442248617,1.085677228616594,0.1482627789120797,0.137823303561668,0.9899009169526736,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1280.0,1280.0,10.0,10.0,0.0,2.266119242263424,0.1484375,1.0,1280.0,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_topk_uniform_top5/_csta_runs/csta_topk_uniform_top5/handmovementdirection/s1/candidate_audit/handmovementdirection_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999998628687,0.2823965567471198,0.0999999999999999,0.0999999999999999,0.137823303561668,0.0,0.0,0.9899009169526736,1.112277880871225e-07,2.266119242263424,0.1484375,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,55.0,128.0,False,1.0,1.0,1.0,0.0,0.7521657954824004,0.7547584640415349,0.0132217261575631,2.266119242263424
handmovementdirection,2,csta_topk_uniform_top5,success,,0.2030680813439434,0.2571428571428571,0.0540747757989137,1280,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.3803223219699192,14,0,,,,,,,1.1119469691529677e-07,,,selector_ablation,0.0,8.725326793035492,,,,,,,,,,,,,,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002854424445032,1.08722003728433,0.1484695270658685,0.1384131422750736,0.987985101412486,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1280.0,1280.0,10.0,10.0,0.0,2.234776852244379,0.1484375,1.0,1280.0,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_topk_uniform_top5/_csta_runs/csta_topk_uniform_top5/handmovementdirection/s2/candidate_audit/handmovementdirection_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000001173613,0.2786994342718197,0.0999999999999999,0.0999999999999999,0.1384131422750736,0.0,0.0,0.987985101412486,1.1119469691529677e-07,2.234776852244379,0.1484375,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,55.0,128.0,False,1.0,1.0,1.0,0.0,0.7594804272123965,0.761819704350053,0.0119107333957204,2.234776852244379
handmovementdirection,3,csta_topk_uniform_top5,success,,0.1875628456510809,0.2517330397071109,0.06417019405603,1280,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.3067129629629629,11,0,,,,,,,1.1148453432471836e-07,,,selector_ablation,0.0,7.791630113031715,,,,,,,,,,,,,,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002854503160212,1.0888331284697337,0.1489442510277098,0.135822820430655,1.0034452843727364,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1280.0,1280.0,10.0,10.0,0.0,2.2732306928336934,0.140625,1.0,1280.0,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_topk_uniform_top5/_csta_runs/csta_topk_uniform_top5/handmovementdirection/s3/candidate_audit/handmovementdirection_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.099999999916237,0.2762488974169271,0.0999999999999999,0.0999999999999999,0.135822820430655,0.0,0.0,1.0034452843727364,1.1148453432471836e-07,2.2732306928336934,0.140625,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,55.0,128.0,False,1.0,1.0,1.0,0.0,0.7623051847260964,0.7644649575641655,0.0116461000250424,2.2732306928336934
handwriting,1,csta_topk_uniform_top5,success,,0.382737297846506,0.4692893639142952,0.0865520660677892,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.3974358974358974,15,0,,,,,,,0.0003234642576246,,,selector_ablation,0.0,6.987312210956588,,,,,,,,,,,,,,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001568529731629,1.0785511875746852,0.1188303850733959,0.6681662137261706,0.2429830989517447,0.1,0.0949935641724592,0.0,0.0,0.0,1200.0,1200.0,10.0,10.0,0.1916666666666666,2.219098213268788,0.1583333333333333,1.0,1200.0,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_topk_uniform_top5/_csta_runs/csta_topk_uniform_top5/handwriting/s1/candidate_audit/handwriting_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.094993564533283,0.3624644310350514,0.1,0.0949935641724592,0.6681662137261706,0.1916666666666666,0.0,0.2429830989517447,0.0003234642576246,2.219098213268788,0.1583333333333333,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,6.0,120.0,False,1.0,1.0,1.0,0.0,0.7453685192797045,0.7444455584581675,0.002264257482999,2.219098213268788
handwriting,2,csta_topk_uniform_top5,success,,0.4136709560472157,0.4788160889086109,0.0651451328613951,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.4930555555555555,16,0,,,,,,,0.0003197857569375,,,selector_ablation,0.0,6.897665856988169,,,,,,,,,,,,,,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001569548081644,1.0824877931967478,0.1248401396651636,0.6407217778412391,0.2591882417685238,0.1,0.0963474860058775,0.0,0.0,0.0,1200.0,1200.0,10.0,10.0,0.15,2.1580509684502043,0.1666666666666666,1.0,1200.0,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_topk_uniform_top5/_csta_runs/csta_topk_uniform_top5/handwriting/s2/candidate_audit/handwriting_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.096347486201824,0.3961350884392496,0.1,0.0963474860058775,0.6407217778412391,0.15,0.0,0.2591882417685238,0.0003197857569375,2.1580509684502043,0.1666666666666666,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,6.0,120.0,False,1.0,1.0,1.0,0.0,0.7552577188516096,0.7538034710311421,0.0025632709193199,2.1580509684502043
handwriting,3,csta_topk_uniform_top5,success,,0.4038917991696072,0.4560640132267901,0.0521722140571828,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.3654761904761905,24,0,,,,,,,0.000324694489452,,,selector_ablation,0.0,8.205434191972017,,,,,,,,,,,,,,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001569405826218,1.082370704597051,0.1243733582160114,0.64532551924759,0.2621793509247431,0.1,0.0967404976609793,0.0,0.0,0.0,1200.0,1200.0,10.0,10.0,0.1833333333333333,2.1664664038326835,0.1666666666666666,1.0,1200.0,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_topk_uniform_top5/_csta_runs/csta_topk_uniform_top5/handwriting/s3/candidate_audit/handwriting_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0967404972016734,0.3674349302134919,0.1,0.0967404976609793,0.64532551924759,0.1833333333333333,0.0,0.2621793509247431,0.000324694489452,2.1664664038326835,0.1666666666666666,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,6.0,120.0,False,1.0,1.0000000000000002,1.0,0.0,0.7505251104427254,0.7490490656463976,0.0034144444333813,2.1664664038326835
japanesevowels,1,csta_topk_uniform_top5,success,,0.9561456014766324,0.977748412110884,0.0216028106342516,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.9813519813519817,30,0,,,,,,,2.4622206994638933,,,selector_ablation,0.0,11.651739758031908,,,,,,,,,,,,,,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003159381836357,1.2247455895150228,0.3390200504332407,0.0248602950322588,5.394679395933378,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,10.0,0.0,2.2808997157194475,0.1527777777777778,1.0,2160.0,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_topk_uniform_top5/_csta_runs/csta_topk_uniform_top5/japanesevowels/s1/candidate_audit/japanesevowels_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999998403343,1.54321983751448,0.0999999999999999,0.0999999999999999,0.0248602950322588,0.0,0.0,5.394679395933378,2.4622206994638933,2.2808997157194475,0.1527777777777778,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,78.0,216.0,False,1.0,1.0,1.0,0.0,0.7457823519458467,0.7501390617000077,0.012200302220932,2.2808997157194475
japanesevowels,2,csta_topk_uniform_top5,success,,0.9741476029508114,0.9720074904623128,-0.0021401124884985,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,1.0,30,0,,,,,,,2.443911620853792,,,selector_ablation,0.0,11.226383939036168,,,,,,,,,,,,,,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003157888430975,1.21840940076974,0.3328679261125654,0.0250582201224561,5.356552201176859,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,10.0,0.0,2.2579419741768376,0.1527777777777778,1.0,2160.0,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_topk_uniform_top5/_csta_runs/csta_topk_uniform_top5/japanesevowels/s2/candidate_audit/japanesevowels_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.099999999922356,1.4842596523008906,0.0999999999999999,0.0999999999999999,0.0250582201224561,0.0,0.0,5.356552201176859,2.443911620853792,2.2579419741768376,0.1527777777777778,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,78.0,216.0,False,1.0,1.0,1.0,0.0,0.7493481019152409,0.7534476229307976,0.0126902622167224,2.2579419741768376
