dataset,seed,method,status,fail_reason,base_f1,aug_f1,gain,aug_count,aug_ratio,actual_aug_ratio,source_space,label_mode,backbone,train_split_only,uses_external_library,library_name,budget_matched,selection_rule,best_val_f1,stop_epoch,warning_count,fallback_count,method_elapsed_sec,activation_policy,activation_scope,activation_topk,activation_tau,operator_name,dictionary_estimator,safe_generator,bridge_realizer,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,gamma_requested_mean,gamma_used_mean,gamma_zero_rate,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,safe_clip_rate,template_usage_entropy,top_template_concentration,aug_valid_rate,candidate_audit_rows,candidate_audit_available,candidate_accept_rate,candidate_physics_ok,candidate_audit_path,z_displacement_norm_mean,template_response_abs_mean,gamma_requested_mean_audit,gamma_used_mean_audit,safe_radius_ratio_mean_audit,safe_clip_rate_audit,gamma_zero_rate_audit,manifold_margin_mean_audit,transport_error_logeuc_mean_audit,template_usage_entropy_audit,top_template_concentration_audit,selection_stage,selector_name,feasible_rate,selector_accept_rate,pre_filter_reject_count,post_bridge_reject_count,reject_reason_zero_gamma,reject_reason_safe_radius,reject_reason_zero_direction,reject_reason_zero_margin,reject_reason_bridge_fail,reject_reason_transport_error,relevance_score_mean,safe_balance_score_mean,fidelity_score_mean,variety_score_mean,fv_score_mean,feasible_rate_audit,selector_accept_rate_audit,relevance_score_mean_audit,safe_balance_score_mean_audit,fidelity_score_mean_audit,variety_score_mean_audit,fv_score_mean_audit,gamma_used_gt_requested_count,safe_radius_ratio_out_of_bounds_count,direction_bank_source,utilization_mode,core_training_mode,aug_train_ratio,multi_template_pairs,template_selection,zpia_z_dim,zpia_n_train,zpia_n_train_lt_z_dim,zpia_row_norm_min,zpia_row_norm_max,zpia_row_norm_mean,zpia_fallback_row_count,telm2_recon_last,telm2_recon_mean,telm2_recon_std,selected_template_entropy,phase
handmovementdirection,2,csta_fv_filter_top5,success,,0.2030680813439434,0.2791256157635468,0.0760575344196033,1280,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,pre_bridge_fv_filter_top5,0.457376283846872,22,0,0,9.402015923988074,fv_filter_topk,single_anchor_pre_bridge_selector,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002853528995478,1.1119242623650686e-07,1.0874316910847717,0.1479582108369375,0.1384131421834092,0.987985101412486,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1280,1280,10,10,0.0,2.278182012363277,0.13046875,1.0,1280,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_fv_filter_top5/_csta_runs/csta_fv_filter_top5/handmovementdirection/s2/candidate_audit/handmovementdirection_s2_csta_fv_filter_top5_candidate_audit.csv.gz,0.100000000050019,0.279936262431208,0.0999999999999999,0.0999999999999999,0.1384131421834092,0.0,0.0,0.987985101412486,1.1119242623650686e-07,2.278182012363277,0.13046875,pre_bridge_fv,fv_filter_top5,1.0,0.1,0,0,0,0,0,0,0,0,0.4371202513583395,0.5398319487737397,0.9769522001320794,0.7313141467758912,1.342609273520025,1.0,1.0,0.4371202513583395,0.5398319487737397,0.9769522001320794,0.7313141467758912,1.342609273520025,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,fv_filter_top5,55,128,False,1.0,1.0,1.0,0,0.7594804272123965,0.761819704350053,0.0119107333957204,2.278182012363277,selector_ablation
handmovementdirection,3,csta_fv_filter_top5,success,,0.1875628456510809,0.3083873798159512,0.1208245341648703,1280,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,pre_bridge_fv_filter_top5,0.2773692810457516,15,0,0,8.102745088050142,fv_filter_topk,single_anchor_pre_bridge_selector,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.000285457524687,1.1148516878443412e-07,1.086517200402692,0.1476192689609918,0.1358228204488208,1.0034452843727364,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1280,1280,10,10,0.0,2.285295500514397,0.13125,1.0,1280,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_fv_filter_top5/_csta_runs/csta_fv_filter_top5/handmovementdirection/s3/candidate_audit/handmovementdirection_s3_csta_fv_filter_top5_candidate_audit.csv.gz,0.0999999999282536,0.2853073962475688,0.0999999999999999,0.0999999999999999,0.1358228204488208,0.0,0.0,1.0034452843727364,1.1148516878443412e-07,2.285295500514397,0.13125,pre_bridge_fv,fv_filter_top5,1.0,0.1,0,0,0,0,0,0,0,0,0.4439346578395417,0.5724116363235134,1.0163462941630552,0.5423138094549005,1.2875031988905057,1.0,1.0,0.4439346578395417,0.5724116363235134,1.0163462941630552,0.5423138094549005,1.2875031988905057,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,fv_filter_top5,55,128,False,1.0,1.0,1.0,0,0.7623051847260964,0.7644649575641655,0.0116461000250424,2.285295500514397,selector_ablation
handwriting,1,csta_fv_filter_top5,success,,0.382737297846506,0.463418552859794,0.0806812550132879,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,pre_bridge_fv_filter_top5,0.3875,18,0,0,7.781200527038891,fv_filter_topk,single_anchor_pre_bridge_selector,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001568325052517,0.0003234877636251,1.0777900258629272,0.1192982990386026,0.668166213443331,0.2429830989517447,0.1,0.0949935641732212,0.0,0.0,0.0,1200,1200,10,10,0.1916666666666666,2.189086274562233,0.1591666666666666,1.0,1200,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_fv_filter_top5/_csta_runs/csta_fv_filter_top5/handwriting/s1/candidate_audit/handwriting_s1_csta_fv_filter_top5_candidate_audit.csv.gz,0.0949935645405851,0.3710526850749382,0.1,0.0949935641732212,0.668166213443331,0.1916666666666666,0.0,0.2429830989517447,0.0003234877636251,2.189086274562233,0.1591666666666666,pre_bridge_fv,fv_filter_top5,1.0,0.1,0,0,0,0,0,0,0,0,0.4258528198925736,0.5044309913687808,0.9302838112613544,0.5266723642783387,1.1936199934005236,1.0,1.0,0.4258528198925736,0.5044309913687808,0.9302838112613544,0.5266723642783387,1.1936199934005236,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,fv_filter_top5,6,120,False,1.0,1.0,1.0,0,0.7453685192797045,0.7444455584581675,0.002264257482999,2.189086274562233,selector_ablation
handwriting,2,csta_fv_filter_top5,success,,0.4136709560472157,0.4466952711050803,0.0330243150578645,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,pre_bridge_fv_filter_top5,0.3972222222222221,14,0,0,7.169860002992209,fv_filter_topk,single_anchor_pre_bridge_selector,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001567686478838,0.0003195101144578,1.0796545239709432,0.1231871899791133,0.6407217776493889,0.2591882417685238,0.1,0.0963474859992552,0.0,0.0,0.0,1200,1200,10,10,0.15,2.2005448110916084,0.1483333333333333,1.0,1200,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_fv_filter_top5/_csta_runs/csta_fv_filter_top5/handwriting/s2/candidate_audit/handwriting_s2_csta_fv_filter_top5_candidate_audit.csv.gz,0.0963474861729777,0.3883397178882407,0.1,0.0963474859992552,0.6407217776493889,0.15,0.0,0.2591882417685238,0.0003195101144578,2.2005448110916084,0.1483333333333333,pre_bridge_fv,fv_filter_top5,1.0,0.1,0,0,0,0,0,0,0,0,0.4456147958946267,0.5340622954311891,0.9796770913258156,0.6968353208713878,1.3280947517615096,1.0,1.0,0.4456147958946267,0.5340622954311891,0.9796770913258156,0.6968353208713878,1.3280947517615096,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,fv_filter_top5,6,120,False,1.0,1.0,1.0,0,0.7552577188516096,0.7538034710311421,0.0025632709193199,2.2005448110916084,selector_ablation
handwriting,3,csta_fv_filter_top5,success,,0.4038917991696072,0.4332505182861349,0.0293587191165277,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,pre_bridge_fv_filter_top5,0.3268571428571428,15,0,0,7.456834309035912,fv_filter_topk,single_anchor_pre_bridge_selector,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001568098127633,0.0003246994133284,1.0806281108595828,0.1228526992997368,0.6453255190584848,0.2621793509247431,0.1,0.096740497661831,0.0,0.0,0.0,1200,1200,10,10,0.1833333333333333,2.2150224376025966,0.1441666666666666,1.0,1200,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_fv_filter_top5/_csta_runs/csta_fv_filter_top5/handwriting/s3/candidate_audit/handwriting_s3_csta_fv_filter_top5_candidate_audit.csv.gz,0.0967404971921863,0.3593264769051417,0.1,0.096740497661831,0.6453255190584848,0.1833333333333333,0.0,0.2621793509247431,0.0003246994133284,2.2150224376025966,0.1441666666666666,pre_bridge_fv,fv_filter_top5,1.0,0.1,0,0,0,0,0,0,0,0,0.4307011773412502,0.4711089703231507,0.9018101476644008,0.6995359423858943,1.251578118857348,1.0,1.0,0.4307011773412502,0.4711089703231507,0.9018101476644008,0.6995359423858943,1.251578118857348,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,fv_filter_top5,6,120,False,1.0,1.0000000000000002,1.0,0,0.7505251104427254,0.7490490656463976,0.0034144444333813,2.2150224376025966,selector_ablation
japanesevowels,1,csta_fv_filter_top5,success,,0.9561456014766324,0.9733465776295204,0.0172009761528879,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,pre_bridge_fv_filter_top5,0.9813519813519817,30,0,0,12.23861488100374,fv_filter_topk,single_anchor_pre_bridge_selector,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003160276013391,2.4623513880525936,1.2275146935783354,0.3432351666680286,0.0248602950369923,5.394679395933378,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160,2160,10,10,0.0,2.282508305596672,0.1375,1.0,2160,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_fv_filter_top5/_csta_runs/csta_fv_filter_top5/japanesevowels/s1/candidate_audit/japanesevowels_s1_csta_fv_filter_top5_candidate_audit.csv.gz,0.0999999998573153,1.5276990722080384,0.0999999999999999,0.0999999999999999,0.0248602950369923,0.0,0.0,5.394679395933378,2.4623513880525936,2.282508305596672,0.1375,pre_bridge_fv,fv_filter_top5,1.0,0.1,0,0,0,0,0,0,0,0,0.4440127381209617,0.5304427101815857,0.9744554483025476,0.5274732824448479,1.2381920895249714,1.0,1.0,0.4440127381209617,0.5304427101815857,0.9744554483025476,0.5274732824448479,1.2381920895249714,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,fv_filter_top5,78,216,False,1.0,1.0,1.0,0,0.7457823519458467,0.7501390617000077,0.012200302220932,2.282508305596672,selector_ablation
japanesevowels,2,csta_fv_filter_top5,success,,0.9741476029508114,0.969536520678096,-0.0046110822727153,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,pre_bridge_fv_filter_top5,1.0,30,0,0,12.099592090991791,fv_filter_topk,single_anchor_pre_bridge_selector,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003158682969666,2.4439865741618374,1.2239872918437895,0.3401123264950874,0.0250582201436407,5.356552201176859,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160,2160,10,10,0.0,2.289616358066181,0.1328703703703703,1.0,2160,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_fv_filter_top5/_csta_runs/csta_fv_filter_top5/japanesevowels/s2/candidate_audit/japanesevowels_s2_csta_fv_filter_top5_candidate_audit.csv.gz,0.1000000000100165,1.4824308306773903,0.0999999999999999,0.0999999999999999,0.0250582201436407,0.0,0.0,5.356552201176859,2.4439865741618374,2.289616358066181,0.1328703703703703,pre_bridge_fv,fv_filter_top5,1.0,0.1,0,0,0,0,0,0,0,0,0.4359618330387845,0.5955113501328816,1.031473183171666,0.5275095451646733,1.2952279557540027,1.0,1.0,0.4359618330387845,0.5955113501328816,1.031473183171666,0.5275095451646733,1.2952279557540027,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,fv_filter_top5,78,216,False,1.0,1.0,1.0,0,0.7493481019152409,0.7534476229307976,0.0126902622167224,2.289616358066181,selector_ablation
japanesevowels,3,csta_fv_filter_top5,success,,0.9681596726696928,0.9826687830515172,0.0145091103818243,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,pre_bridge_fv_filter_top5,0.9813519813519817,30,0,0,11.626036297006069,fv_filter_topk,single_anchor_pre_bridge_selector,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003157911541091,2.443852996420453,1.2170156678667452,0.3362949393326955,0.0249446545299183,5.378469108461614,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160,2160,10,10,0.0,2.2844313960110862,0.1282407407407407,1.0,2160,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_fv_filter_top5/_csta_runs/csta_fv_filter_top5/japanesevowels/s3/candidate_audit/japanesevowels_s3_csta_fv_filter_top5_candidate_audit.csv.gz,0.0999999999412017,1.508738051475437,0.0999999999999999,0.0999999999999999,0.0249446545299183,0.0,0.0,5.378469108461614,2.443852996420453,2.2844313960110862,0.1282407407407407,pre_bridge_fv,fv_filter_top5,1.0,0.1,0,0,0,0,0,0,0,0,0.4386430063135051,0.4455024817894297,0.8841454881029348,0.5274828554305967,1.1478869158182332,1.0,1.0,0.4386430063135051,0.4455024817894297,0.8841454881029348,0.5274828554305967,1.1478869158182332,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,fv_filter_top5,78,216,False,1.0,1.0,1.0,0,0.7488016497452964,0.7512732409111937,0.0123525275859869,2.2844313960110862,selector_ablation
natops,1,csta_fv_filter_top5,success,,0.9373000436629222,0.9547511312217196,0.0174510875587974,1440,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,pre_bridge_fv_filter_top5,0.972027972027972,30,0,0,9.641776598000432,fv_filter_topk,single_anchor_pre_bridge_selector,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0004481047843664,2.911423720409302,1.3881127951422074,0.5349390302604882,0.02409778472315,5.82076716417455,0.1,0.1,0.0,0.0,0.0,1440,1440,10,10,0.0,2.1347594446303924,0.1902777777777777,1.0,1440,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_fv_filter_top5/_csta_runs/csta_fv_filter_top5/natops/s1/candidate_audit/natops_s1_csta_fv_filter_top5_candidate_audit.csv.gz,0.0999999999896368,2.5365012692990603,0.1,0.1,0.02409778472315,0.0,0.0,5.82076716417455,2.911423720409302,2.1347594446303924,0.1902777777777777,pre_bridge_fv,fv_filter_top5,1.0,0.1,0,0,0,0,0,0,0,0,0.4516202913698406,0.5547758410294998,1.006396132399341,0.5372868993348912,1.275039582066786,1.0,1.0,0.4516202913698406,0.5547758410294998,1.006396132399341,0.5372868993348912,1.275039582066786,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,fv_filter_top5,300,144,True,1.0,1.0,1.0,0,0.7413955341463061,0.757840911898841,0.0115851800505578,2.1347594446303924,selector_ablation
natops,2,csta_fv_filter_top5,success,,0.9070392331641024,0.9601036657949744,0.053064432630872,1440,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,pre_bridge_fv_filter_top5,1.0,30,0,0,9.961277636990417,fv_filter_topk,single_anchor_pre_bridge_selector,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0004491649573361,2.9151524602423,1.416823562741957,0.5669836660112162,0.024487440912572,5.7362806886113855,0.1,0.1,0.0,0.0,0.0,1440,1440,10,10,0.0,2.2171106994077534,0.1652777777777777,1.0,1440,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_fv_filter_top5/_csta_runs/csta_fv_filter_top5/natops/s2/candidate_audit/natops_s2_csta_fv_filter_top5_candidate_audit.csv.gz,0.0999999999745397,2.446838170286073,0.1,0.1,0.024487440912572,0.0,0.0,5.7362806886113855,2.9151524602423,2.2171106994077534,0.1652777777777777,pre_bridge_fv,fv_filter_top5,1.0,0.1,0,0,0,0,0,0,0,0,0.4562566767303628,0.4536490621628845,0.9099057388932472,0.5378087528755925,1.1788101153310433,1.0,1.0,0.4562566767303628,0.4536490621628845,0.9099057388932472,0.5378087528755925,1.1788101153310433,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,fv_filter_top5,300,144,True,1.0,1.0,1.0,0,0.753430123513149,0.7592133258157752,0.0107950116523461,2.2171106994077534,selector_ablation
natops,3,csta_fv_filter_top5,success,,0.920588320022504,0.932529644702247,0.0119413246797429,1440,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,pre_bridge_fv_filter_top5,0.972027972027972,17,0,0,8.008324345981237,fv_filter_topk,single_anchor_pre_bridge_selector,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.000448613428353,2.921543425852184,1.400651962506588,0.5518377868290345,0.0249482397873623,5.643837013582447,0.1,0.1,0.0,0.0,0.0,1440,1440,10,10,0.0,2.1238305689165164,0.2055555555555555,1.0,1440,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_fv_filter_top5/_csta_runs/csta_fv_filter_top5/natops/s3/candidate_audit/natops_s3_csta_fv_filter_top5_candidate_audit.csv.gz,0.0999999999825481,2.441215787928506,0.1,0.1,0.0249482397873623,0.0,0.0,5.643837013582447,2.921543425852184,2.1238305689165164,0.2055555555555555,pre_bridge_fv,fv_filter_top5,1.0,0.1,0,0,0,0,0,0,0,0,0.3978670987717433,0.527065347194563,0.9249324459663062,0.5370903574501329,1.1934776246913723,1.0,1.0,0.3978670987717433,0.527065347194563,0.9249324459663062,0.5370903574501329,1.1934776246913723,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,fv_filter_top5,300,144,True,1.0,1.0,1.0,0,0.7591960365934863,0.7556615765190766,0.0114538393452741,2.1238305689165164,selector_ablation
racketsports,1,csta_fv_filter_top5,success,,0.8656212251404092,0.8849409017948344,0.0193196766544252,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,pre_bridge_fv_filter_top5,0.9388888888888888,14,0,0,6.875741060008295,fv_filter_topk,single_anchor_pre_bridge_selector,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.000221751954223,0.0001210468164745,1.1021373040130968,0.1608435664416684,0.0655241101082777,2.1438648560026827,0.1,0.1,0.0,0.0,0.0,1200,1200,10,10,0.0,2.286602524408535,0.1325,1.0,1200,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_fv_filter_top5/_csta_runs/csta_fv_filter_top5/racketsports/s1/candidate_audit/racketsports_s1_csta_fv_filter_top5_candidate_audit.csv.gz,0.100000000611132,0.9004032610887157,0.1,0.1,0.0655241101082777,0.0,0.0,2.1438648560026827,0.0001210468164745,2.286602524408535,0.1325,pre_bridge_fv,fv_filter_top5,1.0,0.1,0,0,0,0,0,0,0,0,0.4513537416496257,0.5365558879625437,0.9879096296121694,0.5446049094477892,1.260212084336064,1.0,1.0,0.4513537416496257,0.5365558879625437,0.9879096296121694,0.5446049094477892,1.260212084336064,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,fv_filter_top5,21,120,False,1.0,1.0,1.0,0,0.6439876728442867,0.6505309066490541,0.0133635817838723,2.286602524408535,selector_ablation
racketsports,2,csta_fv_filter_top5,success,,0.8588293650793651,0.8649877286925479,0.0061583636131827,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,pre_bridge_fv_filter_top5,1.0,14,0,0,6.869294694974087,fv_filter_topk,single_anchor_pre_bridge_selector,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002216928742554,0.0001339653897224,1.100414186885366,0.1601347064860708,0.0647946891019214,2.169316663145023,0.1,0.1,0.0,0.0,0.0,1200,1200,10,10,0.0,2.2770249968445264,0.15,1.0,1200,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_fv_filter_top5/_csta_runs/csta_fv_filter_top5/racketsports/s2/candidate_audit/racketsports_s2_csta_fv_filter_top5_candidate_audit.csv.gz,0.0999999998595236,0.8957102715291948,0.1,0.1,0.0647946891019214,0.0,0.0,2.169316663145023,0.0001339653897224,2.2770249968445264,0.15,pre_bridge_fv,fv_filter_top5,1.0,0.1,0,0,0,0,0,0,0,0,0.4324471915583793,0.5170211458304954,0.9494683373888748,0.5445308953710274,1.2217337850743883,1.0,1.0,0.4324471915583793,0.5170211458304954,0.9494683373888748,0.5445308953710274,1.2217337850743883,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,fv_filter_top5,21,120,False,1.0,1.0,1.0,0,0.6409920133104581,0.6446748194233678,0.0161542688599673,2.2770249968445264,selector_ablation
racketsports,3,csta_fv_filter_top5,success,,0.8843719087962982,0.8224592653962994,-0.0619126433999988,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,pre_bridge_fv_filter_top5,0.9117647058823528,13,0,0,6.796764061029535,fv_filter_topk,single_anchor_pre_bridge_selector,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002217287943542,0.0001230905877925,1.1012035566241871,0.157366699914168,0.0655045611601303,2.1508125271014964,0.1,0.1,0.0,0.0,0.0,1200,1200,10,10,0.0,2.2845855348418564,0.1366666666666666,1.0,1200,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_fv_filter_top5/_csta_runs/csta_fv_filter_top5/racketsports/s3/candidate_audit/racketsports_s3_csta_fv_filter_top5_candidate_audit.csv.gz,0.0999999997224311,0.8937123917535514,0.1,0.1,0.0655045611601303,0.0,0.0,2.1508125271014964,0.0001230905877925,2.2845855348418564,0.1366666666666666,pre_bridge_fv,fv_filter_top5,1.0,0.1,0,0,0,0,0,0,0,0,0.4405399195544724,0.5201027404339169,0.9606426599883896,0.5445925159637434,1.232938917970261,1.0,1.0,0.4405399195544724,0.5201027404339169,0.9606426599883896,0.5445925159637434,1.232938917970261,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,fv_filter_top5,21,120,False,1.0,1.0,1.0,0,0.6390133560120386,0.640681388461378,0.013002536628967,2.2845855348418564,selector_ablation
atrialfibrillation,1,csta_fv_score_top5,success,,0.2164502164502164,0.1631701631701631,-0.0532800532800532,120,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,pre_bridge_fv_score_top5,0.5555555555555555,30,0,0,5.740990735008381,fv_score_topk,single_anchor_pre_bridge_selector,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001290929757256,0.0270224085416523,1.0619622823275474,0.1145291595351317,0.1814713994929888,1.0436398830928968,0.1,0.1,0.0,0.0,0.0,120,120,10,10,0.0,2.060446031515706,0.2583333333333333,1.0,120,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_fv_score_top5/_csta_runs/csta_fv_score_top5/atrialfibrillation/s1/candidate_audit/atrialfibrillation_s1_csta_fv_score_top5_candidate_audit.csv.gz,0.0999999998266007,1.0918066815851972,0.1,0.1,0.1814713994929888,0.0,0.0,1.0436398830928968,0.0270224085416523,2.060446031515706,0.2583333333333333,pre_bridge_fv,fv_score_top5,1.0,0.1,0,0,0,0,0,0,0,0,0.6990766107149328,0.4852778937558124,1.1843545044707453,0.7398979130644683,1.5543034610029796,1.0,1.0,0.6990766107149328,0.4852778937558124,1.1843545044707453,0.7398979130644683,1.5543034610029796,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,fv_score_top5,3,12,False,1.0,1.0,1.0,0,0.2550371083690743,0.2867997950590593,0.0662662563935412,2.060446031515706,selector_ablation
atrialfibrillation,2,csta_fv_score_top5,success,,0.3205128205128205,0.1619047619047619,-0.1586080586080585,120,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,pre_bridge_fv_score_top5,1.0,30,0,0,5.392105108010583,fv_score_topk,single_anchor_pre_bridge_selector,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001296803696259,0.0332635456454146,1.0407689395253823,0.105139422226403,0.1754549943084407,1.033774431547862,0.1,0.1,0.0,0.0,0.0,120,120,10,10,0.0,1.8995616558410264,0.3583333333333333,1.0,120,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_fv_score_top5/_csta_runs/csta_fv_score_top5/atrialfibrillation/s2/candidate_audit/atrialfibrillation_s2_csta_fv_score_top5_candidate_audit.csv.gz,0.1000000001226848,0.9462122871790294,0.1,0.1,0.1754549943084407,0.0,0.0,1.033774431547862,0.0332635456454146,1.8995616558410264,0.3583333333333333,pre_bridge_fv,fv_score_top5,1.0,0.1,0,0,0,0,0,0,0,0,0.4923577454623732,0.4578694275916536,0.9502271730540268,0.7956165709965978,1.3480354585523258,1.0,1.0,0.4923577454623732,0.4578694275916536,0.9502271730540268,0.7956165709965978,1.3480354585523258,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,fv_score_top5,3,12,False,1.0,1.0,1.0,0,0.3592279026832697,0.3777094475231055,0.043015200500775,1.8995616558410264,selector_ablation
atrialfibrillation,3,csta_fv_score_top5,success,,0.1666666666666666,0.1185185185185185,-0.0481481481481481,120,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,pre_bridge_fv_score_top5,0.5555555555555555,30,0,0,5.4937675860128365,fv_score_topk,single_anchor_pre_bridge_selector,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001291578324854,0.0324777799615238,1.0662802746237774,0.1153955519344526,0.1818866769770655,0.8437962467856865,0.1,0.1,0.0,0.0,0.0,120,120,10,10,0.0,1.912477509386828,0.325,1.0,120,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_fv_score_top5/_csta_runs/csta_fv_score_top5/atrialfibrillation/s3/candidate_audit/atrialfibrillation_s3_csta_fv_score_top5_candidate_audit.csv.gz,0.100000001514526,0.8096670456644699,0.1,0.1,0.1818866769770655,0.0,0.0,0.8437962467856865,0.0324777799615238,1.912477509386828,0.325,pre_bridge_fv,fv_score_top5,1.0,0.1,0,0,0,0,0,0,0,0,0.6090139454518512,0.5965564048476469,1.2055703502994983,0.749932695112634,1.580536697855815,1.0,1.0,0.6090139454518512,0.5965564048476469,1.2055703502994983,0.749932695112634,1.580536697855815,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,fv_score_top5,3,12,False,1.0,1.0,1.0,0,0.2480053213535128,0.2473399434098298,0.0043627584516276,1.912477509386828,selector_ablation
