anchor_index,candidate_local_index,tid,y,delta_norm_raw,delta_norm_safe,safe_radius_ratio,manifold_margin,direction_id,sign,ray_id,tier_label,tier_ratio,safe_upper_bound,gamma_used,aug_index,transport_error_fro,transport_error_logeuc,bridge_cond_A,metric_preservation_error,feedback_weight,margin_aug,aug_seen_count,alignment_cosine,is_conflict,entropy_orig,entropy_aug,entropy_shift,probe_margin_aug,probe_feedback_weight
80,2,natops_train_97,5,0.9000000017566782,0.9000000017566782,0.8999999999991,9.355186755866875,3,-1.0,80,edge,0.9,1.0,0.9,242,0.0006094642095195365,2.4540071717467415,3.23940783551284,3.137862006681758,0.9103397930923262,7.872771471934883,19,-0.055950723588466644,1.0,0.42622023820877075,0.4336662292480469,0.007445991039276123,3.7398505210876465,0.976793646812439
81,0,natops_train_113,2,0.25000000113260706,0.25000000113260706,0.24999999999974998,3.922470967977266,2,1.0,81,small,0.25,1.0,0.25,243,0.0004476009414418185,5.212963714191206,1.4928292697396723,0.6846030751215891,0.7829483648141226,2.170558084216383,9,0.13062883913516998,0.0,0.6284483671188354,0.6149833798408508,-0.01346498727798462,1.9986534118652344,0.8806556463241577
81,1,natops_train_113,2,0.5000000022652141,0.5000000022652141,0.49999999999949996,3.922470967977266,2,1.0,81,mid,0.5,1.0,0.5,244,0.0004805263657410896,5.2117986546412665,2.1944013778250633,1.4976206947091941,0.866424032052358,3.563553572446108,15,0.1303265392780304,0.0,0.6284483671188354,0.6022680401802063,-0.02618032693862915,2.028380870819092,0.8837447762489319
81,2,natops_train_113,2,0.9000000040773856,0.9000000040773856,0.8999999999991,3.922470967977266,2,1.0,81,edge,0.9,1.0,0.9,245,0.0006066963951905479,5.21175566553859,3.845175571983783,3.289824696736023,0.8894755219419798,3.361472881709536,12,0.12978604435920715,0.0,0.6284483671188354,0.5830779075622559,-0.04537045955657959,2.074580430984497,0.888407826423645
82,0,natops_train_15,1,0.2499999982152293,0.2499999982152293,0.24999999999974998,5.67782522680235,1,1.0,82,small,0.25,1.0,0.25,246,0.0004843176140246517,3.715679094333756,1.9827162685050295,1.2639224964430729,0.47453927146529573,-0.6521224975585938,9,-0.06031695380806923,1.0,1.0086889266967773,0.9936110377311707,-0.01507788896560669,-0.08920764923095703,0.47771283984184265
82,1,natops_train_15,1,0.4999999964304586,0.4999999964304586,0.49999999999949996,5.67782522680235,1,1.0,82,mid,0.5,1.0,0.5,247,0.0006349316298650695,3.7667977407023465,3.698668322727817,3.405498428423971,0.5296683341663223,0.6448527666238638,13,-0.06000432372093201,1.0,1.0086889266967773,0.9664742350578308,-0.04221469163894653,-0.3044290542602539,0.4244751036167145
82,2,natops_train_15,1,0.8999999935748255,0.8999999935748255,0.8999999999991,5.67782522680235,1,1.0,82,edge,0.9,1.0,0.9,248,0.0012702591244893016,3.8459083076825085,8.410135751709992,9.968456060379728,0.6095794395474844,1.262573865326968,11,-0.05949898064136505,1.0,1.0086889266967773,0.8928682804107666,-0.11582064628601074,-0.680741548538208,0.3360958397388458
83,0,natops_train_34,3,0.25000000113260706,0.25000000113260706,0.24999999999974998,5.498864345987586,2,1.0,83,small,0.25,1.0,0.25,249,0.00046081852340818153,1.395365742710631,1.6434940075118367,1.0219184672537367,0.9040008620782332,7.804605385796591,11,-0.12841644883155823,1.0,0.32373327016830444,0.34119701385498047,0.017463743686676025,4.0286688804626465,0.9825133085250854
83,1,natops_train_34,3,0.5000000022652141,0.5000000022652141,0.49999999999949996,5.498864345987586,2,1.0,83,mid,0.5,1.0,0.5,250,0.0005359549951441026,1.392401706363395,2.6351283755125854,2.286873296538108,0.9480466705102187,9.526989719042412,13,-0.12619155645370483,1.0,0.32373327016830444,0.35838180780410767,0.03464853763580322,3.9476420879364014,0.9810653328895569
83,2,natops_train_34,3,0.9000000040773856,0.9000000040773856,0.8999999999991,5.498864345987586,2,1.0,83,edge,0.9,1.0,0.9,251,0.0007991331297440501,1.3868035232711238,5.14666321065298,5.270334995720874,0.9290013548574949,7.72994071853004,19,-0.12247806787490845,1.0,0.32373327016830444,0.3870829939842224,0.06334972381591797,3.822610378265381,0.9785974621772766
84,0,natops_train_2,2,0.2500000012673241,0.2500000012673241,0.24999999999974998,3.4038035845992956,0,-1.0,84,small,0.25,1.0,0.25,252,0.00046770815878855907,5.30869853299851,2.0659295556123216,1.2538994935987766,0.9221201340357462,3.672874238755968,9,0.16909030079841614,0.0,0.597432017326355,0.5691208839416504,-0.02831113338470459,2.1259589195251465,0.8934007883071899
